MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.96,0,0,105.854966408573,0.00251337653270744,5.22314773252146E-05,0,89.4933953711944,0.685456375304199,3.6985848887899E-11,51.0678825378418,0.000256572476700967,92.1521494947374,-6362518.44451068
-4.86,0,0,105.854966358282,0.002538978490926,4.53663577199378E-05,0,89.4933985248479,0.553729622299753,3.67080861363718E-11,51.0678825378418,0.000259200600908116,92.1521488111466,-6362518.44480593
-4.76,0,0,105.854971184395,0.00255561781009367,4.79362786269595E-05,0,89.4933915210524,0.608449221390706,3.68252550267404E-11,51.0678825378418,0.000260895033534325,92.1521506328136,-6362518.44470588
-4.66,0,0,105.854964940809,0.00250411061175084,5.44417587339274E-05,0,89.4933842969831,0.74264753610502,3.68776699720542E-11,51.0678825378418,0.000255621371934467,92.1521493960172,-6362518.44447061
-4.56,0,0,105.854968367144,0.00254102011792053,4.03842565452819E-05,0,89.4933913742224,0.54677842367485,3.68106105964245E-11,51.0678825378418,0.000259417675124496,92.1521499147639,-6362518.44513507
-4.46,0,0,105.854966233484,0.0025173811799993,4.67470903716446E-05,0,89.4933943261266,0.563599799615058,3.6872557368764E-11,51.0678825378418,0.000256992474305662,92.152149239555,-6362518.44473176
-4.36,0,0,105.854966495186,0.00252320735953538,5.33158011785384E-05,0,89.4933796213826,0.722580462681184,3.69605148509398E-11,51.0678825378418,0.00025757414994132,92.1521497610956,-6362518.4444626
-4.26,0,0,105.854967036285,0.00251310024661469,3.96854174578766E-05,0,89.4933973515142,0.455490233250581,3.70773595375554E-11,51.0678825378418,0.00025656769150828,92.1521497676149,-6362518.44505436
-4.16,0,0,105.854966041632,0.00254882161522436,4.75512152101974E-05,0,89.493395572943,0.579947074939662,3.66144267056684E-11,51.0678825378418,0.000260201718219832,92.1521485894918,-6362518.44470037
-4.06,0,0,105.85496756155,0.00251952870790951,5.06656794889209E-05,0,89.4933909707288,0.648703009580652,3.66322202174793E-11,51.0678825378418,0.000257204047329651,92.1521495776251,-6362518.44457137
-3.96,0,0,105.854969192296,0.00257945700324368,4.36026423694599E-05,0,89.4933799698946,0.510431017016967,3.69150023575872E-11,51.0678825378418,0.000263337399928787,92.1521499427035,-6362518.44488864
-3.86,0,0,105.854966903105,0.00251710157173192,4.822075472095E-05,0,89.4934045756063,0.619084327717214,3.67703862907841E-11,51.0678825378418,0.000256961077184314,92.1521485121921,-6362518.44468132
-3.76,0,0,105.854966523126,0.00256157832097996,4.77736343054898E-05,0,89.4933778428138,0.613656568266716,3.6813409143052E-11,51.0678825378418,0.000261504044715366,92.1521495655179,-6362518.44472667
-3.66,0,0,105.854964843951,0.00252763980772132,4.95461797677875E-05,0,89.4933878170799,0.64103156444013,3.68728807475864E-11,51.0678825378418,0.000258034665193918,92.152148431167,-6362518.44462348
-3.56,0,0,105.854967703111,0.00247530065587814,5.16644091270886E-05,0,89.4933949313546,0.698698414768578,3.72232698556014E-11,51.0678825378418,0.000252685109103368,92.1521493503824,-6362518.44452635
-3.46,0,0,105.854968085885,0.00257184961031157,5.08993653377791E-05,0,89.4933961781595,0.627561022029761,3.70647344442672E-11,51.0678825378418,0.000262546852468404,92.1521497163922,-6362518.44457383
-3.36,0,0,105.85496469494,0.00251106266459643,4.63869863972326E-05,0,89.4933945278783,0.600132803199969,3.67883013532919E-11,51.0678825378418,0.000256347891763653,92.1521485885605,-6362518.44477852
-3.26,0,0,105.854968158528,0.00251988071874441,5.07423947370946E-05,0,89.4933961781574,0.654731932649051,3.71136086412265E-11,51.0678825378418,0.000257239834809297,92.1521496828645,-6362518.44456481
-3.16,0,0,105.854964755476,0.00250375484346329,4.19812335656093E-05,0,89.4933878170778,0.518497810175152,3.69860005580021E-11,51.0678825378418,0.000255609538157842,92.1521492730826,-6362518.44497198
-3.06,0,0,105.854965317994,0.00251051654609247,6.21891313930455E-05,0,89.4933962691884,0.915174044734538,3.66086377631516E-11,51.0678825378418,0.000256257223782086,92.1521491482854,-6362518.44414868
-2.96,0,0,105.854967199266,0.00254824981408658,4.72871077011664E-05,0,89.4933820415345,0.619622796534716,3.67209632451524E-11,51.0678825378418,0.000260143830814741,92.1521497955546,-6362518.44476185
-2.86,0.0108965635299683,0.0108965635299683,105.854961480014,0.00249225966938499,5.44471221246083E-05,0.000213377033836298,89.4933949313647,0.761600224922852,3.6642219175838E-11,51.0671806335449,0.000254411035143676,92.1522524375468,-6362518.44441365
-2.76,0.0317644365131855,0.0317644365131855,105.85496544186,0.00252963424567113,4.45048212402256E-05,0.000622012731447331,89.4933966180148,0.547273238076234,3.67901026890141E-11,51.0671806335449,0.000258247915780885,92.1522540282458,-6362518.44485001
-2.66,0.0565656907856464,0.0565656907856464,105.854963219725,0.00249110515847036,5.18349239782409E-05,0.00110767209162296,89.4934033288096,0.68569846237553,3.70009998113751E-11,51.0671806335449,0.000254298811910303,92.1522528128698,-6362518.44453964
