MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.94,0,0,106.452925645746,0.00255719816937005,3.87719925572188E-05,0,89.4171956841352,0.359649578583385,3.7824013270779E-11,51.0678100585938,0.00026107233793482,92.7502578804269,-6362518.44179971
-4.84,0,0,106.452924442478,0.00253525405041404,5.025809482825E-05,0,89.417216620909,0.656530318455693,3.79457999397168E-11,51.0678100585938,0.000258810881177851,92.7502576867118,-6362518.44130255
-4.74,0,0,106.452928186394,0.00255224516846005,6.35268840228774E-05,0,89.4172092882148,0.914198154891564,3.76734991895639E-11,51.0678100585938,0.0002605158855431,92.7502579847351,-6362518.44075657
-4.64,0,0,106.452925645746,0.00257257937752672,4.0949525428259E-05,0,89.4172112071778,0.382778625728069,3.75998024189947E-11,51.0678100585938,0.000262639569086787,92.7502580657601,-6362518.44172178
-4.54,0,0,106.452926687896,0.00255783583226113,5.20285510865922E-05,0,89.41721637325,0.631326869098309,3.77663381888609E-11,51.0678100585938,0.000261113423675852,92.7502581933513,-6362518.44125848
-4.44,0,0,106.452926687896,0.00253884579793673,5.40708741017785E-05,0,89.4172126566219,0.650097315011614,3.77183644131486E-11,51.0678100585938,0.000259169684454719,92.7502579679713,-6362518.44125212
-4.34,0,0,106.452925645746,0.00254489397255273,5.1872604157991E-05,0,89.4172122826328,0.609275855159644,3.74439862570257E-11,51.0678100585938,0.000259792049746466,92.7502578701824,-6362518.44130569
-4.24,0,0,106.45292452164,0.00255252290894007,5.13252044132685E-05,0,89.4172047537432,0.712930018700566,3.74897359797014E-11,51.0678100585938,0.000260572290471828,92.7502574380487,-6362518.44126219
-4.14,0,0,106.45292286016,0.00254700442276832,3.64197423330015E-05,0,89.4172201853992,0.510274597967256,3.7629221841538E-11,51.0678100585938,0.000260034933376119,92.7502565607429,-6362518.44190945
-4.04,0,0,106.452928186394,0.00256935693675818,6.00253045960456E-05,0,89.4172121911235,0.764364734392914,3.78572744819466E-11,51.0678100585938,0.00026227221519548,92.7502580629662,-6362518.44103375
-3.94,0,0,106.452927144244,0.00254247122777136,4.16224467723808E-05,0,89.4171954971389,0.436867389018272,3.78735081100167E-11,51.0678100585938,0.000259563866052304,92.7502580517903,-6362518.4416735
-3.84,0,0,106.452924442478,0.00253375224861117,4.84348418796282E-05,0,89.417215493787,0.632665471596113,3.75639183344106E-11,51.0678100585938,0.000258661135376315,92.7502575609833,-6362518.44137785
-3.74,0,0,106.45292435959,0.00255252927811839,4.98383500935807E-05,0,89.4172079651017,0.646755714386378,3.75736791373818E-11,51.0678100585938,0.000260575947095276,92.750257617794,-6362518.4413195
-3.64,0,0,106.45292435959,0.00253357794791026,6.36510118415609E-05,0,89.417201354593,0.905384980442123,3.76201817722672E-11,51.0678100585938,0.000258608960621132,92.7502567106858,-6362518.44077099
-3.54,0,0,106.452925189398,0.00255138567357827,5.13697117177212E-05,0,89.4172096364291,0.695630884096484,3.77911264088236E-11,51.0678100585938,0.000260456055798386,92.7502574026585,-6362518.44125634
-3.44,0,0,106.452926314436,0.00256106045542871,3.98223968661215E-05,0,89.4172176963328,0.487563557286018,3.81203336049973E-11,51.0678100585938,0.000261465090488855,92.7502584038302,-6362518.44174024
-3.34,0,0,106.452921573073,0.00251229193480442,6.05129627624653E-05,0,89.4172162817638,0.908189306493066,3.78854773803486E-11,51.0678100585938,0.000256442784461797,92.7502577267587,-6362518.44087569
