MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,PITCH,HEADING,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
-4.94,0,0,111.949523328803,0.00321443935737627,4.84109170389288E-05,0,0.749469502923228,5.79778953679268E-11,124.245887756348,0.000328173109210184,97.2587643964216,-6362518.41914206,89.8844811204458,9.16202646479146,359.885955810547,359.981597900391,179.917877197266,0.000239359971601516,0.0150586729869246,0.999886572360992,-1,8.94069671630859E-08,7.80820846557617E-06,3.57627868652344E-07,1,2.01165676116943E-07,1\n
-4.84,0,0,111.949515927583,0.00314680196972478,5.28907225655263E-05,0,0.849579331605383,5.73873031131717E-11,124.245887756348,0.000321258825806581,97.2587622012943,-6362518.41914734,89.884475145355,9.15831554358613,359.885955810547,359.981597900391,179.917861938477,0.000285229965811595,0.01680538803339,0.999858736991882,-1,1.19209289550781E-07,7.62939453125E-06,-8.94069671630859E-08,1.00000011920929,-3.27825546264648E-07,1\n
-4.74,0,0,111.949518035166,0.00317783103329189,5.15798642063267E-05,0,0.81650901139498,5.76416299476143E-11,124.245887756348,0.000324429695410799,97.2587629938498,-6362518.4191421,89.8844842147371,9.1568495281581,359.885955810547,359.981597900391,179.917877197266,0.00024243543157354,0.0162293370813131,0.999868273735046,-1.00000011920929,1.19209289550781E-07,7.56978988647461E-06,-5.96046447753906E-07,1.00000011920929,-7.45058059692383E-07,1\n
-4.64,0,0,111.949522384442,0.00313903658011164,4.22282756696486E-05,0,0.658414685129707,5.81389324694909E-11,124.245887756348,0.000320482331403582,97.2587640620768,-6362518.41920799,89.8844767762787,9.15382986322502,359.885955810547,359.981597900391,179.917861938477,0.000750156585127115,0.0134316515177488,0.999909520149231,-1,8.94069671630859E-08,7.56978988647461E-06,-1.78813934326172E-07,1.00000011920929,-4.02331352233887E-07,1\n
-4.54,0,0,111.949522872455,0.00317489318551827,4.48011605291364E-05,0,0.695392069417954,5.78799259333337E-11,124.245887756348,0.000324140191423794,97.2587639018893,-6362518.41916321,89.8844764240655,9.16060981228878,359.885955810547,359.981597900391,179.917877197266,0.000402246339945123,0.0141053721308708,0.999900460243225,-1,5.96046447753906E-08,7.56978988647461E-06,8.64267349243164E-07,1,7.37607479095459E-07,1\n
-4.44,0,0,111.94952073507,0.00317490933289642,5.39361466226483E-05,0,0.859563558307153,5.75683078697045E-11,124.245887756348,0.000324127336398305,97.2587643992156,-6362518.41911094,89.8844811204521,9.16202646476673,359.885955810547,359.981597900391,179.917877197266,7.1837844188849E-06,0.0169882420450449,0.999855697154999,-1.00000011920929,1.19209289550781E-07,7.56978988647461E-06,1.19209289550781E-07,1.00000011920929,-9.68575477600098E-08,1\n
-4.34,0,0,111.949521191418,0.00315326314150483,5.29128221490439E-05,0,0.846786322409999,5.75381290220905E-11,124.245887756348,0.000321918605322935,97.2587629631162,-6362518.41900424,89.8844764549267,9.16222852757886,359.885955810547,359.981597900391,179.917892456055,-0.000804799958132207,0.016760965809226,0.999859213829041,-1,1.49011611938477E-07,7.62939453125E-06,5.96046447753906E-08,1.00000011920929,-3.79979610443115E-07,1\n
-4.24,0,0,111.949519894086,0.00314476222454829,4.87703317654009E-05,0,0.775120251331495,5.77053422594113E-11,124.245887756348,0.00032105732952914,97.2587638739496,-6362518.41914204,89.8844747459975,9.16266734651143,359.885955810547,359.981597900391,179.917861938477,0.000244717550231144,0.0155064687132835,0.999879717826843,-1,8.94069671630859E-08,7.56978988647461E-06,5.96046447753906E-08,0.999999940395355,-8.94069671630859E-08,1\n
-4.14,0,0,111.949521366507,0.00316522241042623,4.31432189231709E-05,0,0.668650219491579,5.74859976358262E-11,124.245887756348,0.000323155014257281,97.2587620923296,-6362518.41921304,89.884483953081,9.15578797123735,359.885955810547,359.981628417969,179.917861938477,0.000782439892645925,0.0136078353971243,0.999907076358795,-1,5.96046447753906E-08,7.56978988647461E-06,6.85453414916992E-07,0.999999940395355,4.17232513427734E-07,1\n
-4.04,0,0,111.949526101351,0.0032248276714446,3.50917947112213E-05,0,0.511257115098567,5.79475443000189E-11,124.245887756348,0.000329251534026298,97.2587660420686,-6362518.41919197,89.884479503513,9.16732157724767,359.885955810547,359.981597900391,179.917861938477,0.000610660761594772,0.0108645325526595,0.999940812587738,-1,1.19209289550781E-07,7.86781311035156E-06,5.96046447753906E-08,1,-9.68575477600098E-08,1\n
