MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.94,0,0,106.223633386195,0.00315785526554285,6.30902798599346E-06,0,89.988557399027,0.109389753018821,5.69824685868023E-11,0.000322431996096384,95.5783115681261,-6362518.42675647
-6.9,0,0,106.223633955233,0.00317195886894714,9.67107336572706E-06,0,89.9885562894998,0.185109544731212,5.71590132193483E-11,0.000323871182786206,95.5783115569502,-6362518.42616384
-6.84,0,0,106.223632985726,0.003159681492574,9.79414173661072E-06,0,89.9885508923924,0.179699544439553,5.75530273546388E-11,0.000322617562801497,95.5783121455461,-6362518.42663108
-6.8,0,0,106.223634468392,0.00317290034451487,1.34729741512451E-05,0,89.9885555179647,0.238571864268428,5.75587337050523E-11,0.00032396590040662,95.5783120971173,-6362518.42695266
-6.74,0,0,106.223634411581,0.00316258160878439,1.91655409960919E-05,0,89.9885569290669,0.34225592273952,5.77784467773734E-11,0.000322909294823148,95.57831250038,-6362518.42667862
-6.7,0,0,106.223633955233,0.00314679754826669,1.72390071637567E-05,0,89.9885572281765,0.30985969473221,5.76834629223632E-11,0.000321298774792922,95.5783125562593,-6362518.42660518
-6.64,0,0,106.223633955233,0.00315017561466495,1.16312817398056E-05,0,89.9885605758014,0.211055493305086,5.72184519923092E-11,0.000321646324209723,95.5783122535795,-6362518.42644467
-6.6,0,0,106.223636704497,0.00315995110479537,7.70716829262763E-06,0,89.9885486527773,0.128382036337972,5.71659244067774E-11,0.000322645682103939,95.5783124249429,-6362518.42685456
-6.54,0,0,106.223634468392,0.00315908769708975,2.30689684921745E-05,0,89.9885659724114,0.416919184831724,5.71062693675388E-11,0.000322549879456346,95.5783121548593,-6362518.42699174
-6.5,0,0,106.223634468392,0.00317115030361006,9.1231605480974E-06,0,89.9885581661658,0.1598617636969,5.71202949057393E-11,0.000323788792229607,95.5783119741827,-6362518.42683617
-6.44,0,0,106.223636304028,0.00317200543758758,1.80455869241095E-05,0,89.9885645651971,0.31911590279564,5.74208214453985E-11,0.000323872201420272,95.5783124901354,-6362518.42718528
-6.4,0,0,106.223636248149,0.00314907151837711,1.14280658637028E-05,0,89.9885621558682,0.197725101130434,5.74797269594838E-11,0.000321533663736773,95.5783125367016,-6362518.4269034
