MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,YAW,ROLL,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-2.72,819.874389648438,819.874389648438,108.513984766789,0.00261018041305164,5.15922823768072E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.14010954801284,3.79043760050078E-11,51.0737075805664,0.000266460204557006,94.8122263336554,-6362518.43166839
-2.62,819.874389648438,819.874389648438,108.513984187506,0.00256698429045085,4.57504987275239E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.02913742341007,3.82407960096441E-11,51.0737075805664,0.000262060099430528,94.8122272752225,-6362518.4309817
-2.52,819.874389648438,819.874389648438,108.513987186365,0.00263230574404395,5.79677918788393E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.2661764124677,3.81216102473407E-11,51.0737075805664,0.000268706192628088,94.8122269399464,-6362518.43303026
-2.42,819.874389648438,819.874389648438,108.513984752819,0.00259527360197379,6.75142675976841E-05,16.052768214548,331.396942138672,223.742294311523,180.00309753418,1.49819066402281,3.79866205402915E-11,51.0737075805664,0.000264900529032275,94.812226540409,-6362518.43137968
-2.32,819.874389648438,819.874389648438,108.513986593112,0.00259504161991372,5.29889601839773E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.17785297035792,3.83800430462583E-11,51.0737075805664,0.000264911275053237,94.8122270200402,-6362518.43142638
-2.22,819.874389648438,819.874389648438,108.513987750746,0.00261050059096079,4.55205631202317E-05,16.052768214548,331.396942138672,223.742294311523,180.003112792969,1.00635959090997,3.81189806723363E-11,51.0737075805664,0.000266504431806425,94.8122267173603,-6362518.43194748
-2.12,819.874389648438,819.874389648438,108.51398959104,0.00264082767126603,6.12373985361932E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.33662785025063,3.82382317027088E-11,51.0737075805664,0.00026956899500874,94.812227874063,-6362518.43117022
-2.02,819.874389648438,819.874389648438,108.513984766789,0.00255189935771001,5.36426096118815E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.2092729053403,3.84340212883372E-11,51.0737075805664,0.000260503911476917,94.8122263429686,-6362518.43284488
-1.92,819.874389648438,819.874389648438,108.51398959104,0.00259920995055281,4.28596017464908E-05,16.052768214548,331.396942138672,223.742294311523,180.00309753418,0.952841034661299,3.82727520327064E-11,51.0737075805664,0.00026535604899891,94.8122281134129,-6362518.43148643
-1.82,819.874389648438,819.874389648438,108.513984766789,0.00259318990503059,4.07656819135623E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,0.908216458295427,3.81893586854339E-11,51.0737075805664,0.000264744734522537,94.8122281217948,-6362518.43190512
-1.72,819.874389648438,819.874389648438,108.513988997787,0.00258734356191937,3.63437401425619E-05,16.052768214548,331.396942138672,223.742294311523,180.003112792969,0.812759361855766,3.76941334212175E-11,51.0737075805664,0.000264154450860588,94.8122273385525,-6362518.43175377
-1.62,819.874389648438,819.874389648438,108.51398534514,0.00259641596657002,5.47871020202516E-05,16.052768214548,331.396942138672,223.742309570313,180.003128051758,1.21521522259041,3.75066861510022E-11,51.0737075805664,0.000265047821017106,94.8122276989743,-6362518.43233805
-1.52,819.874389648438,819.874389648438,108.513986593112,0.00260086373886361,6.2239740815424E-05,16.052768214548,331.396942138672,223.742294311523,180.003112792969,1.37923931882004,3.80941297146635E-11,51.0737075805664,0.000265484935880522,94.8122275872156,-6362518.43100138
-1.42,819.874389648438,819.874389648438,108.513984766789,0.00258686074488715,5.28966979647042E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.17693904874648,3.82743286764283E-11,51.0737075805664,0.000264075988070545,94.8122275471687,-6362518.43267817
-1.32,819.874389648438,819.874389648438,108.513987171464,0.00258675932367226,7.4756221019498E-05,16.052768214548,331.396942138672,223.742294311523,180.003112792969,1.6613754205515,3.79959427762482E-11,51.0737075805664,0.000264010538103321,94.8122279429808,-6362518.43265692
-1.22,819.874389648438,819.874389648438,108.513987171464,0.00262351081945375,3.19123870065045E-05,16.052768214548,331.396942138672,223.742309570313,180.003112792969,0.705047610218735,3.76765257849648E-11,51.0737075805664,0.000267853550781183,94.8122267415747,-6362518.43171259
-1.12,819.874389648438,819.874389648438,108.51398601383,0.00254491498609858,1.63951183306402E-05,16.052768214548,331.396942138672,223.742294311523,180.003112792969,0.37657792491596,3.76830343304394E-11,51.0737075805664,0.0002598429560976,94.8122265841812,-6362518.432357
-1.02,819.874389648438,819.874389648438,108.51398534514,0.00262585796197289,9.00452132344674E-05,16.052768214548,331.396942138672,223.742294311523,180.003143310547,1.96972617156972,3.78380545951323E-11,51.0737075805664,0.000267955336994419,94.812227816321,-6362518.43310418
-0.92,819.874389648438,819.874389648438,108.513987171464,0.00261329220525771,4.91365479186932E-05,16.052768214548,331.396911621094,223.742294311523,180.003082275391,1.08546791002917,3.77330595295727E-11,51.0737075805664,0.000266782823928224,94.8122265702114,-6362518.43109588
-0.82,819.874389648438,819.874389648438,108.51398534514,0.0025712575718067,6.43041359106417E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.44068066765338,3.81914897010412E-11,51.0737075805664,0.000262455938354833,94.8122275769711,-6362518.43135337
-0.72,819.874389648438,819.874389648438,108.513986593112,0.00260174189888477,5.15937129040533E-05,16.052768214548,331.396942138672,223.742294311523,180.003112792969,1.14272782295643,3.8102166289663E-11,51.0737075805664,0.000265598414898705,94.8122266447172,-6362518.43222507
-0.62,819.874389648438,819.874389648438,108.513986593112,0.00259967462260131,4.21735473224504E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,0.93738754756095,3.78637865164471E-11,51.0737075805664,0.000265404642391331,94.8122264444828,-6362518.43108239
-0.52,819.874389648438,819.874389648438,108.513987171464,0.00258097803934014,4.29680603463427E-05,16.052768214548,331.396942138672,223.742294311523,180.003143310547,0.961858365113037,3.8274305149978E-11,51.0737075805664,0.000263494041405465,94.812227550894,-6362518.43156419
-0.42,819.874389648438,819.874389648438,108.51398534514,0.00264404970425216,6.92380016630952E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.50677030372446,3.78581079996017E-11,51.0737075805664,0.000269877911705407,94.8122256537899,-6362518.43220054
-0.32,819.874389648438,819.874389648438,108.513987171464,0.00257259901700335,8.74653034024894E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.95447607866992,3.81052759619269E-11,51.0737075805664,0.000262523162291473,94.8122262777761,-6362518.43216345
-0.22,819.874389648438,819.874389648438,108.513984172605,0.00263996721242987,6.0824591148637E-05,16.052768214548,331.396911621094,223.742309570313,180.003112792969,1.32808710942272,3.86209771680358E-11,51.0737075805664,0.00026948209119837,94.8122275937349,-6362518.43040484
-0.12,819.874389648438,819.874389648438,108.513984766789,0.00258029664232541,6.36152204102367E-05,16.052768214548,331.396942138672,223.742294311523,180.003128051758,1.41673841905781,3.82854264034152E-11,51.0737075805664,0.000263380904812038,94.8122265487909,-6362518.43318231
-0.02,819.874389648438,819.874389648438,108.513986593112,0.00259172091427253,5.98520748805725E-05,16.0528893126336,331.396942138672,223.742294311523,180.003128051758,1.33084425988989,3.8147446618187E-11,51.0733222961426,0.000264556883735168,94.8122333958745,-6362518.43148971
0.08,819.874389648438,819.874389648438,108.513987171464,0.00259178799959476,6.13276728044479E-05,16.0539145230962,331.396942138672,223.742294311523,180.003128051758,1.36149397305395,3.80437431428042E-11,51.0700607299805,0.000264560216010068,94.8122852453962,-6362518.43253654
0.18,819.874389648438,819.874389648438,108.513987750746,0.00260504180755867,6.63704176363097E-05,16.0557710268261,331.396942138672,223.742309570313,180.00309753418,1.46656456889841,3.81049297638071E-11,51.0641555786133,0.000265901248553746,94.8123793052509,-6362518.43198694
0.28,819.874572753906,819.874572753906,108.530982501805,0.336809063249123,0.000720202058111833,16.4170859445585,331.396636962891,223.743759155273,180.002166748047,0.117870667698783,1.62105767537751E-08,49.9403228759766,0.0343897868411887,95.0369871044531,-6362518.43085073
0.38,819.875610351563,819.875610351563,108.592624858022,0.813363076730598,0.00207991993003603,16.4268776069036,331.397521972656,223.744430541992,180.003173828125,0.140753148480804,5.52723256609301E-07,49.9106178283691,0.0830481096758149,95.1272098571062,-6362518.43200008
0.48,819.877868652344,819.877868652344,108.70606648922,1.35563341023143,0.00361717807675835,16.4371403425424,331.398590087891,223.745422363281,179.998092651367,0.145978908888646,3.37969724714279E-06,49.8795928955078,0.138416370322489,95.3013286180794,-6362518.43377205
0.58,819.881164550781,819.881164550781,108.876522835344,1.9418832986624,0.00526517409762288,16.447726162911,331.399627685547,223.74674987793,180.007873535156,0.147242138380115,9.6430324043152E-06,49.8476905822754,0.198275156201134,95.5711236428469,-6362518.43875146
0.68,819.885864257813,819.885864257813,109.107427130453,2.55703305076249,0.00701006404622557,16.4585415109443,331.400573730469,223.748291015625,179.985595703125,0.147812620079991,2.01043626543955E-05,49.8152198791504,0.261084760738186,95.9439800353721,-6362518.44693577
0.78,819.891906738281,819.891906738281,109.401053105481,3.19107781374652,0.00877044895069905,16.4695190929945,331.4013671875,223.749984741211,180.021820068359,0.147113075205412,3.52351638684303E-05,49.7823829650879,0.325823664109407,96.4243340864778,-6362518.45851607
0.88,819.899230957031,819.899230957031,109.758848594502,3.83721522316214,0.0105752260663443,16.4806102248923,331.402008056641,223.751678466797,179.983612060547,0.14659660640523,5.52967689902412E-05,49.749324798584,0.391797306919329,97.0146454302594,-6362518.47267803
0.98,819.907958984375,819.907958984375,110.181740481406,4.49077711779899,0.0124096151842202,16.4917886321466,331.402587890625,223.753448486328,180.001937866211,0.146067552009306,8.04132840096236E-05,49.7161331176758,0.458529055167901,97.7160797314718,-6362518.49059325
1.08,819.918090820313,819.918090820313,110.670305518433,5.150309106488,0.0142869431094085,16.5030419085907,331.402923583984,223.755157470703,179.996246337891,0.14592341521052,0.000110622315776273,49.6828460693359,0.525870410443645,98.5299460971728,-6362518.51098965
1.18,819.929748535156,819.929748535156,111.225338091142,5.81701877439909,0.0162473254719875,16.5143803413566,331.403015136719,223.756683349609,179.926254272461,0.146422247989911,0.000146032479640815,49.6494407653809,0.593944668651147,99.4589547114447,-6362518.53595277
1.28,819.942687988281,819.942687988281,111.847061446868,6.48419579537498,0.0181700444148744,16.5257573339213,331.402954101563,223.758026123047,179.985229492188,0.146553795430214,0.000186712000111749,49.6160430908203,0.662066710010208,100.500346634537,-6362518.56191898
1.38,819.95703125,819.95703125,112.535566389561,7.15274164094871,0.020125897608327,16.5371792378275,331.402770996094,223.759185791016,179.942672729492,0.146933427979887,0.000232539812246182,49.5826416015625,0.730328565661466,101.654980236664,-6362518.58993276
1.48,819.972900390625,819.972900390625,113.291060065851,7.8233930803403,0.0220741721976978,16.548654980395,331.402404785156,223.76008605957,179.959945678711,0.147288004795343,0.000283489895379534,49.5492172241211,0.798805481794943,102.923914351501,-6362518.62064293
1.58,819.990173339844,819.990173339844,114.113772198558,8.49673763888002,0.0239975768409877,16.5601834970807,331.401885986328,223.760696411133,179.964157104492,0.147483133741725,0.000339654128130641,49.5157661437988,0.867557459916156,104.308337190188,-6362518.65322495
1.68,820.008911132813,820.008911132813,115.00400886219,9.17302245028893,0.0258744873522537,16.57176870216,331.401336669922,223.761047363281,179.934020996094,0.147483167654445,0.00040112940867785,49.4822807312012,0.936609747845409,105.809319720604,-6362518.68435834
1.78,820.028991699219,820.028991699219,115.962045589462,9.85239351373443,0.0277723852660677,16.5834108249412,331.400665283203,223.761108398438,180.001052856445,0.147689802522005,0.000468002045597987,49.4487533569336,1.00597723942531,107.427913518623,-6362518.71807871
1.88,820.050598144531,820.050598144531,116.988207125105,10.5350967741297,0.02959325284289,16.5951137163852,331.399932861328,223.760864257813,179.942886352539,0.147621435329812,0.00054035435073855,49.4151840209961,1.07568508401653,109.165348383598,-6362518.74938456
1.98,820.073669433594,820.073669433594,118.082855712622,11.2212765721858,0.0314342041294346,16.6068788600087,331.399169921875,223.760360717773,179.977355957031,0.147742322739208,0.000618286238209108,49.3815650939941,1.14574799814045,111.022843427956,-6362518.78155655
2.08,820.09814453125,820.09814453125,119.246325869113,11.9106873928636,0.033265989296122,16.6187000430341,331.398345947266,223.759628295898,180.058883666992,0.148001919815729,0.000701889681415608,49.3479118347168,1.21614093044843,113.00116454158,-6362518.81118984
2.18,820.124145507813,820.124145507813,120.478858598508,12.602069885388,0.0349911954004988,16.630576020866,331.397552490234,223.758697509766,179.998748779297,0.147851419119478,0.000791185199277431,49.3142356872559,1.28673532830703,115.099617042579,-6362518.83961918
2.28,820.151672363281,820.151672363281,121.780581681058,13.2941387904996,0.0366284851333236,16.6424953280563,331.396820068359,223.757583618164,180.033706665039,0.14742154136824,0.000886107815165414,49.2805709838867,1.35739996042116,117.31700206548,-6362518.86663245
2.38,820.180541992188,820.180541992188,123.151504776441,13.9859296807071,0.0382420214506856,16.6544478767236,331.396057128906,223.756332397461,180.113586425781,0.147134036060974,0.0009865237226587,49.2469367980957,1.42803634238396,119.652097270824,-6362518.88971192
2.48,820.2109375,820.2109375,124.591535007581,14.6765744042503,0.0397678137587494,16.6664322659419,331.395263671875,223.755004882813,180.053924560547,0.146705349972634,0.00109226835178096,49.2133483886719,1.49855585522732,122.10345053114,-6362518.90796312
2.58,820.242736816406,820.242736816406,126.100565256551,15.3660609802253,0.041216330815541,16.6784460453619,331.394622802734,223.753616333008,180.095092773438,0.146032471856882,0.00120321819409217,49.1798057556152,1.56895727734491,124.670681635849,-6362518.92446232
2.68,820.276123046875,820.276123046875,127.678487210535,16.0547335440213,0.0426964366835624,16.6904955583181,331.394073486328,223.752197265625,180.079833984375,0.145540694031127,0.00131932454148296,49.1463012695313,1.63927572275782,127.354025715962,-6362518.94098293
2.78,820.310913085938,820.310913085938,129.325257124379,16.742850072795,0.0441295269964071,16.7025771216038,331.393585205078,223.750839233398,180.068969726563,0.144974093101224,0.00144059640355434,49.1128349304199,1.70953756182689,130.153682698496,-6362518.95523412
2.88,820.347106933594,820.347106933594,131.040799067356,17.430523509798,0.0456839556972062,16.714692071761,331.393096923828,223.749526977539,180.099914550781,0.144900901550658,0.00156704918523076,49.079402923584,1.77975428707828,133.069680165499,-6362518.96927441
2.98,820.384826660156,820.384826660156,132.825104799122,18.1181655485559,0.0471514237044971,16.7268468434554,331.392669677734,223.748260498047,180.037490844727,0.144550179249907,0.00169870430932288,49.0459938049316,1.84996799926671,136.102670547552,-6362518.98082396
3.08,820.423950195313,820.423950195313,134.678201830015,18.8064132352662,0.04859890418778,16.7390416161317,331.392272949219,223.747009277344,180.096450805664,0.144225411703566,0.00183562048750152,49.0125999450684,1.92024373443689,139.253893757239,-6362518.9894413
3.18,820.464599609375,820.464599609375,136.600197901018,19.4961167480465,0.050007626455129,16.7512867804402,331.391876220703,223.745910644531,180.054626464844,0.143781514414651,0.00197792881227414,48.9791984558105,1.99066831340394,142.525289737619,-6362518.99628223
3.28,820.506652832031,820.506652832031,138.591301567853,20.1880390752082,0.0514137227822059,16.7635851773083,331.3916015625,223.744918823242,180.080780029297,0.143279966892805,0.00212581529744392,48.9457740783691,2.06131964108079,145.91893778462,-6362519.00133431
3.38,820.550231933594,820.550231933594,140.651748334058,20.8825243245247,0.0527660560026536,16.7759394288271,331.391326904297,223.744018554688,180.082931518555,0.142636132030211,0.00227946071148673,48.9123268127441,2.13223287419601,149.436285597272,-6362519.00548696
3.48,820.59521484375,820.59521484375,142.781801694073,21.5795462193399,0.0542131953624399,16.7883484798371,331.391021728516,223.743255615234,180.041458129883,0.142311831899652,0.00243900343726485,48.8788528442383,2.20340529874716,153.078077230603,-6362519.01002095
3.58,820.641723632813,820.641723632813,144.981682019308,22.2786132924265,0.0556153745659356,16.8008110261697,331.390777587891,223.742568969727,180.093078613281,0.141823734691404,0.00260448467627525,48.8453636169434,2.27478677735201,156.843958349898,-6362519.01354807
3.68,820.689636230469,820.689636230469,147.251558882184,22.9791846509072,0.0570155933884247,16.8133207468517,331.390472412109,223.742065429688,180.025268554688,0.141384257930711,0.00277586133349508,48.8118705749512,2.34632207941502,160.733271088451,-6362519.01346731
3.78,820.739135742188,820.739135742188,149.591566452757,23.6811031401669,0.058353384152687,16.8258814958179,331.390258789063,223.741638183594,180.065795898438,0.140747002274357,0.00295305593284243,48.7783737182617,2.41799517737786,164.746097212657,-6362519.01519302
3.88,820.7900390625,820.7900390625,152.00187945459,24.3848081971524,0.0596663586799118,16.8384922603183,331.390075683594,223.741363525391,180.052459716797,0.139999617516101,0.00313606329842288,48.7448654174805,2.4898509415334,168.883980769664,-6362519.01619667
3.98,820.842468261719,820.842468261719,154.482701735571,25.090923069767,0.0609830819026598,16.8511596174099,331.389953613281,223.741195678711,180.037902832031,0.139246444511656,0.0033249961138772,48.7113342285156,2.56195301030789,173.149120532908,-6362519.01860994
4.08,820.896362304688,820.896362304688,157.034310509451,25.7998612847972,0.0623319389775923,16.8638837696103,331.389923095703,223.741226196289,180.076507568359,0.138469916507239,0.00352003071967727,48.6777763366699,2.63434361776945,177.543392596766,-6362519.0131986
4.18,820.951721191406,820.951721191406,159.656956151128,26.5112064782661,0.0636968825384599,16.8766635319419,331.389862060547,223.741333007813,180.028823852539,0.137750569118454,0.00372131599160397,48.6441955566406,2.70698025585716,182.066547858529,-6362519.00842606
4.28,821.008666992188,821.008666992188,162.350847292691,27.2245052729072,0.0651467162244413,16.8894975727024,331.389739990234,223.741577148438,180.108352661133,0.137247724632694,0.00392884672953924,48.6106033325195,2.77981661917875,186.718055539764,-6362519.00823021
4.38,821.067016601563,821.067016601563,165.116129475646,27.9387222534718,0.0664992732230356,16.9023769348822,331.389617919922,223.741882324219,180.097869873047,0.1365873425718,0.00414250885561567,48.5770149230957,2.85274703964012,191.495536100119,-6362519.00724882
4.48,821.126892089844,821.126892089844,167.952868429013,28.6531626073189,0.0678763446174274,16.9152989071519,331.389434814453,223.742248535156,180.071334838867,0.136011246588399,0.00436209811491131,48.5434455871582,2.92570054504176,196.397206420079,-6362519.00899238
4.58,821.188171386719,821.188171386719,170.861037641764,29.3674784652114,0.0691836247133824,16.9282557215453,331.389312744141,223.742645263672,180.143356323242,0.135311513234115,0.00458736956183379,48.5099105834961,2.9986416492369,201.422069102526,-6362519.00844735
4.68,821.251098632813,821.251098632813,173.840617194772,30.0812134534911,0.0705990703083521,16.9412524591196,331.38916015625,223.743133544922,180.081405639648,0.134847173544464,0.00481816514688383,48.4764099121094,3.07152371515872,206.568647805601,-6362519.00676723
4.78,821.315551757813,821.315551757813,176.891514982097,30.7943175829005,0.0720590407678064,16.9542866551902,331.389038085938,223.74348449707,180.098785400391,0.134466303661275,0.00505437218355648,48.442943572998,3.14434165206103,211.836600792594,-6362519.01279503
4.88,821.38134765625,821.38134765625,180.013688321225,31.5065768098442,0.0734601204071993,16.9673505661741,331.388916015625,223.743850708008,180.109298706055,0.134025851306158,0.00529591256133124,48.4095230102539,3.21707364709107,217.225029706024,-6362519.01431204
4.98,821.44873046875,821.44873046875,183.207002650015,32.2176341164479,0.0748399405503214,16.9804479242942,331.388793945313,223.744171142578,180.081787109375,0.133584703805464,0.00554267537422817,48.3761520385742,3.28968323746676,222.732467576861,-6362519.0162562
5.08,821.517517089844,821.517517089844,186.471379684284,32.9281991936414,0.0761867148602522,16.9935789937172,331.388580322266,223.744430541992,180.173950195313,0.133198618565766,0.00579456743985875,48.3428192138672,3.36224289758468,228.360950546339,-6362519.02047307
5.18,821.587829589844,821.587829589844,189.806847835891,33.6390144050397,0.0776108361383901,17.006753054533,331.388458251953,223.744476318359,180.158828735352,0.132907181737766,0.00605172007467122,48.3095054626465,3.43482841178366,234.112930133007,-6362519.02707462
5.28,821.659606933594,821.659606933594,193.213489752263,34.351666573753,0.0789129065871289,17.0199796749365,331.388397216797,223.744476318359,180.141174316406,0.132383221000954,0.00631446279151551,48.276180267334,3.50760187148239,239.994132059626,-6362519.0326239
5.38,821.732849121094,821.732849121094,196.691550348885,35.0671439808399,0.0801234904476717,17.0332657076027,331.388397216797,223.744445800781,180.185394287109,0.131657092558614,0.00658324982737384,48.2428245544434,3.58066419445572,246.008745486848,-6362519.03637461
5.48,821.8076171875,821.8076171875,200.241390388459,35.7864139977186,0.0815517208889031,17.0466166136986,331.388427734375,223.744430541992,180.128723144531,0.131280720898073,0.00685857710959478,48.2094268798828,3.65411409564933,252.161259433255,-6362519.04143402
5.58,821.883911132813,821.883911132813,203.863340015523,36.5091855326218,0.0829218907997395,17.0600352647437,331.388427734375,223.744262695313,180.182693481445,0.130851507064904,0.00714080109595511,48.1759796142578,3.72792192580744,258.451801771298,-6362519.04823511
5.68,821.961730957031,821.961730957031,207.557802091353,37.2355020592581,0.0843696079337214,17.0735191376726,331.388458251953,223.744049072266,180.120681762695,0.130544355130585,0.00743005334920203,48.1424903869629,3.80209210609212,264.881672756746,-6362519.05456965
5.78,822.040893554688,822.040893554688,211.325074703433,37.9648214711769,0.0856476814342662,17.0870605332698,331.388580322266,223.743728637695,180.104064941406,0.129943588708978,0.00772632807818609,48.1089706420898,3.8765693527107,271.449879035354,-6362519.05699985
5.88,822.121643066406,822.121643066406,215.165435806848,38.6965689971747,0.0870549621795809,17.1006619621136,331.388702392578,223.743576049805,180.148086547852,0.129486622451531,0.00802953775001027,48.0754280090332,3.95129490773832,278.155089526437,-6362519.06194765
5.98,822.203918457031,822.203918457031,219.07908250764,39.4299085774501,0.0885034889448296,17.1143155042393,331.388885498047,223.743209838867,180.093215942383,0.129082063966257,0.00833946934240495,48.0418815612793,4.02618342360529,284.99467633944,-6362519.0731615
6.08,822.287841796875,822.287841796875,223.066091587767,40.1636891705676,0.0898986257379337,17.1280170099549,331.388977050781,223.742782592773,180.151107788086,0.128742022077194,0.00865579039225181,48.0083503723145,4.10111741657886,291.964366614819,-6362519.07260156
6.18,822.373046875,822.373046875,227.126458209939,40.897365426216,0.0913659831765858,17.1417534812849,331.388977050781,223.742446899414,180.089920043945,0.128563487598041,0.00897810406287745,47.9748497009277,4.17604116610846,299.061979275197,-6362519.06995121
6.28,822.459838867188,822.459838867188,231.26019281894,41.6308617666095,0.0926200742854566,17.1555313309003,331.388946533203,223.74201965332,180.064178466797,0.128149687503976,0.0093061349964531,47.9413795471191,4.25094700988848,306.287157042883,-6362519.07835509
6.38,822.548217773438,822.548217773438,235.467292483896,42.3647077944273,0.0939952915270395,17.1693533534356,331.388946533203,223.741683959961,180.122360229492,0.127881069827102,0.00963982424175888,47.9079322814941,4.32588897558401,313.642170836218,-6362519.08555921
