TIME,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,APOAPSIS,PERIAPSIS
-3.94,0,0,101.909357532859,0.00314373539171417,1.62843616356063E-05,0,0.61120539270029,5.53776417618577E-11,91.0734294243157,-6362518.45250214
-3.74,0,0,101.909357085824,0.00315711521627647,1.25432342382721E-05,0,0.106820900948377,5.53801379467002E-11,91.0734286494553,-6362518.45260004
-3.54,0,0,101.909357740544,0.00316445280443971,1.76851409313266E-05,0,0.654275337822533,5.52023277646089E-11,91.0734285088256,-6362518.45217801
-3.34,0,0,101.909356336109,0.00314142623146906,9.36267263313424E-06,0,0.175787671085636,5.57684991160224E-11,91.0734291886911,-6362518.45263472
-3.14,0,0,101.909357403405,0.00316246580068788,6.77568333379935E-06,0,0.225599469378447,5.53990853231458E-11,91.0734288925305,-6362518.45259705
-2.94,0,0,101.909357150085,0.00312170996375387,1.48375192264251E-05,0,0.591774056801431,5.55566155603492E-11,91.0734288552776,-6362518.4519595
-2.74,0,0,101.909357327968,0.00312947931917084,6.77815683253423E-06,0,0.407497332907591,5.53442030651962E-11,91.0734295500442,-6362518.45259141
-2.54,0,0,101.909355792217,0.00317004555371317,2.42920679547872E-06,0,0.370937506637807,5.52297972025679E-11,91.0734291160479,-6362518.45243037
-2.34,0,0,101.90935648419,0.00315195933146717,5.75718857816498E-06,0,0.43651810854166,5.52674913089046E-11,91.0734285404906,-6362518.45237715
-2.14,0,0,101.909357304685,0.00315235549496856,8.89924241436915E-06,0,0.437702180317567,5.55730811955259E-11,91.0734282173216,-6362518.45264116
-1.94,0,0,101.909356689081,0.00313179644886268,4.91326513692553E-06,0,0.407530987198544,5.57351878154306E-11,91.0734292920679,-6362518.45222723
-1.74,0,0,101.909357110038,0.00315813814110434,3.82709151132937E-06,0,0.286178669199765,5.535958645869E-11,91.0734286401421,-6362518.45234731
-1.54,0,0,101.909355988726,0.00315339801923953,1.79677492615262E-06,0,0.320409396322314,5.54879851745977E-11,91.0734284706414,-6362518.45247899
-1.34,0,0,101.909357097,0.00314930657708148,3.04167348323026E-05,0,0.887575530244759,5.55051680539122E-11,91.073429422453,-6362518.45193505
-1.14,0,0,101.909357496537,0.00315372774463588,6.9192805985572E-06,0,0.209339148878251,5.5317481931898E-11,91.0734286261722,-6362518.45252983
-0.94,0,0,101.909355700016,0.0031304487570647,1.86901787596775E-05,0,0.676339918065547,5.52708888621059E-11,91.0734282527119,-6362518.45212339
-0.74,0,0,101.909357086755,0.00316159937291676,1.40223390203459E-05,0,0.0804453769067985,5.55553381200788E-11,91.073429425247,-6362518.45259669
-0.54,0,0,101.909357097931,0.00315793241380179,4.45954829389494E-06,0,0.403780911724942,5.54042533396323E-11,91.0734285777435,-6362518.45244825
-0.34,0,0,101.909355627373,0.0031297022691524,1.5791580701538E-05,0,0.623284004084468,5.53890070117669E-11,91.0734281856567,-6362518.45215659
-0.14,0,0,101.909357123077,0.0031603727612738,1.2588802633471E-05,0,0.133726453642419,5.55653488947995E-11,91.0734286243096,-6362518.45272437
0.06,0,0,101.909357559867,0.00317141603921936,1.4419689555437E-05,0,0.589488507562726,5.53599290105992E-11,91.0734285116196,-6362518.45205206
0.26,435.507293701172,435.507293701172,101.909356971271,0.00315425053285488,1.10004083314194E-05,16.2814359131159,0.509562287378619,5.54713591173504E-11,91.073429422453,-6362518.45252678
0.46,435.507293701172,435.507293701172,101.909357376397,0.00314820477010048,1.72376713646446E-06,16.2814359131159,0.346990834917034,5.55833605658047E-11,91.0734302522615,-6362518.45245797
0.66,435.507293701172,435.507293701172,101.909360807389,0.00313372711289482,6.69494258064868E-06,16.2814359131159,0.224042275997187,5.58915657577281E-11,91.0734328040853,-6362518.45240388
0.86,435.507293701172,435.507293701172,101.909364304505,0.00314779231581919,8.86074814813764E-06,16.2814359131159,0.460810433159822,5.58295992933029E-11,91.073435921222,-6362518.45256421
1.06,435.507293701172,435.507293701172,101.909370322712,0.00318534218461821,5.15783992357039E-06,16.2814359131159,0.412528026359648,5.6139236153042E-11,91.0734409065917,-6362518.45222426
1.26,435.507293701172,435.507293701172,101.909375639632,0.00319861415952843,1.20976282705698E-05,16.2814359131159,0.527790867155571,5.61952167651377E-11,91.0734474435449,-6362518.45199318
1.46,435.507293701172,435.507293701172,101.909385253675,0.00317956608047169,2.47923288762837E-05,16.2814359131159,0.751898263326264,5.64872094395651E-11,91.0734570277855,-6362518.45260369
1.66,435.507293701172,435.507293701172,101.909401522018,0.00321802172615994,5.41935885090108E-06,16.2814359131159,0.369992452928821,5.75986551513528E-11,91.0734734395519,-6362518.4525897
1.86,435.507293701172,435.507293701172,101.909428039566,0.00326099291952979,3.32174049521593E-06,16.2814359131159,0.300232881887113,5.87923589391146E-11,91.0734978932887,-6362518.45233609
2.06,435.507293701172,435.507293701172,101.909465017729,0.0033174481137886,1.06885843896454E-05,16.2814359131159,0.488068186894591,6.07520400065007E-11,91.0735356286168,-6362518.45256309
2.26,435.50732421875,435.50732421875,101.911168846302,0.0447589244748911,0.00114735416249165,16.2814370540153,1.18597299864754,2.98884629477663E-10,91.0753290550783,-6362518.48849203
2.46,435.507354736328,435.507354736328,101.918077697046,0.0248169284830394,0.00141395483396386,16.2814381949147,3.49562134904115,7.71547230626181E-09,91.0821172250435,-6362518.39725138
2.66,435.507385253906,435.507385253906,101.921551492997,0.00951224122318614,0.000310474767919618,16.281439335814,1.696061659349,1.78788515023433E-09,91.0855373749509,-6362518.46481017
2.86,435.507385253906,435.507385253906,101.922914345749,0.00222131194428241,0.000106806443200104,16.281439335814,2.50505977798734,1.89552487274403E-10,91.0868848524988,-6362518.45616953
3.06,435.507385253906,435.507385253906,101.923411306925,0.000538156160417482,7.58829079185779E-05,16.281439335814,172.151027270413,3.47696159111604E-12,91.0873788231984,-6362518.44960462
3.26,435.507476806641,435.507476806641,101.944593480788,0.471348479036305,0.0167332836759871,16.4166575355703,1.70455241717637,1.84975715141117E-08,91.1681009866297,-6362518.81054214
3.46,435.508850097656,435.508850097656,102.18476203084,1.80072404484889,0.0520658793770434,16.4420772522213,1.40488380839596,6.37516453107421E-06,91.5645152889192,-6362519.73663168
3.66,435.511962890625,435.511962890625,102.691437928937,3.1344291806625,0.079830995874094,16.467636673835,1.34468471230174,3.21979095285244E-05,92.409235750325,-6362520.23069643
3.86,435.516784667969,435.516784667969,103.464580864646,4.46749807524202,0.0964703702639205,16.4932959573493,1.29241588721108,7.7886481809892E-05,93.7019641939551,-6362520.05078275
4.06,435.523376464844,435.523376464844,104.504304149188,5.80386087075308,0.104246383879973,16.5190899425701,1.22437976901295,0.000143457896021815,95.4450438180938,-6362519.02795809
4.26,435.531707763672,435.531707763672,105.812005748041,7.15027679793501,0.116205071103461,16.5450695892825,1.1199581545363,0.000229347808961861,97.6460649827495,-6362516.99409871
4.46,435.541778564453,435.541778564453,107.390187852085,8.51041818374599,0.151600822362599,16.5712624073474,0.99743022392814,0.000336309746543485,100.314485051669,-6362514.12672295
4.66,435.553588867188,435.553588867188,109.241661711596,9.88354506326912,0.217624647568072,16.5976612654402,0.856620843244495,0.000465071594391858,103.457535711117,-6362510.45509474
4.86,435.567199707031,435.567199707031,111.368299835362,11.2618363243206,0.308465745932009,16.6242080188668,0.712149584109364,0.000615772585207313,107.072916765697,-6362506.1295104
5.06,435.582580566406,435.582580566406,113.770248329267,12.6378248138121,0.415421736958008,16.650843906468,0.602408054199867,0.000787712472818927,111.152811379172,-6362501.36411943
5.26,435.599761962891,435.599761962891,116.446876817383,14.0112186069838,0.530761726360237,16.6775665650248,0.586519755418858,0.000980290266008321,115.694990100339,-6362496.3829509
5.46,435.618713378906,435.618713378906,119.397791639902,15.3837624278383,0.647834985526025,16.7043895768669,0.692092901279683,0.00119353550953819,120.700837575831,-6362491.40648641
5.66,435.639404296875,435.639404296875,122.623052055016,16.7592553216096,0.761135553387254,16.731342635226,0.87634279799817,0.00142774188547267,126.177010223269,-6362486.62907989
5.86,435.661834716797,435.661834716797,126.123761168681,18.1433513275106,0.866630156631212,16.7584705151507,1.08434383672287,0.00168387245870909,132.136961558834,-6362482.19672439
6.06,435.686096191406,435.686096191406,129.901864518411,19.5377807363046,0.961895993803402,16.7857937176708,1.27907556104776,0.00196305706965353,138.59037765488,-6362478.19744656
6.26,435.712127685547,435.712127685547,133.95903373789,20.938942341545,1.04608688146922,16.8132837803176,1.4369859273043,0.00226547575162492,145.536164898425,-6362474.66108831
6.46,435.739990234375,435.739990234375,138.296575798653,22.3475139635594,1.12016553864956,16.8409476383349,1.54257485561938,0.00259088607849799,152.980322136544,-6362471.5476512
6.66,435.769653320313,435.769653320313,142.916349594481,23.7660308351119,1.18701033612943,16.8688086801836,1.58791291918295,0.00294016119104125,160.933994559571,-6362468.74063898
6.86,435.801147460938,435.801147460938,147.820323805325,25.1929118504494,1.25038797685506,16.8968504834326,1.57088279170806,0.00331392539233542,169.39908015728,-6362466.08712402
7.06,435.834442138672,435.834442138672,153.009502208792,26.6222379348982,1.31482368900926,16.9250251946502,1.49605210764829,0.00371139727601532,178.363639089279,-6362463.40007099
7.26,435.869567871094,435.869567871094,158.483854760416,28.0505665771343,1.38501439381343,16.9533068347171,1.37361889358319,0.00413122333144872,187.81819035206,-6362460.4808512
7.46,435.906524658203,435.906524658203,164.24305658415,29.4780438574551,1.46535582290971,16.9816969053174,1.21851696323035,0.00457284588752748,197.761678117327,-6362457.13853941
7.66,435.945281982422,435.945281982422,170.287184300832,30.9089555368586,1.55961298194049,17.0102248502531,1.04911117770069,0.00503674246181973,208.206517306156,-6362453.2063104
7.86,435.985870361328,435.985870361328,176.617402524687,32.3489070811259,1.67052827363786,17.0389419407528,0.885428972629071,0.00552473084952553,219.173027504236,-6362448.56059742
