MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.94,0,0,103.855016797781,0.00239308128192448,8.09492645256982E-05,0,89.7152790116142,1.79789052038686,3.36811529271923E-11,51.0678825378418,0.000244205187527768,90.1518235895783,-6362518.45551754
-4.84,0,0,103.85502052214,0.00243054474237976,6.5139546602979E-05,0,89.7152786941578,1.28612806660236,3.37298892802393E-11,51.0678825378418,0.00024808107662011,90.1518246419728,-6362518.45470928
-4.74,0,0,103.855016781949,0.00241435120411896,8.42267725782386E-05,0,89.7152665979949,1.86193356321216,3.39814764968042E-11,51.0678825378418,0.000246366726059932,90.1518241036683,-6362518.45467011
-4.64,0,0,103.855018991046,0.00241577081503659,5.09916432289102E-05,0,89.7152709370186,0.925582900133533,3.38920429851824E-11,51.0678825378418,0.000246606772861924,90.1518239714205,-6362518.45483489
-4.54,0,0,103.855018431321,0.00240740541854788,6.0444337717624E-05,0,89.7152845614895,1.16515260480094,3.38345389471843E-11,51.0678825378418,0.000245730091819496,90.1518233073875,-6362518.45462798
-4.44,0,0,103.855019290932,0.00239790071757995,5.39108984882993E-05,0,89.7152675307656,1.05125380310687,3.39603202324798E-11,51.0678825378418,0.000244775217538518,90.1518242387101,-6362518.45486845
-4.34,0,0,103.855019959621,0.00242919766146089,4.72686447586174E-05,0,89.7152874873631,0.833525177409918,3.38793101678767E-11,51.0678825378418,0.000247985712348964,90.1518239397556,-6362518.45498411
-4.24,0,0,103.85501921922,0.00244646422963075,5.18272342923796E-05,0,89.7152751530468,0.929174083337922,3.37302662632745E-11,51.0678825378418,0.000249739614105238,90.1518239052966,-6362518.4548195
-4.14,0,0,103.855013880879,0.00241997677818643,5.15790314484814E-05,0,89.7152799779049,0.943486253599082,3.39221240412887E-11,51.0678825378418,0.000247035049483202,90.151823011227,-6362518.45480738
-4.04,0,0,103.855022693984,0.0024170158152674,4.48869492091072E-05,0,89.7152799412394,0.805292677753335,3.42033537274114E-11,51.0678825378418,0.000246746285256449,90.1518251346424,-6362518.45513169
-3.94,0,0,103.855018020608,0.00245645347299358,5.63955730801752E-05,0,89.7152742265362,1.03856171765276,3.39554868949317E-11,51.0678825378418,0.000250749512019866,90.1518240375444,-6362518.45460896
-3.84,0,0,103.85501742363,0.00242703551591137,4.97128065152357E-05,0,89.7152632135208,0.894236897391597,3.36046193184267E-11,51.0678825378418,0.000247759921649049,90.1518229935318,-6362518.45488294
-3.74,0,0,103.855016415939,0.00240007197067644,5.04841222571474E-05,0,89.7152794368526,0.934115857070475,3.40314842725086E-11,51.0678825378418,0.000245004579142005,90.1518237292767,-6362518.45486775
