MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.96,0,0,102.194432511926,0.00216299053248677,3.23859959197083E-05,0,89.9891538120377,0.85619305245118,2.69865076341774E-11,51.0678825378418,0.000220826782538097,88.4910572273657,-6362518.46594208
-4.86,0,0,102.194433565252,0.00216160465278402,2.36889310456412E-05,0,89.9891438536485,0.621828617266493,2.69993386621089E-11,51.0678825378418,0.000220696784481333,88.4910572655499,-6362518.46643274
-4.76,0,0,102.194432511926,0.00216686510916638,1.85966778871904E-05,0,89.9891450084258,0.484792447838781,2.72257158997167E-11,51.0678825378418,0.000221239000552487,88.4910570634529,-6362518.46645218
-4.66,0,0,102.194432968274,0.00214757981188936,2.0093979928369E-05,0,89.9891336516539,0.528946134781945,2.73501403193201E-11,51.0678825378418,0.000219268429418662,88.4910578681156,-6362518.46649318
-4.56,0,0,102.194430792704,0.0021580520277758,2.39279675162044E-05,0,89.9891459654782,0.632373453194732,2.70915844413101E-11,51.0678825378418,0.000220333744778145,88.4910569600761,-6362518.46611821
-4.46,0,0,102.194433424622,0.00215471640826219,1.29652275444336E-05,0,89.9891449166972,0.335964911458732,2.70087401497611E-11,51.0678825378418,0.000220002727928659,88.4910570653155,-6362518.46649006
-4.36,0,0,102.194433248602,0.00217843598614711,2.43087007257402E-05,0,89.9891555692486,0.634509491296884,2.7235151481058E-11,51.0678825378418,0.000222414740278509,88.4910574033856,-6362518.46630975
-4.26,0,0,102.194433424622,0.00216934058004274,2.06096708926554E-05,0,89.989152354806,0.537201215009218,2.7238069632963E-11,51.0678825378418,0.000221489915702477,88.4910569600761,-6362518.46650063
-4.16,0,0,102.194433424622,0.00217093595172483,2.00197771845393E-05,0,89.9891549709335,0.523293610848927,2.73252628982618E-11,51.0678825378418,0.000221653374183006,88.4910572813824,-6362518.46630794
-4.06,0,0,102.194430336356,0.00212766170539114,2.14860301075945E-05,0,89.9891543717777,0.574246124763989,2.73464583746955E-11,51.0678825378418,0.000217233223906987,88.4910571575165,-6362518.46625167
-3.96,0,0,102.194431390613,0.00213899199033616,2.03588283399275E-05,0,89.9891535102531,0.538484399768462,2.73635948789662E-11,51.0678825378418,0.000218391279418029,88.4910581512377,-6362518.46647002
-3.86,0,0,102.194430336356,0.00215840508427924,2.55355792878662E-05,0,89.989146071386,0.675273474019741,2.69979333241197E-11,51.0678825378418,0.000220367922452169,88.4910569721833,-6362518.46607949
-3.76,0,0,102.194433565252,0.00218139071876777,1.72092883159857E-05,0,89.9891427510256,0.444994008144597,2.69874028425562E-11,51.0678825378418,0.000222723350702836,88.4910588311031,-6362518.46643893
-3.66,0,0,102.194432230666,0.00215539837352186,3.05152068200064E-05,0,89.9891443582504,0.810189178662394,2.70758054772592E-11,51.0678825378418,0.000220054288774918,88.4910576529801,-6362518.46587338
-3.56,0,0,102.194430933334,0.0021624681094635,3.34546924952739E-05,0,89.9891459654446,0.884590331777062,2.68605287984668E-11,51.0678825378418,0.000220771773115302,88.491057346575,-6362518.46594906
-3.46,0,0,102.194432370365,0.0021599518027056,1.4398620939417E-05,0,89.9891449166972,0.374509952780398,2.69850317846831E-11,51.0678825378418,0.000220536368601643,88.4910572133958,-6362518.46642549
-3.36,0,0,102.194433248602,0.0021676408683835,1.97257496464271E-05,0,89.9891485816103,0.515363771358951,2.71431996690916E-11,51.0678825378418,0.000221317192313109,88.4910578411072,-6362518.46638836
-3.26,0,0,102.194430196658,0.00214294035506764,2.69697660365524E-05,0,89.9891481309852,0.716621765190199,2.71176063993527E-11,51.0678825378418,0.000218786985328734,88.4910566853359,-6362518.46628115
-3.16,0,0,102.194433565252,0.00218225966992078,1.80398474155047E-05,0,89.9891503349508,0.468581406700635,2.70781580198084E-11,51.0678825378418,0.000222811399112288,88.4910572841764,-6362518.46629423
-3.06,0,0,102.194432968274,0.00216602383448757,1.84146197749705E-05,0,89.9891513452849,0.479643441887755,2.73250417426973E-11,51.0678825378418,0.000221153261009022,88.4910572776571,-6362518.46649537
-2.96,0,0,102.194430792704,0.0021656879574066,1.55161650489814E-05,0,89.9891443582168,0.41070987239434,2.7172465700455E-11,51.0678825378418,0.000221121281697378,88.4910568101332,-6362518.46595879
