MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.98,0,0,104.063521127217,0.0024188382174241,4.37679091654656E-05,0,89.5402558127252,0.647546333432383,3.39598924996332E-11,51.0678825378418,0.000246934507003971,90.3606187319383,-6362518.45422347
-4.88,0,0,104.063529984094,0.0024472097822694,9.02364317365584E-05,0,89.5402484962886,1.93743678742684,3.37722573957806E-11,51.0678825378418,0.000249701886900766,90.3606194742024,-6362518.45387907
-4.78,0,0,104.063523048535,0.00241848659926367,5.6191920200558E-05,0,89.5402588865874,0.951814425393605,3.36967021805752E-11,51.0678825378418,0.000246872374418672,90.360618526116,-6362518.45383994
-4.68,0,0,104.063527230173,0.00244920044982891,5.49816480059157E-05,0,89.5402627517867,0.890843710580835,3.36125338271067E-11,51.0678825378418,0.00025001204835462,90.3606182942167,-6362518.45381677
-4.58,0,0,104.063516711816,0.00234936588223934,5.40964615073215E-05,0,89.5402566714384,0.929116706474381,3.40705168870275E-11,51.0678825378418,0.000239817882288662,90.3606179421768,-6362518.45376604
-4.48,0,0,104.06352352351,0.00241671828358058,4.38601072706489E-05,0,89.5402452637587,0.580978467643486,3.41181584208187E-11,51.0678825378418,0.000246717843992883,90.360618985258,-6362518.4540206
-4.38,0,0,104.063517729752,0.00239261692430029,4.85328691216732E-05,0,89.5402604162668,0.702677660111168,3.35858253755551E-11,51.0678825378418,0.000244247355340121,90.3606172949076,-6362518.45382233
-4.28,0,0,104.063524867408,0.00241981605332701,5.18470459924843E-05,0,89.5402496114826,0.77422101106753,3.35971928471903E-11,51.0678825378418,0.000247018061145354,90.3606188064441,-6362518.4536856
-4.18,0,0,104.063521021046,0.00241431427403329,4.66997155393661E-05,0,89.5402629705494,0.65420057821134,3.37437326055015E-11,51.0678825378418,0.000246466907242393,90.3606176003814,-6362518.45392259
-4.08,0,0,104.063527486287,0.00244351758055421,4.58905258827634E-05,0,89.5402530059418,0.622471093253553,3.38047756312119E-11,51.0678825378418,0.000249450820319908,90.3606186918914,-6362518.45393192
-3.98,0,0,104.063517524861,0.00237676894176455,5.03327594585632E-05,0,89.5402552963817,0.762473313552912,3.39649337871986E-11,51.0678825378418,0.000242625043256339,90.3606184031814,-6362518.45375291
-3.88,0,0,104.063528472558,0.00246765360396991,4.03244725402442E-05,0,89.5402632416266,0.508731269870017,3.37507107969709E-11,51.0678825378418,0.000251925583825141,90.3606191566214,-6362518.45424717
-3.78,0,0,104.063523380086,0.0023953005584503,5.03213086964601E-05,0,89.5402591048115,0.744712440413004,3.37684991251656E-11,51.0678825378418,0.000244517657506549,90.3606184991077,-6362518.45374279
-3.68,0,0,104.063520732336,0.00238504136411506,5.00551206430075E-05,0,89.5402552098024,0.743553729011573,3.38297136860468E-11,51.0678825378418,0.00024347048463369,90.3606182700023,-6362518.45376374
-3.58,0,0,104.06352015119,0.00239621088208135,4.61080854635285E-05,0,89.5402516421983,0.643181183417456,3.38593660983117E-11,51.0678825378418,0.000244619285467707,90.3606184273958,-6362518.45392493
-3.48,0,0,104.063529238105,0.00247651542553172,4.26836030774343E-05,0,89.5402545654063,0.538564309180506,3.40337607126251E-11,51.0678825378418,0.000252826497330716,90.3606200078502,-6362518.45410071
-3.38,0,0,104.06351728458,0.00239085628499344,5.12470432939606E-05,0,89.5402559971832,0.784186008134235,3.36897184533403E-11,51.0678825378418,0.000244061764419712,90.3606170499697,-6362518.45372968
-3.28,0,0,104.063527803868,0.00241852486289649,4.52016888917041E-05,0,89.5402561591331,0.612755391091418,3.39859945841579E-11,51.0678825378418,0.000246899811713774,90.3606200357899,-6362518.45396859
-3.18,0,0,104.063519108109,0.00237840903769451,4.96194456057194E-05,0,89.5402587134118,0.749603570285664,3.391658801552E-11,51.0678825378418,0.000242794075234087,90.360618119128,-6362518.45379238
-3.08,0,0,104.063526059501,0.00245043610097741,4.88452124417958E-05,0,89.5402601637302,0.684589931395255,3.33476910756971E-11,51.0678825378418,0.000250151521527187,90.3606182290241,-6362518.45382091
-2.98,0,0,104.063519590534,0.00240801245228173,4.56411774825223E-05,0,89.5402588865874,0.628582718971846,3.37977281415099E-11,51.0678825378418,0.000245825411184342,90.3606190467253,-6362518.45395339
-2.88,0.00714285019785166,0.00714285019785166,104.063525543548,0.00241018697503016,5.11937212330277E-05,0.000139871637894176,89.5402539511923,0.783641268352729,3.35721025396311E-11,51.0671806335449,0.00024603608869711,90.3607221329585,-6362518.45375558
-2.78,0.0272497721016407,0.0272497721016407,104.063521387987,0.00242858709601037,4.87458723706978E-05,0.000533606354679798,89.5402574362809,0.690474182756688,3.35285183825917E-11,51.0671806335449,0.000247920393576351,90.3607233362272,-6362518.45380904
-2.68,0.0510400794446468,0.0510400794446468,104.063524585217,0.00245034282581981,4.73828372737826E-05,0.000999469303208796,89.5402606120149,0.650825553819452,3.37358423232443E-11,51.0671806335449,0.000250144932351759,90.3607223182917,-6362518.45386523
-2.58,0.0792222172021866,0.0792222172021866,104.063521954231,0.00238548228229911,4.89200919838525E-05,0.00155133328723746,89.5402606120141,0.715392765373489,3.39005064561234E-11,51.0671806335449,0.000243517919784608,90.3607231331989,-6362518.45380493
-2.48,0.112672105431557,0.112672105431557,104.063526968472,0.00247653246178309,5.1160927364677E-05,0.00220635061567399,89.5402560725449,0.73096009873098,3.39412643239824E-11,51.0671806335449,0.000252811834457134,90.360723416321,-6362518.45374558
-2.38,0.152448698878288,0.152448698878288,104.063515082933,0.00235365153108847,4.47727095544047E-05,0.00298525779154035,89.5402582196652,0.633879057853071,3.38087166772112E-11,51.0671806335449,0.000240275581745664,90.3607223564759,-6362518.45397486
-2.28,0.199791386723518,0.199791386723518,104.063525369391,0.00246434086600426,4.90778644067163E-05,0.00391232459369961,89.5402601637365,0.683724361145551,3.37102834567878E-11,51.0671806335449,0.0002515710739317,90.3607225418091,-6362518.45379452
