MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,__PITCH,__YAW,__ROLL,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
11.38,828.935546875,828.935546875,544.181509795599,81.1368448308702,5.02433065932144,17.9322842791403,3.66297874674474,0.0349280310825116,46.2258758544922,8.27083197686318,865.75371041242,-6362306.29586142,0.413940042257309,352.801330566406,179.674880981445,-0.981304168701172,-0.00102150440216064,0.192460477352142,-0.00104105472564697,0.999999642372131,-2.23517417907715E-07,1
11.48,829.101440429688,829.101440429688,552.325276196003,81.950030672327,5.25223220986122,17.9488779306991,3.61790537587915,0.0356107536548382,46.1923828125,8.35263897274649,880.555591781624,-6362296.65535369,0.420853227376938,352.722198486328,179.698059082031,-0.980963826179504,-0.00105497241020203,0.194188058376312,-0.00107517838478088,0.999999642372131,-5.28991222381592E-07,1
11.58,829.268676757813,829.268676757813,560.548898223788,82.7645900588993,5.48259822579171,17.96552623804,3.58032206568287,0.036300902271151,46.1588859558105,8.43453287347677,895.510131201707,-6362286.90514069,0.427804231643677,352.636352539063,179.692764282227,-0.980620741844177,-0.00108867883682251,0.195912837982178,-0.00111007690429688,0.999999463558197,-1.564621925354E-07,1
11.68,829.4375,829.4375,568.852541919798,83.5809221124012,5.71559078203163,17.9822316429854,3.55066985021374,0.0369985244994304,46.1253929138184,8.51655302032202,910.620970955119,-6362277.03836978,0.434358358383179,352.543212890625,179.605087280273,-0.980274975299835,-0.00112256407737732,0.197635233402252,-0.00114524364471436,0.999999284744263,3.72529029846191E-08,1
11.78,829.607788085938,829.607788085938,577.236244040541,84.3997577941722,5.95227775460054,17.9989945967437,3.52828196462964,0.03770354000499,46.0918960571289,8.59876618196017,925.894132852554,-6362267.00994233,0.441079348325729,352.442810058594,179.664688110352,-0.979926407337189,-0.00115719437599182,0.199356496334076,-0.00118061900138855,0.999999463558197,-2.5331974029541E-07,1
11.88,829.779541015625,829.779541015625,585.700155327097,85.2201700339928,6.19287463985034,18.0158122447911,3.51237208627772,0.0384161968001534,46.0584030151367,8.68107466765036,941.321914436296,-6362256.8110583,0.447752803564072,352.335723876953,179.647705078125,-0.979575395584106,-0.00119262933731079,0.201074153184891,-0.00121757388114929,0.999999403953552,-1.04308128356934E-07,1
11.98,829.952819824219,829.952819824219,594.244426517747,86.0421160429799,6.43715834847921,18.0326875230934,3.50231921286894,0.0391364238066492,46.0249099731445,8.76347444262944,956.904283393174,-6362246.44866217,0.454117834568024,352.222686767578,179.630432128906,-0.979221820831299,-0.00122776627540588,0.202788293361664,-0.00125372409820557,0.999999225139618,2.23517417907715E-08,1
12.08,830.127624511719,830.127624511719,602.869199956767,86.866640008527,6.68613660250703,18.0496220546594,3.49711132896128,0.0398640247871012,45.9914131164551,8.84606346651151,972.650072761811,-6362235.88154523,0.460557997226715,352.104125976563,179.672424316406,-0.978865742683411,-0.00126364827156067,0.204500496387482,-0.00129088759422302,0.999999344348907,-1.86264514923096E-07,1
12.18,830.303833007813,830.303833007813,611.574676034041,87.6935681710381,6.93990359243828,18.0666133171353,3.4960702714355,0.0405994545668522,45.9579124450684,8.92882137751951,988.558170343749,-6362225.10599923,0.466744244098663,351.980712890625,179.618621826172,-0.978507041931152,-0.0013006329536438,0.206210047006607,-0.00132924318313599,0.999999403953552,2.98023223876953E-08,1
12.28,830.481567382813,830.481567382813,620.360928798094,88.5220802159301,7.19801638420738,18.0836701054357,3.49848620616315,0.041342887741576,45.9243927001953,9.01166586919373,1004.62179335393,-6362214.13829779,0.473068356513977,351.853393554688,179.701293945313,-0.978145837783813,-0.00133731961250305,0.207915604114532,-0.0013670027256012,0.999999225139618,-3.12924385070801E-07,1
12.38,830.660705566406,830.660705566406,629.228164486587,89.3542551127475,7.46143216822847,18.1007914290353,3.50294428158208,0.0420942581536335,45.8908500671387,9.09480036639502,1020.8594552232,-6362202.93896918,0.479189813137054,351.72314453125,179.689224243164,-0.977781772613525,-0.00137484073638916,0.209620863199234,-0.00140634179115295,0.999998986721039,8.19563865661621E-08,1
12.48,830.841491699219,830.841491699219,638.176830037497,90.1894229532179,7.72991923065771,18.1179842862753,3.50874341189385,0.0428543776633965,45.8572807312012,9.17815604830764,1037.26595809404,-6362191.51703212,0.485602557659149,351.590789794922,179.659194946289,-0.977414965629578,-0.00141304731369019,0.211324363946915,-0.0014459490776062,0.999999165534973,-1.564621925354E-07,1
12.58,831.023681640625,831.023681640625,647.207028720528,91.0284602166529,8.00426458870592,18.1352405171787,3.51408813164037,0.0436234921351797,45.8236923217773,9.26181377945079,1053.84940812085,-6362179.83978919,0.491502434015274,351.457672119141,179.742568969727,-0.977045178413391,-0.00145256519317627,0.213027447462082,-0.00148642063140869,0.999998927116394,-2.08616256713867E-07,1
12.68,831.207214355469,831.207214355469,656.319023736753,91.8680295552919,8.28308041073727,18.1525529007964,3.51905002727008,0.0444012966448443,45.7901000976563,9.34544138040997,1070.58028264064,-6362167.96434661,0.497300088405609,351.324493408203,179.691986083984,-0.976673722267151,-0.00149253010749817,0.214723497629166,-0.00152820348739624,0.999998927116394,7.45058059692383E-09,1
12.78,831.392333984375,831.392333984375,665.512846354395,92.7100804788537,8.56691112011853,18.1699208415115,3.52304499018526,0.0451870256172203,45.756519317627,9.42923201469341,1087.47638070304,-6362155.86665056,0.503139436244965,351.191589355469,179.723861694336,-0.976300001144409,-0.00153234601020813,0.216416418552399,-0.001569464802742,0.999998807907104,-1.67638063430786E-07,1
12.88,831.579040527344,831.579040527344,674.788535919972,93.5516102108808,8.85503715870476,18.1873383791642,3.52518199453649,0.0459798795160102,45.7229652404785,9.51288241175746,1104.5098634474,-6362143.5760947,0.509108662605286,351.060180664063,179.753021240234,-0.975925445556641,-0.00157159566879272,0.218099564313889,-0.00161036849021912,0.999998807907104,8.5681676864624E-08,1
12.98,831.76708984375,831.76708984375,684.145982027054,94.3931651179281,9.14799706263805,18.2047972091005,3.52445820046888,0.0467789284827198,45.6894454956055,9.59644163608016,1121.68485124595,-6362131.07219031,0.51506632566452,350.930969238281,179.66423034668,-0.975549578666687,-0.00161230564117432,0.219774156808853,-0.00165256857872009,0.999998688697815,-5.96046447753906E-08,1
13.08,831.956604003906,831.956604003906,693.585191488266,95.2350400766002,9.44539185851383,18.2223000565822,3.52014255278547,0.0475837181102962,45.6559600830078,9.67994191481046,1139.00411195308,-6362118.36962548,0.520761966705322,350.804962158203,179.710235595703,-0.975172519683838,-0.00165313482284546,0.221441149711609,-0.0016951709985733,0.999998867511749,-2.27242708206177E-07,1
13.18,832.147521972656,832.147521972656,703.106079746038,96.0774479207672,9.7473238271259,18.2398441160741,3.51260285557026,0.0483945553110418,45.6225128173828,9.76340228327126,1156.46925625484,-6362105.46414905,0.526227474212646,350.681732177734,179.690338134766,-0.974794268608093,-0.00169414281845093,0.22310009598732,-0.00173775851726532,0.99999862909317,-2.08616256713867E-07,1
13.28,832.339965820313,832.339965820313,712.708645217121,96.9198923357458,10.0528325029044,18.2574366949722,3.5019874212968,0.0492115070111872,45.5890922546387,9.8467800388961,1174.07604129147,-6362092.3964063,0.532100200653076,350.561706542969,179.683731079102,-0.974414706230164,-0.00173568725585938,0.224751323461533,-0.00178122520446777,0.99999862909317,-1.78813934326172E-07,1
13.38,832.533874511719,832.533874511719,722.392790258862,97.7629172129082,10.3622588855164,18.2750780596328,3.48760694119336,0.0500344623117665,45.5556945800781,9.93012620956904,1191.82911967766,-6362079.15080221,0.538140535354614,350.445404052734,179.712936401367,-0.974033832550049,-0.00177732110023499,0.226395577192307,-0.00182454288005829,0.999998331069946,1.11758708953857E-07,1
13.48,832.729125976563,832.729125976563,732.158534441143,98.6080684284261,10.6763961888734,18.2927748067042,3.4690140870992,0.0508637949999,45.5222969055176,10.0135895628529,1209.74302756507,-6362065.69362545,0.544127225875854,350.332916259766,179.627639770508,-0.973651230335236,-0.00181910395622253,0.228035449981689,-0.00186836719512939,0.999998331069946,8.19563865661621E-08,1
13.58,832.925903320313,832.925903320313,742.006099722348,99.4554573998299,10.9940400309057,18.3105372255325,3.44637289673341,0.0517004628737791,45.488883972168,10.0971932484125,1227.82046059147,-6362052.07746034,0.549639105796814,350.224792480469,179.673202514648,-0.973266422748566,-0.00186258554458618,0.229671895503998,-0.0019138902425766,0.999998331069946,-6.70552253723145E-08,1
13.68,833.123962402344,833.123962402344,751.93565575406,100.306484954683,11.3155432280821,18.3283616459859,3.42025855215439,0.0525453858384465,45.455451965332,10.1810763194555,1246.07589626964,-6362038.28403287,0.555184662342072,350.120300292969,179.652481079102,-0.972878813743591,-0.00190523266792297,0.231308072805405,-0.00195854902267456,0.999998211860657,2.23517417907715E-08,1
13.78,833.323547363281,833.323547363281,761.947625269182,101.161745699225,11.6411514031554,18.3462582247133,3.39071076497949,0.0533996309968349,45.421989440918,10.2652959766041,1264.51602449175,-6362024.30327842,0.560939729213715,350.019378662109,179.650054931641,-0.972488045692444,-0.00194805860519409,0.232944816350937,-0.00200307369232178,0.999998152256012,-1.9371509552002E-07,1
13.88,833.524597167969,833.524597167969,772.042134882882,102.020015142378,11.9702849950936,18.3642211823933,3.35784771023334,0.0542636792780075,45.3885078430176,10.3497319526091,1283.12976657227,-6362010.1607693,0.566185414791107,349.922088623047,179.693649291992,-0.972095012664795,-0.00199159979820251,0.234579414129257,-0.00204929709434509,0.999998152256012,-1.11758708953857E-08,1
13.98,833.727111816406,833.727111816406,782.219366354868,102.88070746656,12.3027813640616,18.3822475965228,3.32228149837452,0.0551370221890718,45.3550148010254,10.4343250570503,1301.91180179454,-6361995.8615817,0.571645319461823,349.827941894531,179.637786865234,-0.971699714660645,-0.00203487277030945,0.236211270093918,-0.00209429860115051,0.999997854232788,2.01165676116943E-07,1
14.08,833.930969238281,833.930969238281,792.479480946437,103.743364396036,12.6381496461495,18.4003318305119,3.28484008203958,0.056018531106263,45.3215179443359,10.5190333776452,1320.85832038056,-6361981.42803689,0.577170550823212,349.736358642578,179.70426940918,-0.971302270889282,-0.00207892060279846,0.23783951997757,-0.00214049220085144,0.999997854232788,-1.00582838058472E-07,1
14.18,834.136291503906,834.136291503906,802.822659282014,104.609167085094,12.9765824536739,18.41847671265,3.24504025971716,0.0569084086920178,45.2880172729492,10.6039756047945,1339.98208581191,-6361966.85021028,0.582323491573334,349.647705078125,179.657073974609,-0.970902562141418,-0.00212270021438599,0.239465981721878,-0.00218625366687775,0.999997794628143,-1.9371509552002E-07,1
14.28,834.343017578125,834.343017578125,813.249063028023,105.477367858468,13.3176876941102,18.4366856958277,3.20442370487896,0.0578068522819106,45.2545013427734,10.6890792313061,1359.27626478672,-6361952.1444462,0.588012993335724,349.560668945313,179.693130493164,-0.970500230789185,-0.00216612219810486,0.241090357303619,-0.00223179161548615,0.999997615814209,-1.08033418655396E-07,1
14.38,834.55126953125,834.55126953125,823.758836390451,106.349761044806,13.663395990414,18.4549678676326,3.16127966616205,0.0587141788184992,45.2209548950195,10.7745035228485,1378.75832435768,-6361937.23084557,0.593475818634033,349.476013183594,179.813415527344,-0.97009539604187,-0.00221213698387146,0.242713987827301,-0.00228017568588257,0.999997556209564,-5.02914190292358E-08,1
14.48,834.760803222656,834.760803222656,834.352289656177,107.224880358451,14.011011334749,18.4733149062412,3.11725311793383,0.0596311896492992,45.187385559082,10.8601317948527,1398.41687021591,-6361922.22002809,0.598848044872284,349.393432617188,179.833557128906,-0.969687938690186,-0.00225633382797241,0.244336307048798,-0.00232680141925812,0.999997317790985,-3.35276126861572E-08,1
14.58,834.971923828125,834.971923828125,845.029848143458,108.104893135786,14.3618621718088,18.4917321805891,3.07276252553775,0.0605578846715936,45.1537971496582,10.9461697234478,1418.27484592423,-6361907.05782241,0.604389131069183,349.311981201172,179.78010559082,-0.969277203083038,-0.00230169296264648,0.245960503816605,-0.00237442553043365,0.999997317790985,-2.38418579101563E-07,1
14.68,835.184387207031,835.184387207031,855.791486878879,108.986281988057,14.7149959611707,18.5102082001922,3.02876092479881,0.0614943804709284,45.1202049255371,11.03226721306,1438.29557169881,-6361891.7841836,0.609996557235718,349.230895996094,179.844223022461,-0.968864798545837,-0.00234729051589966,0.247580021619797,-0.00242270529270172,0.999997317790985,-1.73225998878479E-07,1
14.78,835.398315429688,835.398315429688,866.637229807675,109.869517202991,15.0711286992463,18.5287395377754,2.98512152416495,0.0624395414503629,45.0866241455078,11.1184626028415,1458.4834559951,-6361876.36791469,0.615198075771332,349.149993896484,179.781311035156,-0.968450307846069,-0.00239330530166626,0.249195247888565,-0.00247107446193695,0.999997019767761,-1.28522515296936E-07,1
14.88,835.613586425781,835.613586425781,877.567308413796,110.753377267458,15.4297386180703,18.547317311737,2.94224644127605,0.0633920446619507,45.0530700683594,11.2046366614431,1478.82572119404,-6361860.832441,0.62065976858139,349.069061279297,179.826354980469,-0.968034982681274,-0.00244051218032837,0.250803530216217,-0.00252118706703186,0.999996960163116,-2.49594449996948E-07,1
14.98,835.830261230469,835.830261230469,888.581445041113,111.637503174858,15.79072944401,18.5659398022557,2.90058356315337,0.0643512411164224,45.0195503234863,11.2907533637842,1499.31828135625,-6361845.17945017,0.625819742679596,348.987579345703,179.793258666992,-0.967618584632874,-0.00248739123344421,0.252404689788818,-0.00257039070129395,0.999996781349182,-2.25380063056946E-07,1
15.08,836.048400878906,836.048400878906,899.679821456783,112.522426029198,16.1544717320843,18.5846084234086,2.85927015614332,0.065316669599869,44.9860649108887,11.3768617771863,1519.96644863114,-6361829.3926694,0.63090181350708,348.906311035156,179.770431518555,-0.967201113700867,-0.00253391265869141,0.253999203443527,-0.00261996686458588,0.999996602535248,2.19792127609253E-07,1
15.18,836.268005371094,836.268005371094,910.862138776109,113.406248221575,16.5202225062865,18.6033216568247,2.81906149226404,0.0662879239593397,44.9526176452637,11.462776409445,1540.7492340738,-6361813.50464378,0.636213481426239,348.824676513672,179.819381713867,-0.96678352355957,-0.00258040428161621,0.255583614110947,-0.00266881287097931,0.999996542930603,-1.34110450744629E-07,1
15.28,836.488952636719,836.488952636719,922.128591198474,114.292141655106,16.889102901705,18.6220815812899,2.78047434566332,0.0672648492115843,44.9191970825195,11.5488078249207,1561.70124864392,-6361797.46785105,0.641562581062317,348.741882324219,179.754425048828,-0.96636426448822,-0.00262811779975891,0.257163792848587,-0.00271952152252197,0.999996364116669,-6.33299350738525E-08,1
15.38,836.711303710938,836.711303710938,933.478834624402,115.17886649606,17.2604883919484,18.6408912116328,2.74296410374766,0.0682481551003857,44.885799407959,11.634836787164,1582.80923054926,-6361781.30713797,0.646917402744293,348.658630371094,179.815002441406,-0.965943932533264,-0.00267544388771057,0.258737713098526,-0.00276963412761688,0.999996304512024,-1.11758708953857E-08,1
15.48,836.934997558594,836.934997558594,944.913245865144,116.067632980426,17.634782352963,18.6597587913645,2.70674635316951,0.0692388982960505,44.8524017333984,11.7209817753247,1604.08673590235,-6361765.00627428,0.652348160743713,348.574615478516,179.767440795898,-0.965521931648254,-0.0027238130569458,0.26030758023262,-0.0028211921453476,0.999996066093445,5.58793544769287E-08,1
15.58,837.16015625,837.16015625,956.431819648482,116.958730721563,18.012344533127,18.6786919430796,2.67167671291823,0.0702374127624379,44.8189926147461,11.807266558999,1625.5370305106,-6361748.54795445,0.65746945142746,348.489776611328,179.805130004883,-0.965098261833191,-0.0027720034122467,0.261873573064804,-0.00287221372127533,0.999995887279511,-8.00937414169312E-08,1
15.68,837.386535644531,837.386535644531,968.034881019965,117.853706335242,18.3933455253644,18.6976917471624,2.63763737960982,0.0712443858755305,44.7855567932129,11.8938477167741,1647.17890839744,-6361731.92477076,0.662045896053314,348.404296875,179.851211547852,-0.964672088623047,-0.00282052159309387,0.263438850641251,-0.00292392075061798,0.999995827674866,-2.25380063056946E-07,1
15.78,837.614440917969,837.614440917969,979.722688449547,118.752528267884,18.777602686857,18.71676520627,2.60474112728937,0.0722610375498448,44.7520942687988,11.980724278685,1669.01327943616,-6361715.14459553,0.667320847511292,348.318115234375,179.794219970703,-0.964243412017822,-0.00286942720413208,0.265003025531769,-0.00297589600086212,0.999995768070221,-1.67638063430786E-07,1
15.88,837.843688964844,837.843688964844,991.495485054329,119.655036578384,19.1657123885024,18.7359052287883,2.57280823049378,0.0732876406627964,44.7186126708984,12.0678693548808,1691.03796448,-6361698.180406,0.672307252883911,348.231201171875,179.871978759766,-0.963812232017517,-0.00291869044303894,0.266566157341003,-0.00302771478891373,0.999995470046997,-2.22586095333099E-07,1
15.98,838.074340820313,838.074340820313,1003.35339714587,120.559927129672,19.5567882663397,18.7551101525568,2.5413883986275,0.0743240322432502,44.6851196289063,12.1551616702675,1713.23939668015,-6361681.07106785,0.677099943161011,348.144226074219,179.832672119141,-0.963379621505737,-0.00296813249588013,0.268124938011169,-0.00308090448379517,0.999995291233063,-3.16649675369263E-08,1
16.08,838.306335449219,838.306335449219,1015.29673291463,121.467605014398,19.9518011221241,18.7743755635872,2.50998053917095,0.0753695913763995,44.6516227722168,12.2426263404141,1735.62122116331,-6361663.77352674,0.682360053062439,348.057312011719,179.735931396484,-0.962945222854614,-0.00301796197891235,0.269680261611938,-0.00313405692577362,0.999995052814484,2.60770320892334E-08,1
16.18,838.539672851563,838.539672851563,1027.325727419,122.377095251463,20.3494392835327,18.7936983894583,2.47906932159912,0.076423772725387,44.6181297302246,12.3301836135964,1758.17427568045,-6361646.3441347,0.686843931674957,347.970520019531,179.80989074707,-0.962509393692017,-0.00306761264801025,0.271230906248093,-0.00318713486194611,0.999994993209839,-2.60770320892334E-08,1
16.28,838.7744140625,838.7744140625,1039.4401885746,123.289426930233,20.7505054852113,18.8130817332394,2.44801877838235,0.0774861964731344,44.5846366882324,12.4179259865371,1780.91018363368,-6361628.74727323,0.691753804683685,347.884155273438,179.942733764648,-0.962071895599365,-0.00311705470085144,0.27277809381485,-0.00323954224586487,0.99999475479126,-2.8219074010849E-07,1
16.38,839.010620117188,839.010620117188,1051.64061001129,124.204291086872,21.1548647904096,18.8325287139602,2.41702454052046,0.078557084588566,44.551139831543,12.5058230218957,1803.8258656133,-6361610.99176469,0.696532607078552,347.798095703125,179.934860229492,-0.961632966995239,-0.00316885113716125,0.274321407079697,-0.00329528748989105,0.999994575977325,-6.79865479469299E-08,1
16.48,839.248046875,839.248046875,1063.926875473,125.121939031182,21.5621601598399,18.8520307652917,2.38684484659905,0.0796370468531746,44.5176467895508,12.5939064552978,1826.92573422659,-6361593.08866126,0.700635373592377,347.711761474609,179.884262084961,-0.961192071437836,-0.00321978330612183,0.275861769914627,-0.00334989279508591,0.999994516372681,-1.48080289363861E-07,1
16.58,839.486877441406,839.486877441406,1076.29923906643,126.041575479169,21.9727710537851,18.8715953594352,2.35692793192744,0.0807254536011598,44.4841499328613,12.6820865086663,1850.19926147256,-6361575.02146337,0.705145478248596,347.625427246094,179.942626953125,-0.960749804973602,-0.00327023863792419,0.277397096157074,-0.00340377539396286,0.999994218349457,4.74974513053894E-08,1
16.68,839.72705078125,839.72705078125,1088.75773355924,126.963414047643,22.3862622094845,18.8912180272806,2.32825508996903,0.0818222334380964,44.4506568908691,12.770392502474,1873.65056146588,-6361556.80980178,0.709592819213867,347.538360595703,179.875045776367,-0.960306346416473,-0.00332078337669373,0.278927892446518,-0.00345785170793533,0.999994158744812,-3.19443643093109E-07,1
16.78,839.968627929688,839.968627929688,1101.30254661478,127.887236118233,22.8030135720411,18.9109035175441,2.29965144746435,0.0829272264911509,44.4171600341797,12.858794308598,1897.27615642548,-6361538.43614276,0.714065790176392,347.451538085938,179.927642822266,-0.959861636161804,-0.00337108969688416,0.280453622341156,-0.00351201742887497,0.999993801116943,1.26659870147705E-07,1
16.88,840.211547851563,840.211547851563,1113.93373367563,128.813020532027,23.2231120323558,18.9306489753123,2.27156851271688,0.0840397810114728,44.3836631774902,12.9472873928898,1921.07583658118,-6361519.89857694,0.718931198120117,347.364440917969,179.89567565918,-0.959415853023529,-0.00342333316802979,0.281974166631699,-0.00356797128915787,0.999993622303009,1.18277966976166E-07,1
16.98,840.455871582031,840.455871582031,1126.65150575526,129.741587337812,23.6463825874306,18.9504559126726,2.24352898078761,0.0851608623326793,44.3501663208008,13.035959540764,1945.06119328644,-6361501.20111174,0.723423779010773,347.277709960938,179.885665893555,-0.958968639373779,-0.00347456336021423,0.283490985631943,-0.00362309813499451,0.999993562698364,-1.04308128356934E-07,1
17.08,840.701416015625,840.701416015625,1139.45592048299,130.672505097706,24.0728054769572,18.9703187043517,2.21605307635839,0.0862904637028231,44.3166732788086,13.12476569484,1969.22703716345,-6361482.34537191,0.728071630001068,347.190826416016,179.913421630859,-0.95851993560791,-0.00352585315704346,0.285003662109375,-0.00367842614650726,0.999993205070496,1.12690031528473E-07,1
17.18,840.948364257813,840.948364257813,1152.34722760879,131.604835812113,24.5027302950336,18.9902416068265,2.18807177991365,0.0874281615267213,44.2831840515137,13.2136009642753,1993.56030010153,-6361463.31425829,0.733000516891479,347.104553222656,179.809265136719,-0.958070755004883,-0.00357624888420105,0.286509424448013,-0.00373272597789764,0.999993026256561,-4.09781932830811E-08,1
17.28,841.196655273438,841.196655273438,1165.32521819789,132.539338463647,24.9358567077497,19.0102168167253,2.15998009590026,0.0885736888107426,44.2497138977051,13.3025492384128,2018.07183395047,-6361444.12301173,0.738003730773926,347.018737792969,179.815856933594,-0.957620322704315,-0.00362759828567505,0.288010478019714,-0.00378839671611786,0.999992907047272,-7.26431608200073E-08,1
17.38,841.446228027344,841.446228027344,1178.39012514334,133.474847748975,25.3719008305281,19.0302397629891,2.1313604349558,0.0897265362051986,44.2162704467773,13.391494096132,2042.7468292648,-6361424.7848086,0.743005931377411,346.933837890625,179.859848022461,-0.957169651985168,-0.00368094444274902,0.289504289627075,-0.00384534895420074,0.999992609024048,-1.16415321826935E-07,1
17.48,841.697143554688,841.697143554688,1191.54193374887,134.411424501132,25.8105978194338,19.0503135439179,2.10280537809344,0.0908866550482904,44.1828498840332,13.4804465211147,2067.58675741497,-6361405.30944917,0.747958362102509,346.849334716797,179.803237915039,-0.956718444824219,-0.00373461842536926,0.290991395711899,-0.00390335917472839,0.999992430210114,-3.16649675369263E-07,1
17.58,841.949462890625,841.949462890625,1204.78060016688,135.348988383449,26.2524544862782,19.0704412739676,2.07414695161968,0.0920531422531764,44.1494483947754,13.5693875690009,2092.58899433073,-6361385.67114287,0.753494203090668,346.765197753906,179.891662597656,-0.956266820430756,-0.0037865936756134,0.292471349239349,-0.00395938754081726,0.999992251396179,-2.62632966041565E-07,1
17.68,842.202941894531,842.202941894531,1218.1062024571,136.289423509801,26.6976707691291,19.0906241185505,2.04393677594323,0.0932266362800638,44.1160507202148,13.6585088496986,2117.77929036785,-6361365.8634724,0.758635759353638,346.682891845703,179.895172119141,-0.955813646316528,-0.00383913516998291,0.293947607278824,-0.00401638448238373,0.999991714954376,1.76951289176941E-07,1
17.78,842.457885742188,842.457885742188,1231.51893783454,137.232912426802,27.1461101920111,19.1108757355486,2.01384416801121,0.0944084093315661,44.0826416015625,13.7478315430648,2143.16116218548,-6361345.8931332,0.7636479139328,346.600891113281,179.846115112305,-0.95535945892334,-0.00389325618743896,0.295420587062836,-0.00407499074935913,0.999991714954376,1.86264514923096E-08,1
17.88,842.713989257813,842.713989257813,1245.01915754471,138.180037585569,27.5978136670201,19.131195996271,1.98339203312689,0.0955991558308402,44.0492057800293,13.8374150563519,2168.74338062946,-6361325.75560952,0.767981290817261,346.519622802734,179.903106689453,-0.954903244972229,-0.00394681096076965,0.296891272068024,-0.0041327029466629,0.999991536140442,-1.74157321453094E-07,1
17.98,842.971435546875,842.971435546875,1258.60708787199,139.131633861495,28.0528025911882,19.151592573741,1.95286553156684,0.0968001558481333,44.0157356262207,13.9273456139407,2194.53862537723,-6361305.44983083,0.773056149482727,346.438934326172,179.832077026367,-0.954444527626038,-0.00400033593177795,0.298361718654633,-0.00419114530086517,0.999991178512573,-1.84401869773865E-07,1
18.08,843.230224609375,843.230224609375,1272.28292748518,140.087440043333,28.5111654512207,19.1720656899525,1.92196922342829,0.0980119506875917,43.9822311401367,14.0175936976239,2220.54405213799,-6361284.97182438,0.777628183364868,346.359039306641,179.880279541016,-0.953984022140503,-0.00405412912368774,0.299830615520477,-0.00424961745738983,0.999991118907928,-1.49011611938477E-07,1
18.18,843.490295410156,843.490295410156,1286.04703636374,141.047968900354,28.9729966358221,19.1926125132553,1.89208699904376,0.0992350572752202,43.9486961364746,14.1082104202826,2246.76794031262,-6361264.31554536,0.782505035400391,346.278503417969,179.839752197266,-0.953520774841309,-0.0041070282459259,0.301299571990967,-0.0043070912361145,0.999990820884705,-1.86264514923096E-07,1
18.28,843.751586914063,843.751586914063,1299.89991347026,142.011366806207,29.4386073658534,19.2132235206925,1.86102074502446,0.100469174782552,43.9151496887207,14.1989949100285,2273.18361000717,-6361243.4697878,0.786666929721832,346.199310302734,179.75666809082,-0.953056573867798,-0.00416186451911926,0.302763700485229,-0.00436674058437347,0.99999076128006,-3.76254320144653E-07,1
18.38,844.014343261719,844.014343261719,1313.84147542436,142.9769327254,29.9067671339277,19.2338960790472,1.83004277764029,0.101712930013182,43.8816108703613,14.2898996720842,2299.78505750932,-6361222.48615654,0.791026175022125,346.120635986328,179.822174072266,-0.952591300010681,-0.00421601533889771,0.304223597049713,-0.00442561507225037,0.999990165233612,-1.49011611938477E-08,1
18.48,844.278259277344,844.278259277344,1327.87176234555,143.942871524325,30.3769226760075,19.2546166584671,1.79901062995093,0.102964593428021,43.8480949401855,14.3807488004873,2326.54775994923,-6361201.39182915,0.794424653053284,346.042663574219,179.77197265625,-0.952126145362854,-0.00427168607711792,0.305675804615021,-0.00448650121688843,0.999989986419678,-1.3597309589386E-07,1
18.58,844.543579101563,844.543579101563,1341.99058641307,144.910831583681,30.8502102721902,19.2753875524052,1.76869083319654,0.104222710881526,43.8146095275879,14.4716896059085,2353.49245242681,-6361180.1338771,0.797782778739929,345.964294433594,179.81071472168,-0.95166027545929,-0.0043276846408844,0.307122409343719,-0.00454770028591156,0.999989926815033,-2.19792127609253E-07,1
18.68,844.809997558594,844.809997558594,1356.19835811574,145.879858793228,31.3266626187352,19.2962035436892,1.73848591646582,0.1054876830787,43.7811508178711,14.5626208894042,2380.60496870335,-6361158.70828843,0.801587283611298,345.886016845703,179.866409301758,-0.951194405555725,-0.00438231229782104,0.308561474084854,-0.00460731238126755,0.999989569187164,-2.64495611190796E-07,1
18.78,845.077819824219,845.077819824219,1370.49485604279,146.84964620249,31.8047731803868,19.3170767266944,1.70828036716846,0.10675912327336,43.7477073669434,14.6535436280618,2407.88539883122,-6361137.1825747,0.805078983306885,345.808502197266,179.795684814453,-0.950728237628937,-0.00443568825721741,0.309993833303452,-0.00466550886631012,0.999989211559296,-3.16649675369263E-08,1
18.88,845.346862792969,845.346862792969,1384.87998744939,147.822319416125,32.2863886077001,19.3380114597313,1.67842910459532,0.108037182607928,43.7142601013184,14.7446387942198,2435.3600110719,-6361115.4770177,0.809081673622131,345.730895996094,179.859893798828,-0.950261175632477,-0.00449082255363464,0.311422109603882,-0.00472556799650192,0.999988853931427,3.91155481338501E-08,1
18.98,845.6171875,845.6171875,1399.35427231062,148.797515693565,32.7707757955657,19.3590177402048,1.64968969555429,0.109323354609934,43.6807899475098,14.8358844484316,2463.02613470424,-6361093.62291589,0.813091695308685,345.652679443359,179.81086730957,-0.949792742729187,-0.00454658269882202,0.3128462433815,-0.00478698313236237,0.999988436698914,1.11758708953857E-07,1
