TIME,THRUST,ALTITUDE,GROUNDSPEED,TWR,AoA
25.96,49.5469541549683,3378.49950031005,8.54847669047517,0.0419606982341428,0.118318942119208
26.16,49.5849008560181,3433.82126602717,8.70680464529437,0.0418324396741849,0.113670061287829
26.36,49.6229667663574,3489.64425754081,8.8656414523379,0.0417041617765433,0.108830475292764
26.56,49.6611490249634,3545.9697447475,9.0248946103528,0.0415758583028689,0.103367243982697
26.76,49.6994438171387,3602.79806928057,9.18428025233094,0.041447691702388,0.097161128870575
26.96,49.7378454208374,3660.12799090147,9.34362959189404,0.0413198062941052,0.0908670293263072
27.16,49.7763481140137,3717.95739657432,9.50296672466594,0.0411922548836957,0.0853879766337169
27.36,49.8149442672729,3776.28371924628,9.66236755021194,0.0410650772651274,0.0812925021832771
27.56,49.8536252975464,3835.10511840694,9.82226988502594,0.0409381129506345,0.0781894171387772
27.76,49.8923931121826,3894.4222397441,9.98317914429988,0.040811107263125,0.0753341849353961
27.96,49.9312400817871,3954.23759385478,10.1452731649096,0.0406839716788873,0.0724317390724792
28.16,49.9701662063599,4014.55374729075,10.3084532530914,0.0405567452747809,0.069409815125432
28.36,50.0091695785522,4075.37347357441,10.4726840306264,0.0404294018040019,0.0665652549540007
28.56,50.0482416152954,4136.69891713187,10.6376148718763,0.0403021157736509,0.0637393201128415
28.76,50.0873823165894,4198.52983427234,10.8027195876491,0.0401751398555842,0.060454949001191
28.96,50.1265830993652,4260.8642514823,10.9678947187629,0.0400485710728523,0.056620750137012
29.16,50.1658401489258,4323.70031513553,11.1332437980907,0.0399223834458979,0.0529905226808946
29.36,50.2051458358765,4387.03617849573,11.2988958945837,0.0397966086714188,0.0504789050302404
29.56,50.2444953918457,4450.870856205,11.4653735153306,0.0396710790846426,0.0489319872240604
29.76,50.2838850021362,4515.20605774503,11.6332895883917,0.0395455461416679,0.0478658017358479
29.96,50.3233108520508,4580.04553383123,11.8028787787059,0.0394199254901889,0.0468409315147881
30.16,50.362774848938,4645.39323644061,11.9741248886801,0.0392942468903665,0.0459129780591924
30.36,50.402268409729,4711.25346647203,12.1470634931015,0.039168489051848,0.0450333771199621
30.56,50.4417972564697,4777.63001705986,12.3213541577295,0.0390428181108022,0.043989643513535
30.76,50.481348991394,4844.52423034702,12.4964915658181,0.0389174939982749,0.0424675082362025
30.96,50.5209264755249,4911.9355709115,12.672332956637,0.0387925988188662,0.0407720585853845
31.16,50.5605192184448,4979.86358956527,12.8490443057401,0.0386680902662333,0.0393651337403395
31.36,50.6001281738281,5048.3084674729,13.0268119713059,0.0385438937858287,0.03848319159594
31.56,50.639741897583,5117.27176500764,13.2060617719033,0.0384198573707253,0.0380456385930027
31.76,50.6793661117554,5186.75667212904,13.3870755967558,0.0382958658021191,0.0377731955446876
31.96,50.7189903259277,5256.76660853997,13.5696798008419,0.0381719857067849,0.0373883602200389
32.16,50.7586145401001,5327.3041392602,13.7536817213476,0.0380482684918242,0.036784226325741
32.36,50.7982368469238,5398.3722384898,13.9392157065851,0.0379246236779419,0.0357843321070926
32.56,50.8378496170044,5469.9745315332,14.1262911584965,0.0378010637895349,0.0345090965242614
32.76,50.8774557113647,5542.11364645232,14.3146086182325,0.037677734053231,0.0332756759869504
32.96,50.917046546936,5614.79049017932,14.50392049122,0.0375547689825022,0.0324067013770398
33.16,50.9566164016724,5688.00509290397,14.6942000024082,0.0374322092510867,0.0318866623136601
33.36,50.9961652755737,5761.75775322132,14.8856363485788,0.0373099812981624,0.0315635476027272
33.56,51.035683631897,5836.05019565672,15.0785812770482,0.0371879323162102,0.0311902954588107
33.76,51.0751733779907,5910.88582210243,15.2732424208169,0.03706595759098,0.0306901914122695
33.96,51.1146278381348,5986.26827921625,15.4694428293626,0.0369441128788446,0.0299000817552587
34.16,51.1540470123291,6062.20033147186,15.6670779330173,0.0368224488955834,0.0289614756398175
34.36,51.1934232711792,6138.6851683706,15.8664321920087,0.0367008866119059,0.0282538340920459
34.56,51.2327585220337,6215.72664825805,16.067575302543,0.0365794241260207,0.0279037412155863
34.76,51.272045135498,6293.32760872692,16.2701388588515,0.0364582128190292,0.0275809671598868
34.96,51.3112821578979,6371.48910853826,16.4736628070111,0.036337387193565,0.0274857596726717
35.16,51.3504590988159,6450.21130213421,16.6781735572595,0.0362169812720654,0.0283852241532397
35.36,51.3895788192749,6529.49461842887,16.8842423125863,0.0360969267106137,0.0300661480542547
35.56,51.4286308288574,6609.34096708894,17.092502371869,0.0359770720243364,0.0315002992010628
35.76,51.4676141738892,6689.75398521777,17.3030808587984,0.0358573104044354,0.0318867504846037
35.96,51.5065317153931,6770.73757448047,17.5154589714488,0.0357376900934118,0.0311450502556256
36.16,51.5453672409058,6852.2946346011,17.7291000904939,0.0356183024607101,0.0298504730693943
36.36,51.5841283798218,6934.4274868872,17.9437827398104,0.0354991457828922,0.0289247994771282
36.56,51.6228075027466,7017.13698778488,18.1595460358259,0.0353802242535009,0.0289004173977923
36.76,51.6613988876343,7100.4251091145,18.3769309171149,0.0352615406835659,0.0296244782505599
36.96,51.6998996734619,7184.29392436426,18.5960516839928,0.0351430935749638,0.0304632251344682
37.16,51.7383050918579,7268.74542071205,18.8170510891034,0.0350248665729243,0.0307954347984808
37.36,51.7766122817993,7353.78275953606,19.0400238589027,0.0349067637633758,0.0304662832892527
37.56,51.8148193359375,7439.40982249565,19.2646852310983,0.0347887877804694,0.0295587994059045
37.76,51.8529243469238,7525.62940704171,19.4905103534492,0.0346710837719865,0.028690635915514
37.96,51.8909196853638,7612.4424380362,19.7172058417295,0.0345537887684298,0.0284113513177999
38.16,51.9288034439087,7699.84879625496,19.9448310936215,0.0344369528975591,0.0287683413069715
38.36,51.9665679931641,7787.84781252593,20.1735083306005,0.0343206092628758,0.0293038185489102
38.56,52.0042104721069,7876.43966310658,20.4037428633765,0.0342045997049681,0.0295907950201296
38.76,52.041729927063,7965.62752754986,20.6361677113813,0.0340886713359604,0.0294792676583287
38.96,52.0791215896606,8055.41701807175,20.8709411287663,0.0339727507322659,0.0290814802676195
39.16,52.116382598877,8145.8137356732,21.1078330095466,0.0338568823430425,0.0286284159364143
39.36,52.153510093689,8236.82261399738,21.3466847250456,0.0337411424658976,0.0284246921686792
39.56,52.1905031204224,8328.4470423134,21.587150536961,0.0336256835886768,0.0286337886119048
39.76,52.2273559570313,8420.68860627897,21.8290142493063,0.0335106128892021,0.0289450142162854
39.96,52.2640609741211,8513.54865749739,22.0724468479788,0.0333958810346325,0.0290351115263502
40.16,52.3006200790405,8607.02976683807,22.3176689694763,0.0332813871146999,0.0287467227138299
40.36,52.337025642395,8701.13582342397,22.5649161567388,0.0331670320105291,0.0283646519975607
40.56,52.3732757568359,8795.87149293255,22.8141912968711,0.0330528247352021,0.0282874808562384
40.76,52.4093656539917,8891.24030333105,23.065178067505,0.0329389034374052,0.0285843384792994
40.96,52.445291519165,8987.24382168613,23.3175110844313,0.032825402978575,0.0287964995383259
41.16,52.481050491333,9083.88261601143,23.5710318282755,0.0327123504712034,0.0287001832057345
41.36,52.5166358947754,9181.15756800491,23.8258713687773,0.0325996845082499,0.0283757727135801
41.56,52.5520420074463,9279.07119706273,24.0825153747716,0.0324872502055628,0.0281980248414471
41.76,52.58726978302,9377.62794268783,24.3414190202388,0.0323749456151636,0.0283598726217363
41.96,52.6223173141479,9476.83253473975,24.6024843506099,0.0322628203423946,0.0285457069834148
42.16,52.6571741104126,9576.68869551271,24.8655092073157,0.0321509290881912,0.0285409659331985
42.36,52.6918411254883,9677.20063872449,25.1307263496831,0.0320391881472687,0.0283392698322016
42.56,52.7263164520264,9778.37335648574,25.3981058603666,0.0319275971715151,0.0281534394735862
42.76,52.7605934143066,9880.21066953801,25.667208640789,0.0318163010209117,0.0281384468978476
42.96,52.7946701049805,9982.71436989866,25.9376497439028,0.0317054299749577,0.0282918370288789
43.16,52.828540802002,10085.8852188094,26.2093307924386,0.0315950147071726,0.0282954664436223
43.36,52.8622026443481,10189.7243047599,26.4824010941054,0.0314849848467538,0.0281329380391904
43.56,52.8956508636475,10294.2344128005,26.7573990948682,0.0313751946944665,0.028005609450899
43.76,52.9288864135742,10399.420321336,27.0347421042503,0.0312655360472332,0.0279980670229838
43.96,52.9618988037109,10505.2871122081,27.3143036014337,0.0311560630263928,0.0280379919605234
44.16,52.9946899414063,10611.8386254255,27.5957307824494,0.0310468740102388,0.0279316819467228
44.36,53.0272550582886,10719.0773432376,27.8785649368397,0.0309380665544463,0.027651113624463
44.56,53.0595855712891,10827.0049825013,28.1627505422149,0.0308296413063765,0.0272711215412257
44.76,53.0916862487793,10935.6245385483,28.448845107536,0.0307214496689711,0.0272798166048873
44.96,53.1235485076904,11044.9411696792,28.7376119477202,0.0306133690966037,0.0275684942949148
45.16,53.1551713943481,11154.9612711221,29.0292300157577,0.0305053469012108,0.027516932856246
45.36,53.1865501403809,11265.6919223918,29.3236388586836,0.0303973528666057,0.0271396734985632
45.56,53.2176895141602,11377.1393161947,29.6202024445624,0.0302895440249656,0.027034185731336
45.76,53.2485761642456,11489.3063879926,29.9181461088168,0.0301821634708111,0.0272193348874305
45.96,53.2792148590088,11602.1936606485,30.2172793978648,0.0300752867875892,0.0274149259135097
46.16,53.3095970153809,11715.8018981656,30.5177163208541,0.0299688471190732,0.0271396260127884
46.36,53.3397169113159,11830.1336621009,30.820014211025,0.0298626844729966,0.0269935356423907
46.56,53.3695793151855,11945.194141618,31.1249014725948,0.0297566445016499,0.0271721572371739
46.76,53.3991746902466,12060.9893490765,31.432363050505,0.0296507687117766,0.0273563652044355
46.96,53.4285049438477,12177.5234234231,31.741537539016,0.0295452326837671,0.02710741008495
47.16,53.4575653076172,12294.7981764702,32.0519184163962,0.0294401439532225,0.0269574701548419
47.36,53.4863548278809,12412.8153054202,32.3638503997438,0.0293354360886967,0.0270660400181891
47.56,53.5148658752441,12531.5783332773,32.6780711567982,0.0292309662595721,0.0272553279679317
47.76,53.543098449707,12651.0929421987,32.9949663175725,0.0291266278139601,0.0270451234523013
47.96,53.5710487365723,12771.365169595,33.314219894558,0.0290224699392858,0.0268047067854036
48.16,53.5987205505371,12892.3998703323,33.6355702448108,0.0289185664929348,0.026704276582765
48.36,53.6261024475098,13014.2014804706,33.9590721265179,0.0288149260575706,0.0266068151166736
48.56,53.653205871582,13136.7745010518,34.2846763324534,0.0287115404263361,0.0264228606207804
48.76,53.6800146102905,13260.1235078927,34.6123890150121,0.0286084162446153,0.0263068912540772
48.96,53.7065343856812,13384.2531537805,34.9423027652669,0.0285055461666664,0.0266267260690615
49.16,53.7327613830566,13509.1681669466,35.2746914665084,0.028402934610163,0.0275978186679466
49.36,53.7586936950684,13634.8733512973,35.6097169710129,0.0283005783068307,0.0286720201272745
49.56,53.7843313217163,13761.3735916782,35.9473374316704,0.0281984752050195,0.0296856267218861
49.76,53.8096733093262,13888.6738525294,36.2875494501304,0.0280966237632908,0.0306027215588837
49.96,53.8347158432007,14016.7791799475,36.6303635487732,0.0279950239319752,0.0314213712326631
50.16,53.8594589233398,14145.6945911134,36.9756808907563,0.0278936957988471,0.0322682655670407
50.36,53.8839054107666,14275.4241444515,37.3231355195286,0.0277927265303478,0.0331116986661438
50.56,53.9080486297607,14405.9711041208,37.672736933606,0.0276921129782843,0.0338772857874096
50.76,53.9318857192993,14537.3402048005,38.0251370860243,0.0275917195989276,0.0345635209151414
50.96,53.9554214477539,14669.5386344371,38.3809136171767,0.0274914116072508,0.0350847463538663
51.16,53.97864818573,14802.5748973498,38.7401698796225,0.0273911623731255,0.0352167640425102
51.36,54.0015678405762,14936.4572423147,39.1025889171427,0.0272910353614289,0.0353407333735896
51.56,54.0241775512695,15071.1920877844,39.4674441207299,0.0271911779908,0.0359879700700345
51.76,54.0464782714844,15206.7836756725,39.8345334497207,0.02709168918814,0.0379748667313661
51.96,54.0684633255005,15343.2360313442,40.2046252625583,0.026992519414403,0.0411089045188496
52.16,54.0901355743408,15480.5546356346,40.5784133112572,0.0268935923931079,0.0445483211230127
52.36,54.1114931106567,15618.7456034906,40.9559003534535,0.0267949004523492,0.0467042726177687
52.56,54.1325330734253,15757.815174208,41.3364100173903,0.0266964430035371,0.0469982445166264
52.76,54.1532554626465,15897.7696995186,41.7195024436565,0.0265982180411865,0.0468683266236544
52.96,54.1736602783203,16038.6156400694,42.1053765879777,0.0265002235710815,0.0481058667299501
53.16,54.1937456130981,16180.3596732486,42.4948134315625,0.026402434342812,0.0514347923403871
53.36,54.2135076522827,16323.0096739559,42.8889495418652,0.0263047644938343,0.0560519976066068
53.56,54.2329444885254,16466.5745445564,43.2879909435107,0.0262072130686416,0.060024040624435
53.76,54.2520589828491,16611.0618300466,43.6908021889998,0.0261099152401163,0.0622506430300389
53.96,54.2708539962769,16756.4766743472,44.0961436174694,0.026012995035858,0.0627239422043724
54.16,54.289324760437,16902.8230243614,44.5034021567191,0.0259164789786855,0.0627149745904264
54.36,54.307469367981,17050.1052839952,44.9129696941165,0.025820304372027,0.0635850454111787
54.56,54.3252973556519,17198.3299953965,45.3261350507324,0.0257243154091,0.0664598425775296
54.76,54.3428030014038,17347.5061776983,45.7442111372264,0.0256284098262417,0.0711825777394215
54.96,54.3599882125854,17497.6432596892,46.1673840084815,0.0255326397649399,0.0766254888322748
55.16,54.3768548965454,17648.7493178975,46.5953002509322,0.0254370726643471,0.0814779746073444
55.36,54.393406867981,17800.8319557197,47.0276657358908,0.0253417114543208,0.0850295579345505
55.56,54.4096403121948,17953.8988395352,47.4640430063919,0.0252465560622669,0.0868025357838511
55.76,54.4255666732788,18107.9577192189,47.9039175337086,0.0251515971543601,0.0867604479979905
55.96,54.4411792755127,18263.0164267784,48.3467626233786,0.0250568404031874,0.0854721416256356
56.16,54.4564905166626,18419.0828681802,48.7923223578538,0.0249622761249306,0.0839003964713503
56.36,54.4714956283569,18576.1650165636,49.2405987683699,0.0248679047646743,0.0821890126524388
56.56,54.48619556427,18734.27090827,49.6915919723178,0.0247737241387482,0.0802637279346034
56.76,54.500599861145,18893.4086434208,50.145254015632,0.0246797281921626,0.0782584769580519
56.96,54.5147085189819,19053.5863815108,50.6016954924956,0.0245859152492753,0.0768161057665594
57.16,54.5285215377808,19214.812340376,51.0611305237795,0.0244922814559673,0.0759781724555496
57.36,54.5420484542847,19377.0947906794,51.5237990652401,0.0243988252586491,0.0756598422140962
57.56,54.5552892684937,19540.4420580324,51.9898328836148,0.02430554286978,0.0755701006398379
57.76,54.5682487487793,19704.8625205057,52.4592091652696,0.0242124305798239,0.0751331893644327
57.96,54.5809316635132,19870.3646069374,52.9318469388608,0.0241194847206352,0.0740792456909024
58.16,54.5933427810669,20036.9566684449,53.4074453179896,0.0240267235009412,0.0726110686897093
58.36,54.6054840087891,20204.6458730968,53.8853902256901,0.0239342340808271,0.0712052470036385
58.56,54.6173658370972,20373.4383735303,54.3657734117486,0.0238420081459448,0.0701155508475931
58.76,54.6289854049683,20543.3419615477,54.8495917340567,0.0237499057960716,0.0694684641812553
58.96,54.6403474807739,20714.3672229573,55.337739379789,0.0236578013859152,0.0691857882782132
59.16,54.6514587402344,20886.526082648,55.8303877401007,0.0235656820112753,0.0689922584116169
59.36,54.6623191833496,21059.8288869234,56.3266034035109,0.0234737034330609,0.0688797925843217
59.56,54.6729326248169,21234.2827540776,56.8255053702459,0.0233820000357587,0.0688154022852887
59.76,54.6833076477051,21409.8938407414,57.3273471537756,0.0232905362408851,0.0688239479396966
59.96,54.6934432983398,21586.6707781507,57.8333059171778,0.0231991323940939,0.0689280948584285
60.16,54.7033500671387,21764.6251250207,58.3439347884027,0.0231077065589598,0.0690348990264877
60.36,54.7130317687988,21943.7674461752,58.8583036984314,0.0230163997967467,0.0692439955026365
60.56,54.7224922180176,22124.1050271159,59.3755107478388,0.0229253552745582,0.0696340932715973
60.76,54.7317380905151,22305.644175061,59.8959090532971,0.0228345297619269,0.070479703751691
60.96,54.7407655715942,22488.3937225901,60.4207856932126,0.0227437538036901,0.0716758967815207
61.16,54.749584197998,22672.3654929884,60.9507825239165,0.0226529374262965,0.072846633123851
61.36,54.7581939697266,22857.5702967262,61.4848885713061,0.0225622298240026,0.0737396955533366
61.56,54.7665967941284,23044.0156050092,62.0220217035081,0.0224717727859394,0.074161429817562
61.76,54.7748031616211,23231.7078954177,62.5623039557559,0.0223815238870202,0.0741116705721208
61.96,54.7828035354614,23420.6562220985,63.1068724452875,0.0222913096845232,0.0738630655107093
62.16,54.7906188964844,23610.8729762901,63.656614560316,0.0222009988037345,0.0738162023038992
62.36,54.7982378005981,23802.3721360322,64.2118719538384,0.0221105645329612,0.0741962770942093
