log_1545320196.00159.csv,ToTheMoon 3 @ Watt  1,1545320196.00159
log_1545321308.23033.csv,ToTheMoon 3 @ Watt  1,1545321308.23033
log_1545323498.54117.csv,ToTheMoon 3 @ Watt  1,1545323498.54117
log_1545324660.67356.csv,ToTheMoon 3 @ Watt  1,1545324660.67356
log_1545326384.64364.csv,ToTheMoon 3 @ Watt  1,1545326384.64364
log_1545335036.60633.csv,ToTheMoon 3 @ Watt  1,1545335036.60633
log_1545335706.13685.csv,ToTheMoon 3 @ Watt  1,1545335706.13685
log_1545337189.41286.csv,ToTheMoon 3 @ Watt  1,1545337189.41286
log_1545415711.98248.csv,ToTheMoon 3 @ Watt  1,1545415711.98248
log_1545417669.78111.csv,ToTheMoon 3 @ Watt  1,1545417669.78111
log_1545421045.25282.csv,ToTheMoon 3 @ Watt  1,1545421045.25282
log_1545422467.87043.csv,ToTheMoon 3 @ Watt  1,1545422467.87043
log_1545425351.18572.csv,ToTheMoon 3 @ Watt  1,1545425351.18572
log_1545425457.30679.csv,ToTheMoon 3 @ Watt  1,1545425457.30679
log_1545426945.75412.csv,ToTheMoon 3 @ Watt  1,1545426945.75412
log_1545427202.32955.csv,ToTheMoon 3 @ Watt  1,1545427202.32955
log_1545428002.88957.csv,ToTheMoon 3 @ Watt  1,1545428002.88957
log_1545428213.77657.csv,ToTheMoon 3 @ Watt  1,1545428213.77657
log_1545429422.25685.csv,ToTheMoon 3 @ Watt  1,1545429422.25685
log_1545429689.19874.csv,ToTheMoon 3 @ Watt  1,1545429689.19874
log_1545575881.27422.csv,ToTheMoon 4 @ Watt  1,1545575881.27422
log_1545577418.76569.csv,ToTheMoon 4 @ Watt  1,1545577418.76569
log_1545579530.54962.csv,ToTheMoon 4 @ Watt  1,1545579530.54962
log_1545580566.70915.csv,ToTheMoon 4 @ Watt  1,1545580566.70915
log_1545581971.90247.csv,ToTheMoon 4 @ Watt  1,1545581971.90247
log_1545583413.60266.csv,ToTheMoon 4 @ Watt  1,1545583413.60266
log_1545586707.06781.csv,ToTheMoon 4 @ Watt  1,1545586707.06781
log_1545588015.38617.csv,ToTheMoon 4 @ Watt  1,1545588015.38617
log_1545589009.59121.csv,ToTheMoon 4 @ Watt  1,1545589009.59121
log_1545589906.54931.csv,ToTheMoon 4 @ Watt  1,1545589906.54931
log_1545591569.72643.csv,ToTheMoon 4 @ Watt  1,1545591569.72643
log_1545592677.85466.csv,ToTheMoon 4 @ Watt  1,1545592677.85466
log_1545594024.9676.csv,ToTheMoon 4 @ Watt  1,1545594024.9676
log_1545596549.98698.csv,ToTheMoon 4 @ Watt  1,1545596549.98698
log_1545597810.199.csv,ToTheMoon 4 @ Watt  1,1545597810.199
log_1545599034.82444.csv,ToTheMoon 4 @ Watt  1,1545599034.82444
log_1545599341.21213.csv,ToTheMoon 4 @ Watt  1,1545599341.21213
log_1545601907.93111.csv,ToTheMoon 4 @ Watt  1,1545601907.93111
log_1545602028.80127.csv,ToTheMoon 4 @ Watt  1,1545602028.80127
log_1546015981.4057.csv,ToTheMoon 4 @ Watt  1,1546015981.4057
log_1546018059.52829.csv,ToTheMoon 4 @ Watt  1,1546018059.52829
log_1546018714.91977.csv,ToTheMoon 4 @ Watt  1,1546018714.91977
log_1546019480.76126.csv,ToTheMoon 4 @ Watt  1,1546019480.76126
log_1546020463.68253.csv,ToTheMoon 4 @ Watt  1,1546020463.68253
log_1546023656.42406.csv,ToTheMoon 4 @ Watt  1,1546023656.42406
log_1546024644.83745.csv,ToTheMoon 4 @ Watt  1,1546024644.83745
log_1546027208.81326.csv,ToTheMoon 4 @ Watt 1,1546027208.81326
log_1546027286.02046.csv,ToTheMoon 4 @ Watt 1,1546027286.02046
log_1546029322.24367.csv,ToTheMoon 4 @ Watt 1,1546029322.24367
log_1546029985.20711.csv,ToTheMoon 4 @ Watt 1,1546029985.20711
log_1546109155.90244.csv,ToTheMoon 4 @ Watt 1,1546109155.90244
log_1546126881.33704.csv,ToTheMoon 5 @ Watt 2,1546126881.33704
log_1546129606.21941.csv,ToTheMoon 5 @ Watt 2,1546129606.21941
log_1546129922.25953.csv,ToTheMoon 5 @ Watt 2,1546129922.25953
log_1546130309.96877.csv,ToTheMoon 5 @ Watt 2,1546130309.96877
log_1546131041.13338.csv,ToTheMoon 5 @ Watt 2,1546131041.13338
log_1546131177.00966.csv,ToTheMoon 5 @ Watt 2,1546131177.00966
log_1546135654.90614.csv,ToTheMoon 5 @ Watt 2,1546135654.90614
log_1546136073.26583.csv,ToTheMoon 5 @ Watt 2,1546136073.26583
log_1546136781.60964.csv,ToTheMoon 5 @ Watt 2,1546136781.60964
log_1546195290.69139.csv,ToTheMoon 5 @ Watt 2,1546195290.69139
log_1546196442.82971.csv,ToTheMoon 5 @ Watt 2,1546196442.82971
log_1546196534.38362.csv,ToTheMoon 5 @ Watt 2,1546196534.38362
log_1546197504.72767.csv,ToTheMoon 5 @ Watt 2,1546197504.72767
log_1546198641.47381.csv,ToTheMoon 5 @ Watt 2,1546198641.47381
log_1546199589.68626.csv,ToTheMoon 5 @ Watt 2,1546199589.68626
log_1546199662.47333.csv,ToTheMoon 5 @ Watt 2,1546199662.47333
log_1546200697.27924.csv,ToTheMoon 5 @ Watt 2,1546200697.27924
log_1546202048.06095.csv,ToTheMoon 5 @ Watt 2,1546202048.06095
log_1546203080.32333.csv,ToTheMoon 5 @ Watt 2,1546203080.32333
log_1546203644.13232.csv,ToTheMoon 5 @ Watt 2,1546203644.13232
log_1546463524.67359.csv,ToTheMoon 5 @ Watt 2,1546463524.67359
log_1546464761.55832.csv,ToTheMoon 5 @ Watt 2,1546464761.55832
log_1546465805.94253.csv,ToTheMoon 5 @ Watt 2,1546465805.94253
log_1546466744.43925.csv,ToTheMoon 5 @ Watt 2,1546466744.43925
log_1546468281.54293.csv,ToTheMoon 5 @ Watt 2,1546468281.54293
log_1546468495.29676.csv,ToTheMoon 5 @ Watt 2,1546468495.29676
log_1546543654.37809.csv,ToTheMoon 5 @ Watt 2,1546543654.37809
log_1546547196.28289.csv,ToTheMoon 5 @ Watt 2,1546547196.28289
log_1546547578.55883.csv,ToTheMoon 5 @ Watt 2,1546547578.55883
log_1546719380.91928.csv,ToTheMoon 5 @ Watt 2,1546719380.91928
log_1546797181.88406.csv,ToTheMoon 5 @ Watt 2,1546797181.88406
log_1546798739.83627.csv,ToTheMoon 5 @ Watt 2,1546798739.83627
log_1546801037.29387.csv,ToTheMoon 5 @ Watt 2,1546801037.29387
log_1546803094.42929.csv,ToTheMoon 5 @ Watt 2,1546803094.42929
log_1546804528.0918.csv,ToTheMoon 5 @ Watt 2,1546804528.0918
log_1546805135.7534.csv,ToTheMoon 5 @ Watt 2,1546805135.7534
log_1546805284.88234.csv,ToTheMoon 5 @ Watt 2,1546805284.88234
log_1546807097.70793.csv,ToTheMoon 5 @ Watt 2,1546807097.70793
log_1546892053.10609.csv,ToTheMoon 5 @ Watt 2,1546892053.10609
log_1546894028.26818.csv,ToTheMoon 5 @ Watt 2,1546894028.26818
log_1547055710.55557.csv,ToTheMoon 5 @ Watt 2,1547055710.55557
log_1547057241.15178.csv,ToTheMoon 5 @ Watt 2,1547057241.15178
log_1547064987.82996.csv,Pap 1 @ Watt 2,1547064987.82996
log_1547065541.17818.csv,Pap 1 @ Watt 2,1547065541.17818
log_1547480166.7796.csv,Pap 1 @ Watt 2,1547480166.7796
log_1547482933.01895.csv,Pap 1 @ Watt 2,1547482933.01895
log_1547659457.6032.csv,Pap 1 @ Watt 2,1547659457.6032
log_1547662507.37653.csv,Pap 1 @ Watt 2,1547662507.37653
log_1547666559.87156.csv,ToTheMoon 5 @ Watt 2,1547666559.87156
log_1547670688.09283.csv,ToTheMoon 5 @ Watt 2,1547670688.09283
log_1547671008.37474.csv,ToTheMoon 5 @ Watt 2,1547671008.37474
log_1547671127.04392.csv,ToTheMoon 5 @ Watt 2,1547671127.04392
log_1547671583.07872.csv,ToTheMoon 5 @ Watt 2,1547671583.07872
log_1547671984.33325.csv,ToTheMoon 5 @ Watt 2,1547671984.33325
log_1548532763.54527.csv,ToTheMoon 5 @ Watt 2,1548532763.54527
log_1548533180.33601.csv,ToTheMoon 5 @ Watt 2,1548533180.33601
log_1548533413.7353.csv,ToTheMoon 5 @ Watt 2,1548533413.7353
log_1548534403.36384.csv,ToTheMoon 5 @ Watt 2,1548534403.36384
log_1548535740.07949.csv,ToTheMoon 5 @ Watt 2,1548535740.07949
log_1548536561.60771.csv,ToTheMoon 5 @ Watt 2,1548536561.60771
log_1548537335.78517.csv,ToTheMoon 5 @ Watt 2,1548537335.78517
log_1548538332.20553.csv,ToTheMoon 5 @ Watt 2,1548538332.20553
log_1548538568.50957.csv,ToTheMoon 5 @ Watt 2,1548538568.50957
log_1548539240.60163.csv,ToTheMoon 5 @ Watt 2,1548539240.60163
log_1548602501.47271.csv,ToTheMoon 5 @ Watt 2,1548602501.47271
log_1548603660.05728.csv,ToTheMoon 5 @ Watt 2,1548603660.05728
log_1548610312.51107.csv,ToTheMoon 5 @ Watt 2,1548610312.51107
log_1548611027.96007.csv,ToTheMoon 5 @ Watt 2,1548611027.96007
log_1548612031.18406.csv,ToTheMoon 5 @ Watt 2,1548612031.18406
