MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.94,0,0,106.238054039888,2.47399314587672E-05,2.12160009831592E-05,0,89.9894368281223,120.958074253543,3.24282214104486E-15,1792.89063806403,95.3043643739074,-6362518.4283829
-6.9,0,0,106.238052209839,1.31420893315658E-05,8.1245259077217E-06,0,89.9894284650627,141.812318572779,3.24459931747313E-15,1792.8906381636,95.3043640041724,-6362518.42872664
-6.84,0,0,106.238053257577,1.15452517545768E-05,1.13198727144939E-05,0,89.9894296908262,101.329159792014,1.97125261756728E-15,1792.8906387919,95.3043638709933,-6362518.42918826
-6.8,0,0,106.238053257577,1.56704655501852E-05,1.55502470706198E-05,0,89.9894368281223,82.8877955964797,1.155146005136E-15,1.97814529201423E-07,95.3043638104573,-6362518.42934297
-6.74,0,0,106.238052734174,2.0511474913884E-05,1.98033290086637E-05,0,89.989438903357,74.8904012322012,6.96334648183913E-16,5.45561192666355E-07,95.3043638449162,-6362518.42946263
-6.7,0,0,106.238054563291,1.56203903184502E-05,1.55986606956109E-05,0,89.9894371423144,86.9691468052564,1.07089205608846E-15,8.40979055283242E-08,95.3043643739074,-6362518.42913905
-6.64,0,0,106.238055544905,2.61814485591312E-05,2.60905815245814E-05,0,89.9894333362712,94.7741909549124,1.32955970220942E-15,1792.89063906118,95.3043642221019,-6362518.42857178
-6.6,0,0,106.238053190522,2.68452998580601E-05,2.31942944207227E-05,0,89.9894320810117,120.234025077527,1.39370369179502E-15,1792.89063801956,95.3043643059209,-6362518.42829683
-6.54,0,0,106.238054497167,8.71577720189102E-06,5.28736732383531E-06,0,89.9894260758669,142.657201197167,1.42699236677571E-15,1792.89063856851,95.3043639902025,-6362518.42858991
-6.5,0,0,106.238054563291,9.44982701989071E-06,9.38229573106035E-06,0,89.9894323951316,83.1368916716001,1.43813463496427E-15,1.15147599899501E-07,95.3043639073148,-6362518.42909435
-6.44,0,0,106.238053714857,1.88808051318849E-05,1.83790121452617E-05,0,89.9894356928163,76.7505994206157,7.84735903449852E-16,4.41500787928817E-07,95.3043638234958,-6362518.42942435
-6.4,0,0,106.238053714857,2.0539940233319E-05,1.96888698307531E-05,0,89.9894333362712,73.4383193385981,4.61378203329345E-16,5.97449229644553E-07,95.3043642407283,-6362518.42947867
-6.34,0,0,106.238053714857,2.12130274236572E-05,1.97578867918598E-05,0,89.9894270197188,111.343170577939,8.93231192973159E-16,1792.89063843366,95.3043640172109,-6362518.42871787
-6.3,0,0,106.238056001253,2.32258510809707E-05,2.27965145301138E-05,0,89.9894320809772,101.034201665831,1.30136134290591E-15,1792.89063886864,95.3043645173311,-6362518.42848005
-6.24,0,0,106.238053714857,1.76767980230543E-05,1.44120211071546E-05,0,89.9894353793573,125.390147265501,1.50376930675725E-15,1792.89063839574,95.304364040494,-6362518.42819891
-6.2,0,0,106.238054497167,2.76897829681059E-06,2.73917177757062E-06,0,89.989428780144,98.405157849688,1.45039582125848E-15,1792.89063914304,95.3043640935794,-6362518.42880721
-6.14,0,0,106.238055020571,1.41454460537885E-05,1.41025702791388E-05,0,89.9894327090539,94.4516050059793,1.05325680929666E-15,1792.89063886934,95.3043641746044,-6362518.42928813
-6.1,0,0,106.238052734174,1.77213664895407E-05,1.7353702586305E-05,0,89.9894392179905,101.68191681407,4.73054834351275E-16,1792.8906385576,95.3043638411909,-6362518.42942408
-6.04,0,0,106.238053714857,1.87029108062766E-05,1.82667418468545E-05,0,89.9894279617244,77.5912885702953,4.73708640683806E-16,4.10014081353438E-07,95.3043638709933,-6362518.42947619
-6,0,0,106.23805378098,1.28485989037129E-05,1.28484870761897E-05,0,89.989423718501,89.75155336393,1.1539665678208E-15,5.47515810467303E-09,95.3043643822894,-6362518.42913448
-5.94,0,0,106.238053714857,2.05249859453496E-05,1.79941108834087E-05,0,89.9894237185355,118.755349847598,1.18414841693532E-15,1792.89063831727,95.3043640609831,-6362518.42847271
-5.9,0,0,106.238052801229,2.06071261474385E-05,1.9703860768924E-05,0,89.9894404403081,107.030462561595,8.85678653019786E-16,1792.89063878679,95.3043642966077,-6362518.42828909
-5.84,0,0,106.238053190522,2.33730485650374E-05,2.07138949545662E-05,0,89.9894356927473,117.599555858958,1.26534221581213E-15,1792.89063828343,95.3043645629659,-6362518.42832243
-5.8,0,0,106.238055544905,2.38107438335532E-05,1.20877362553344E-05,0,89.9894341565214,149.496768853446,2.20146071280802E-15,1792.89063726009,95.3043644316494,-6362518.42840358
-5.74,0,0,106.238055544905,2.1171058322915E-05,1.42013509126636E-05,0,89.9894341565214,137.875902108351,2.72074207373855E-15,1792.89063775886,95.3043642444536,-6362518.42838595
-5.7,0,0,106.238055020571,2.09331181488713E-05,1.62520934454621E-05,0,89.9894344710135,129.073141010421,2.83198204568973E-15,1792.89063802564,95.3043638849631,-6362518.42836024
-5.64,0,0,106.238052734174,1.50060513772421E-05,1.4419813187337E-05,0,89.9894294095762,73.9232258968873,2.36561793654498E-15,4.24082145400462E-07,95.3043638188392,-6362518.42912803
-5.6,0,0,106.238052734174,2.16364407482339E-05,2.02997326329226E-05,0,89.9894323951316,69.7455919086212,1.41039915119037E-15,7.64468722991296E-07,95.3043639929965,-6362518.42934107
-5.54,0,0,106.238054497167,1.865075432857E-05,1.8601739874055E-05,0,89.989438903357,85.8347858443878,1.02574799252056E-15,1.37969664137927E-07,95.3043643860146,-6362518.42949413
-5.5,0,0,106.238053257577,1.34046241878465E-05,5.30896970031118E-06,0,89.9894356928163,156.658480253863,1.04852581625334E-15,1792.89063788772,95.3043643618003,-6362518.4289022
-5.44,0,0,106.238054563291,2.15733651529985E-05,2.01964825209874E-05,0,89.9894341565214,110.583511853551,9.83264544399433E-16,1792.89063860415,95.3043643040583,-6362518.42834706
-5.4,0,0,106.238052734174,2.52922553107258E-05,2.33701103415799E-05,0,89.9894320810462,112.483218963518,8.75756501421201E-16,1792.89063838122,95.3043644307181,-6362518.42837035
-5.34,0,0,106.238052734174,2.34861386124739E-05,1.3640029000517E-05,0,89.9894356928163,144.499376509633,1.57003811907627E-15,1792.89063740487,95.3043644549325,-6362518.42839806
-5.3,0,0,106.238052734174,2.32111514137505E-05,1.09561968750591E-05,0,89.989439217956,151.840461675251,2.57424346431702E-15,1792.89063727369,95.304363893345,-6362518.42838332
-5.24,0,0,106.238053257577,1.13989674714334E-05,1.12354509843577E-05,0,89.9894353793573,99.7069168279117,2.39530826766799E-15,1792.89063886873,95.304363832809,-6362518.42908983
-5.2,0,0,106.238055020571,1.51365985227958E-05,1.49957860284107E-05,0,89.9894341565214,82.1683953943361,1.67998088860756E-15,2.10321559279691E-07,95.3043638207018,-6362518.42928283
-5.14,0,0,106.238054563291,2.03634622376087E-05,1.952783662047E-05,0,89.9894320809772,73.5190729959646,7.94908051417548E-16,5.89513433624234E-07,95.3043638998643,-6362518.42943683
-5.1,0,0,106.238052276894,2.14624886796271E-05,2.0816209226832E-05,0,89.9894320809772,75.8935509803954,9.48138850987342E-16,5.33726733920048E-07,95.3043638793752,-6362518.42949187
-5.04,0,0,106.23805423826,1.43514641337444E-05,1.26523665548319E-05,0,89.9894219583669,118.157609293578,1.77645919303142E-15,1792.89063845771,95.3043643338606,-6362518.42889066
-5,0,0,106.23805423826,2.59822375521806E-05,2.58476340070054E-05,0,89.989426705345,95.8340673508878,1.63634487409503E-15,1792.8906390213,95.3043642239645,-6362518.42855454
-4.94,0,0,106.238055020571,2.39919477129787E-05,1.89304267100038E-05,0,89.9894314521446,127.906960045054,1.54374785395403E-15,1792.89063785051,95.3043645443395,-6362518.42840185
