MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.98,0,0,105.29904110916,0.00251043826285164,5.47452721899053E-05,0,89.7443998852825,1.00824294460635,3.69554607486659E-11,51.0678825378418,0.000256266885116929,91.595814072527,-6362518.44699785
-4.88,0,0,105.299039144069,0.00254849832376727,4.75192662864944E-05,0,89.7444009372461,0.839144061242948,3.68386063136055E-11,51.0678825378418,0.000260168721069931,91.5958127574995,-6362518.44733284
-4.78,0,0,105.299037396908,0.00247449767911278,5.19432079714689E-05,0,89.7444099413375,0.949888528716167,3.68055200382232E-11,51.0678825378418,0.000252602464001939,91.5958125023171,-6362518.44709592
-4.68,0,0,105.299037425779,0.00251692851793659,5.95617806935435E-05,0,89.7444132737297,1.12924826941189,3.69115522559473E-11,51.0678825378418,0.00025691856285448,91.5958128608763,-6362518.44686494
-4.58,0,0,105.299037151039,0.00253760488066053,5.03184760315406E-05,0,89.7444002001007,0.884051942729257,3.66457179711177E-11,51.0678825378418,0.000259050740623934,91.5958119928837,-6362518.44716249
-4.48,0,0,105.299035597593,0.00251345444888982,5.50082653207569E-05,0,89.7444018219577,1.02446772905022,3.69618589323931E-11,51.0678825378418,0.000256574335935511,91.5958125228062,-6362518.44703282
-4.38,0,0,105.299037751742,0.00251220421049083,6.99876020620464E-05,0,89.7444103542669,1.34133767661736,3.6991357010109E-11,51.0678825378418,0.000256408596328583,91.5958126075566,-6362518.44636011
-4.28,0,0,105.299037256278,0.00249541692694616,5.32645617846508E-05,0,89.74440175273,0.96749322896507,3.66317195255374E-11,51.0678825378418,0.00025473604500803,91.5958118615672,-6362518.44707488
-4.18,0,0,105.299040801823,0.00253145362839797,4.31769041271408E-05,0,89.7443990789361,0.727216743958081,3.679231224107E-11,51.0678825378418,0.000258436011222329,91.5958131644875,-6362518.44745951
-4.08,0,0,105.299036681652,0.00252217272874847,5.4893791401677E-05,0,89.7444001309605,1.00671903535504,3.68617082755751E-11,51.0678825378418,0.000257464984201761,91.5958124715835,-6362518.44699473
-3.98,0,0,105.299036866985,0.00252289923109425,6.52426787977144E-05,0,89.7444023133704,1.22755517146526,3.67510814780564E-11,51.0678825378418,0.000257514021313909,91.5958126541227,-6362518.4465481
-3.88,0,0,105.299037436955,0.00249958461471563,6.02779822455484E-05,0,89.7444111696441,1.12659728248899,3.68203988482388E-11,51.0678825378418,0.000255145407550117,91.5958125600591,-6362518.44676516
-3.78,0,0,105.29903666582,0.00252411616880161,5.65567817546937E-05,0,89.7443944396602,1.02838520782803,3.67042670620578E-11,51.0678825378418,0.000257659715884984,91.5958128105849,-6362518.44692675
-3.68,0,0,105.299036979675,0.00251316755951284,5.30670390746949E-05,0,89.7444008587373,0.955659807004043,3.66206594709802E-11,51.0678825378418,0.00025654930800556,91.59581282828,-6362518.44705393
