MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,PITCH,HEADING,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
-4.96,0,0,111.821013690904,0.00311014205269514,4.95274159460018E-05,0,0.922400555385608,5.8956039133499E-11,124.344612121582,0.000317520809858252,97.4785673990846,-6362518.41578882,89.9887446404137,61.1989280114729,-0.00542348716408014,0.00986642390489578,180.013824462891,-0.0159226134419441,-0.000233004800975323,0.999873220920563,-1,0,7.62939453125E-06,3.24845314025879E-06,0.999999940395355,-1.14142894744873E-05,1\n
-4.86,0,0,111.821012704633,0.00311636919656284,4.70950068952636E-05,0,0.875578501501849,5.87678348365827E-11,124.344612121582,0.00031816056025491,97.4785672267899,-6362518.41589135,89.9887382969291,61.319816449115,-0.0054045058786869,0.00987820792943239,180.01383972168,-0.0151010602712631,0.000582727137953043,0.99988579750061,-1,-2.98023223876953E-08,7.68899917602539E-06,0,1,-5.36441802978516E-07,1\n
-4.76,0,0,111.821019617841,0.0031259604949066,4.13870574696499E-05,0,0.768135048971633,5.94541927305387E-11,124.344612121582,0.000319148247058365,97.4785704091191,-6362518.41613114,89.9887477147387,61.309994630051,-0.00540221855044365,0.00987324770539999,180.01383972168,-0.0132126025855541,0.000849592965096235,0.999912321567535,-1,0,7.62939453125E-06,-3.12924385070801E-06,1.00000011920929,1.02221965789795E-05,1\n
-4.66,0,0,111.821012880653,0.00311221433923381,4.08225376926201E-05,0,0.762036992294855,5.91383409513382E-11,124.344612121582,0.000317745329425634,97.4785675015301,-6362518.41616403,89.9887448928622,61.3057328157633,-0.00540669960901141,0.0098781380802393,180.013824462891,-0.0130170900374651,-0.00161377666518092,0.999913990497589,-1,0,7.62939453125E-06,1.66893005371094E-06,1,-6.73532485961914E-06,1\n
-4.56,0,0,111.821016846225,0.00317175973566706,4.73213098198574E-05,0,0.864947177731511,5.84806503752409E-11,124.344612121582,0.000323816503168928,97.4785683145747,-6362518.41588184,89.9887413828915,61.3144052186575,-0.00540362391620874,0.00987354759126902,180.013824462891,-0.0149085419252515,-0.000558240804821253,0.999888718128204,-0.999999940395355,2.98023223876953E-08,7.80820846557617E-06,3.39746475219727E-06,1,-1.23381614685059E-05,1\n
-4.46,0,0,111.821019161493,0.00316633349496121,4.4430190606907E-05,0,0.8135053579118,5.9169443723357E-11,124.344612121582,0.000323266673262879,97.4785694899037,-6362518.41600499,89.9887584112403,61.3071331282259,-0.00539917917922139,0.00985853187739849,180.013824462891,-0.0140005014836788,0.000935944262892008,0.999901533126831,-1,2.98023223876953E-08,7.74860382080078E-06,-5.96046447753906E-08,1,2.68220901489258E-07,1\n
-4.36,0,0,111.821013794281,0.00310059131979466,5.08388094265102E-05,0,0.947883612366787,5.91263525370289E-11,124.344612121582,0.00031654333872666,97.4785677967593,-6362518.41579176,89.9887312457395,61.3175307052604,-0.00540591171011329,0.00987850874662399,180.013824462891,-0.0159490555524826,0.00380474468693137,0.999865591526031,-1,5.96046447753906E-08,7.56978988647461E-06,-2.74181365966797E-06,1.00000011920929,9.20891761779785E-06,1\n
-4.26,0,0,111.821018247865,0.00318666040042866,4.89085493586085E-05,0,0.889697835486303,5.88318798006401E-11,124.344612121582,0.000325335661727877,97.4785689562559,-6362518.41582165,89.9887627259232,61.3473621281583,-0.00539028225466609,0.00986453332006931,180.013824462891,-0.0152928996831179,-0.00129752978682518,0.999882221221924,-1,0,7.80820846557617E-06,5.96046447753906E-08,1.00000011920929,-4.17232513427734E-07,1\n
-4.16,0,0,111.82101804018,0.00310911447828707,4.62424750883477E-05,0,0.86128204785205,5.91099875458457E-11,124.344612121582,0.000317421046361233,97.4785687085241,-6362518.41594296,89.9887477147063,61.3099946009566,-0.00540237687528133,0.00987172685563564,180.01383972168,-0.0147372679784894,0.00200432213023305,0.999889373779297,-1,0,7.62939453125E-06,-2.08616256713867E-07,1,4.4703483581543E-07,1\n
-4.06,0,0,111.82101646252,0.00309468902638141,4.16075939188509E-05,0,0.778644102539841,5.91713902385042E-11,124.344612121582,0.000315954687494013,97.4785681171343,-6362518.4161707,89.9887424775739,61.2371004171516,-0.00541453436017036,0.00986527837812901,180.013824462891,-0.0130391009151936,0.00327759701758623,0.999909639358521,-1,5.96046447753906E-08,7.56978988647461E-06,1.81794166564941E-06,1,-6.46710395812988E-06,1\n
-3.96,0,0,111.821017302573,0.00317826772575516,4.20406237607939E-05,0,0.768281842349407,5.85737514443518E-11,124.344612121582,0.000324488658407063,97.4785680118948,-6362518.41610918,89.9887431897864,61.3020226578996,-0.00540571799501777,0.0098749091848731,180.013824462891,-0.0131608881056309,-0.00132418842986226,0.99991250038147,-0.999999940395355,2.98023223876953E-08,7.80820846557617E-06,-2.17556953430176E-06,1,7.62939453125E-06,1\n
-3.86,0,0,111.821016846225,0.00314325785256994,4.778895660944E-05,0,0.88139564021274,5.90199089879399E-11,124.344612121582,0.000320905274520555,97.478569840081,-6362518.4158667,89.988751327548,61.2852100299819,-0.00540518015623093,0.00987078063189983,180.013824462891,-0.0151599571108818,-0.0011516185477376,0.999884426593781,-1,-2.98023223876953E-08,7.68899917602539E-06,9.83476638793945E-07,1,-3.66568565368652E-06,1\n
-3.76,0,0,111.821015724912,0.00309820992703718,4.60521453380648E-05,0,0.86033999224145,5.91248740626283E-11,124.344612121582,0.000316307799607785,97.4785678051412,-6362518.41596988,89.9887481835654,61.2681118513501,-0.0054087289609015,0.00986371841281652,180.01383972168,-0.0145808048546314,0.00288831861689687,0.999889492988586,-1,5.96046447753906E-08,7.56978988647461E-06,1.66893005371094E-06,0.999999940395355,-6.10947608947754E-06,1\n
-3.66,0,0,111.821020355448,0.00319937729273015,4.46914140725465E-05,0,0.810307763773899,5.87122123150643E-11,124.344612121582,0.000326640571643111,97.4785702321678,-6362518.41599005,89.9887555686255,61.3611656544637,-0.00539084756746888,0.00987223535776138,180.01383972168,-0.013968420214951,-0.000114846974611282,0.999902427196503,-1,0,7.86781311035156E-06,-4.88758087158203E-06,1,1.76131725311279E-05,1\n
-3.56,0,0,111.821014354937,0.00307871126732036,4.3134208319755E-05,0,0.813219940903098,5.90440562810273E-11,124.344612121582,0.000314320983989091,97.4785681962967,-6362518.41606778,89.988751327548,61.2852100740979,-0.00540518015623093,0.00987078063189983,180.013824462891,-0.0139095559716225,-0.00167859019711614,0.999901831150055,-1,2.98023223876953E-08,7.51018524169922E-06,9.83476638793945E-07,1,-3.66568565368652E-06,1\n
-3.46,0,0,111.821014812216,0.00308864474858098,4.65649427934255E-05,0,0.873212264574625,5.88993731872459E-11,124.344612121582,0.000315330251396517,97.4785678582266,-6362518.41591975,89.988735681898,61.2833890553182,-0.00541327288374305,0.00987730082124472,180.013824462891,-0.0150158144533634,0.00134909618645906,0.999886333942413,-1,0,7.56978988647461E-06,-2.71201133728027E-06,1,9.92417335510254E-06,1\n
