MET,THRUST,THRUSTAT,MAXTHRUST,MAXTHRUSTAT,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
2.8,0,0,0,0,93.5085659632459,4.23640499723163E-06,2.08677668695156E-06,0,150.47316292283,1.17501444407452E-17,1792.88975824719,93.2281839959323,-6362518.441472
3,0,0,0,0,93.5085656475276,8.08920340655522E-06,3.80246151759845E-06,0,151.992939986545,1.17410945339079E-17,1792.88975788324,93.2281838525087,-6362518.44149886
3.2,0,0,0,0,93.5085661001503,1.02996743915409E-05,4.11903258980362E-06,0,23.5399469126533,1.39170735046212E-17,9.63883849181002E-07,93.2281840546057,-6362518.44156276
3.4,0,0,0,0,93.5085659632459,4.23952096267186E-06,2.10864384551955E-06,0,150.156605308704,1.18954469402624E-17,1792.88975824826,93.2281839959323,-6362518.44147161
3.6,0,0,0,0,93.5085656475276,8.09611106660312E-06,3.80318665510019E-06,0,152.013138778462,1.19687238910903E-17,1792.88975788269,93.2281838525087,-6362518.44149836
3.8,0,0,0,0,93.5085661001503,1.03064129404833E-05,4.12168945094707E-06,0,23.5396944676164,1.35905198888496E-17,9.64522200774809E-07,93.2281840573996,-6362518.44156247
4,0,0,0,0,93.5085659632459,4.13437508889609E-06,2.07511277919766E-06,0,149.85531664426,1.17103884418707E-17,1792.88975825747,93.2281839959323,-6362518.44147449
4.2,0,0,0,0,93.5085656475276,8.10415075252697E-06,3.79571343043863E-06,0,152.103347363995,1.18937421115744E-17,1792.88975788047,93.2281838525087,-6362518.44150046
4.4,0,0,0,0,93.5085661001503,1.03110390605009E-05,4.1057824733687E-06,0,23.4320602125601,1.35128137157911E-17,9.65742970038264E-07,93.2281840564683,-6362518.44156148
4.6,0,0,0,0,93.5085659632459,4.24214615459382E-06,2.08676524270551E-06,0,150.517191673035,1.17929752401094E-17,1792.88975824651,93.2281839959323,-6362518.44147203
4.8,0,0,0,0,93.5085656475276,8.0950588092276E-06,3.80014738417034E-06,0,152.033575452565,1.17547611413814E-17,1792.88975788242,93.2281838525087,-6362518.4414989
5,0,0,0,0,93.5085661001503,1.02942433879089E-05,4.10065752225494E-06,0,23.4415706845235,1.39361776034997E-17,9.64098944677971E-07,93.228184055537,-6362518.44156265
5.2,0,0,0,0,93.5085659632459,4.22485867981743E-06,2.10184013145807E-06,0,150.149154061642,1.18565696563302E-17,1792.88975824957,93.2281839959323,-6362518.44147165
5.4,0,0,0,0,93.5085656475276,8.09706161721571E-06,3.79789189436146E-06,0,152.059210111739,1.19890465836245E-17,1792.88975788176,93.2281838525087,-6362518.44149961
5.6,0,0,0,0,93.5085661001503,1.0315243858051E-05,4.12852393241368E-06,0,23.5596905436974,1.35692149611049E-17,9.65201707003871E-07,93.2281840564683,-6362518.44156133
5.8,0,0,0,0,93.5085659632459,4.14662153924876E-06,2.10321735762462E-06,0,149.50397899898,1.17252123689741E-17,1792.88975825817,93.2281839959323,-6362518.44147334
6,0,0,0,0,93.5085656475276,8.10270945752524E-06,3.80849446941638E-06,0,151.995476957397,1.18831098416993E-17,1792.88975788193,93.22818385344,-6362518.44149904
6.2,0,0,0,0,93.5085661001503,1.02918363461326E-05,4.12030333571894E-06,0,23.5667124761995,1.35527556868958E-17,9.62954231908952E-07,93.2281840546057,-6362518.44156279
6.4,0,0,0,0,93.5085659632459,4.24098623250083E-06,2.08676387678599E-06,0,150.508325551154,1.1742951234529E-17,1792.88975824663,93.2281839959323,-6362518.44147204
6.6,0,0,0,0,93.5085656475276,8.09670020714935E-06,3.80728528172003E-06,0,151.982534464919,1.17563253989704E-17,1792.88975788268,93.2281838525087,-6362518.44149875
6.8,0,0,0,0,93.5085661001503,1.02957998074574E-05,4.10404380650858E-06,0,23.4583505146577,1.39251918075046E-17,9.64119863056112E-07,93.228184055537,-6362518.44156273
7,0,0,0,0,93.5085659632459,4.22666234998435E-06,2.1019430192293E-06,0,150.161637173548,1.18953584217128E-17,1792.88975824942,93.2281839968637,-6362518.44147152
7.2,0,0,0,0,93.5085656475276,8.09601728437112E-06,3.8080051790356E-06,0,151.974132258121,1.19411792777729E-17,1792.88975788301,93.2281838525087,-6362518.44149826
7.4,0,0,0,0,93.5085661001503,1.0309165393031E-05,4.11395617760085E-06,0,23.4861668697715,1.35893860278955E-17,9.65174194789142E-07,93.2281840573996,-6362518.44156261
7.6,0,0,0,0,93.5085659632459,4.12653341028179E-06,2.06800776054409E-06,0,149.906263808662,1.17124001451719E-17,1792.88975825793,93.228183995001,-6362518.4414746
7.8,0,0,0,0,93.5085656475276,8.10524509789085E-06,3.79593379355973E-06,0,152.105678706135,1.18979829524127E-17,1792.88975788036,93.2281838525087,-6362518.44150046
8,0,0,0,0,93.5085661001503,1.03066168162136E-05,4.12120391400545E-06,0,23.5362593937263,1.35317606277904E-17,9.64563696470577E-07,93.228184055537,-6362518.44156152
8.2,0,0,0,0,93.5085659632459,4.23672472103992E-06,2.08684149807114E-06,0,150.47458971748,1.17918566343445E-17,1792.88975824717,93.2281839959323,-6362518.44147197
8.4,0,0,0,0,93.5085656475276,8.09368440321284E-06,3.80518850226954E-06,0,151.987957083423,1.17420571947065E-17,1792.8897578829,93.2281838525087,-6362518.4414988
8.6,0,0,0,0,93.5085661001503,1.03019504282224E-05,4.11741879009564E-06,0,23.5246011432519,1.39063548277144E-17,9.64209903031588E-07,93.2281840564683,-6362518.44156272
8.8,0,0,0,0,93.5085659632459,4.22665778648597E-06,2.10193904901229E-06,0,150.161650206503,1.18681955382412E-17,1792.88975824942,93.2281839959323,-6362518.44147152
9,0,0,0,0,93.5085656475276,8.09947199877133E-06,3.79470575027013E-06,0,152.0938160087,1.1983917096356E-17,1792.88975788128,93.2281838525087,-6362518.44149968
9.2,0,0,0,0,93.5085661001503,1.03165320991915E-05,4.11520496053953E-06,0,23.4758647813865,1.35812295311542E-17,9.65937374530768E-07,93.2281840573996,-6362518.44156134
9.4,0,0,0,0,93.5085659632459,4.13661102591866E-06,2.09597528488573E-06,0,149.538949179865,1.17069380440763E-17,1792.88975825893,93.2281839959323,-6362518.44147333
9.6,0,0,0,0,93.5085656475276,8.10647939141461E-06,3.80611973429748E-06,0,152.028710979769,1.18769149189162E-17,1792.88975788134,93.2281838525087,-6362518.4414991
9.8,0,0,0,0,93.5085661001503,1.02999282488821E-05,4.10298690538968E-06,0,23.4419584221125,1.35556501393371E-17,9.64626224231324E-07,93.2281840536743,-6362518.44156271
10,0,0,0,0,93.5085659632459,4.23639644913008E-06,2.08675933323357E-06,0,150.47336625604,1.17509467188556E-17,1792.88975824719,93.2281839959323,-6362518.441472
