MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.98,0,0,105.505182686262,0.00316369351475328,1.22491722553827E-05,0,89.9890533060938,0.222120087591409,5.76736566540836E-11,0.000323026263799875,94.8812364246696,-6362518.43144338
-6.94,0,0,105.505182785913,0.00316113690250014,1.89003279927706E-05,0,89.9890476108528,0.342699159012805,5.77350486580814E-11,0.000322761873121635,94.8812359925359,-6362518.43155164
-6.88,0,0,105.505183955655,0.00318665151466603,1.71959669956937E-05,0,89.9890489083739,0.306781454666453,5.79908721031449E-11,0.000325368071457888,94.8812371063977,-6362518.43114409
-6.84,0,0,105.505182540976,0.00316876480050791,2.17846876529733E-05,0,89.9890546470121,0.386815050934938,5.81986045713918E-11,0.000323538846942029,94.8812375152484,-6362518.43154329
-6.78,0,0,105.505181171,0.00312893082858603,1.1016386187709E-05,0,89.9890511644347,0.209946145010674,5.81480439719753E-11,0.000319477270295465,94.8812367171049,-6362518.43105426
-6.74,0,0,105.505181171,0.00315393604096132,3.21549125490197E-06,0,89.9890485583286,0.060572755246959,5.79113857907583E-11,0.000322032231451885,94.88123581931,-6362518.43128821
-6.68,0,0,105.505180714652,0.00317178602879332,1.04359398653116E-05,0,89.9890572946361,0.183214468113137,5.77483074371144E-11,0.000323853222880643,94.8812362346798,-6362518.43131327
-6.64,0,0,105.505181627348,0.00317849275193082,3.00182916926584E-06,0,89.9890571586127,0.0444550095159026,5.76048024396975E-11,0.000324539616144648,94.881236186251,-6362518.43137608
-6.58,0,0,105.505183243193,0.00318544961632393,1.30765477878785E-05,0,89.9890493345138,0.225264277170669,5.77497307918869E-11,0.000325247354112435,94.8812369871885,-6362518.4317956
-6.54,0,0,105.505183143541,0.00316617402473705,8.75711341570504E-06,0,89.9890504701025,0.158597758920804,5.81176958320421E-11,0.000323280724046526,94.8812371958047,-6362518.43112081
-6.48,0,0,105.505181171,0.00314655727043025,1.22257262641781E-05,0,89.9890489084072,0.233547158793436,5.80767997212753E-11,0.00032127656436387,94.8812370095402,-6362518.43077026
-6.44,0,0,105.505180357955,0.00314306168386129,1.28627359676323E-05,0,89.989052296984,0.245415531346161,5.78935233252695E-11,0.00032091938328449,94.8812365252525,-6362518.43074519
-6.38,0,0,105.505183499306,0.00317396475384422,2.69926280609909E-05,0,89.9890450749587,0.48439412609863,5.76659442289271E-11,0.000324065710174182,94.8812361173332,-6362518.43112501
-6.34,0,0,105.505182540976,0.00318006117340558,2.12794002736124E-05,0,89.989047204812,0.37882303657178,5.76916984650394E-11,0.000324692635672363,94.8812368717045,-6362518.43129986
-6.28,0,0,105.505183598958,0.00315800623143218,2.56531878296492E-05,0,89.9890496155542,0.470683891397151,5.78751831120951E-11,0.000322437350178006,94.8812366034836,-6362518.43114257
-6.24,0,0,105.505182686262,0.00316430929454558,2.73377697954192E-05,0,89.9890499611067,0.496961737604291,5.79952682275165E-11,0.000323079505733403,94.881235984154,-6362518.43149879
-6.18,0,0,105.505185470916,0.00318164821291781,2.02332680435956E-05,0,89.9890418748683,0.357771059515203,5.83222074440967E-11,0.000324855378607936,94.881237225607,-6362518.43147566
-6.14,0,0,105.505182084627,0.00315634197555377,2.68720264361383E-05,0,89.989051164468,0.479927264596891,5.82801322292172E-11,0.000322266373245839,94.8812374509871,-6362518.43171062
-6.08,0,0,105.505181627348,0.00313916662807563,8.98368250879176E-06,0,89.9890448575447,0.174757056387872,5.80032370317198E-11,0.000320523054142541,94.8812370467931,-6362518.43093759
-6.04,0,0,105.505180357955,0.00313996343474189,2.07500876155327E-05,0,89.9890471275123,0.388072622703776,5.78657028948954E-11,0.000320598724670162,94.8812362235039,-6362518.430733
-5.98,0,0,105.505180814303,0.00315905013814859,4.5883829482682E-06,0,89.9890503901169,0.072736668034878,5.75906133906315E-11,0.000322554234912786,94.8812357001007,-6362518.43140285
-5.94,0,0,105.505180357955,0.00316746915715831,6.22396466910784E-06,0,89.9890464785884,0.104890801175571,5.75066705140858E-11,0.000323413569958575,94.8812358602881,-6362518.43135833
-5.88,0,0,105.505181627348,0.00317491338494598,1.90934475882148E-05,0,89.9890570766796,0.342558297764562,5.78435916511542E-11,0.000324168431347971,94.8812372358516,-6362518.43110273
-5.84,0,0,105.505181171,0.0031525986498065,1.22577508051339E-05,0,89.9890438635506,0.215187218275953,5.80454371643152E-11,0.000321893413001817,94.8812373345718,-6362518.43144798
-5.78,0,0,105.505181984976,0.00314661179527042,4.73775792841969E-06,0,89.9890533060938,0.0968981538192872,5.79932420709349E-11,0.000321284194114924,94.88123702351,-6362518.43109375
-5.74,0,0,105.505180357955,0.00313425724898665,1.21199769045515E-05,0,89.9890416549236,0.228419238100822,5.78479836289168E-11,0.000320020708045377,94.8812366025522,-6362518.43111702
-5.68,0,0,105.505180357955,0.00316188299123903,1.788564792805E-05,0,89.9890483407457,0.325931059159802,5.74118325099149E-11,0.000322838658576075,94.8812362225726,-6362518.43086838
-5.64,0,0,105.505182084627,0.00317175838368271,2.51860874397265E-05,0,89.9890578522034,0.451173025921301,5.743665039119E-11,0.000323841934800839,94.8812366155908,-6362518.4312279
-5.58,0,0,105.505183354951,0.00317748593489685,1.14626886198469E-05,0,89.9890496943693,0.209308530663203,5.76458032373106E-11,0.000324434847243538,94.8812373951077,-6362518.43133361
-5.54,0,0,105.505182441324,0.00314568847890922,1.58765221334085E-05,0,89.9890492564335,0.297786198161327,5.78362672960493E-11,0.000321186193787071,94.881237110123,-6362518.43093108
-5.48,0,0,105.505180257373,0.00314741595676368,7.2440367334565E-07,0,89.9890603405857,0.00578237444060258,5.78700097317903E-11,0.000321366656521604,94.881236506626,-6362518.43127192
-5.44,0,0,105.505180257373,0.00315151449107895,1.17552662110635E-05,0,89.989051164468,0.214142115754832,5.77052066793999E-11,0.000321782908031309,94.8812364609912,-6362518.43106039
-5.38,0,0,105.505181171,0.00316152059688928,2.30252738356238E-05,0,89.9890570766796,0.415614172051536,5.75168698906567E-11,0.000322798261322532,94.8812363715842,-6362518.43104046
-5.34,0,0,105.505182441324,0.00317498230705226,1.37809664230379E-05,0,89.9890504701025,0.242583331257733,5.746298089604E-11,0.000324178273103826,94.881236567162,-6362518.43137753
-5.28,0,0,105.505181270652,0.0031722631243196,1.56800023227102E-05,0,89.9890494758985,0.273188760467962,5.77003361111914E-11,0.000323899725117371,94.8812365690246,-6362518.43190419
-5.24,0,0,105.505182329565,0.00316043242978701,2.01226306700091E-05,0,89.9890533060938,0.362546613033422,5.78539359711715E-11,0.00032268917084366,94.8812362197787,-6362518.43173214
-5.18,0,0,105.505180814303,0.003183288397674,7.18471482546003E-06,0,89.9890561582393,0.119870534690779,5.79773919766016E-11,0.000325028592328636,94.8812361145392,-6362518.43143817
-5.14,0,0,105.505182785913,0.00316041165397688,1.21148935546298E-05,0,89.9890426613238,0.209264039716546,5.80631075661363E-11,0.00032269122220896,94.8812359981239,-6362518.43163494
