MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,YAW,ROLL,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
75.16,996.626525878906,996.626525878906,26549.9097669264,1232.86671189511,954.56793816056,40.0854373573711,2.69062876701355,305.068176269531,178.642440795898,4.2391220888368,0.232216805754697,24.8625583648682,83.1284738314325,58918.7300187107,-6274090.5772563
75.26,996.669555664063,996.669555664063,26627.9925941508,1236.13691750525,957.799822779344,40.1409905910147,2.69281792640686,304.996154785156,178.51220703125,4.25983328273809,0.230521863136557,24.8292217254639,83.2736681011097,59103.6062802672,-6273620.68276787
75.36,996.712036132813,996.712036132813,26706.1964729894,1239.4183506682,961.043478460264,40.1967359796384,2.69510889053345,304.922302246094,178.628601074219,4.28232101846976,0.22883723169596,24.7958450317383,83.4191878591995,59288.9786770493,-6273147.87794179
75.46,996.754089355469,996.754089355469,26784.5217318907,1242.71199252258,964.299624112298,40.2526888019163,2.69744062423706,304.847320556641,178.517318725586,4.30595654112945,0.227163414784288,24.7624225616455,83.5651078403888,59474.904972584,-6272672.04489446
75.56,996.795776367188,996.795776367188,26862.9686717372,1246.01742343315,967.567826446741,40.3088526778132,2.69985198974609,304.771667480469,178.570770263672,4.33027522274138,0.225500856085182,24.7289543151855,83.7114117558117,59661.3742071418,-6272193.23203441
75.66,996.8369140625,996.8369140625,26941.5375370337,1249.3339744763,970.847510723891,40.365208892787,2.70231509208679,304.695739746094,178.575164794922,4.3548831393876,0.223849459030081,24.6954479217529,83.8580588929234,59848.3565146802,-6271711.5096236
75.76,996.877624511719,996.877624511719,27020.228558938,1252.66207987406,974.13947075619,40.4217665682723,2.70476484298706,304.619842529297,178.489776611328,4.37941243519288,0.222209008716617,24.661901473999,84.0050205163963,60035.8291305769,-6271226.74749811
75.86,996.917846679688,996.917846679688,27099.0419085678,1256.00250486834,977.444121852846,40.4785368646981,2.70727348327637,304.543609619141,178.59846496582,4.40427496423116,0.220579458582244,24.6283073425293,84.1523737126324,60223.8524106024,-6270738.87059079
75.96,996.957702636719,996.957702636719,27177.9779203897,1259.35478055961,980.762399971294,40.5355228032254,2.70969820022583,304.467895507813,178.420944213867,4.4285362854032,0.218960791970185,24.5946674346924,84.2999151747667,60412.2669338789,-6270247.72581252
76.06,996.9970703125,996.9970703125,27257.0370987868,1262.71722867295,984.090305616566,40.5926922474479,2.71203756332397,304.395233154297,178.441329956055,4.44982109464945,0.217352930116663,24.560998916626,84.4478762048683,60601.2600105051,-6269753.88714701
76.16,997.036010742188,997.036010742188,27336.2191805253,1266.08721286699,987.426374337463,40.6500075470184,2.71444749832153,304.3232421875,178.515930175781,4.47048498363221,0.215755251320275,24.5273265838623,84.5959931873861,60790.6282551195,-6269257.56016753
76.26,997.074462890625,997.074462890625,27415.5240424359,1269.46146828297,990.768946113966,40.7074287991681,2.71681594848633,304.251892089844,178.362640380859,4.49047176099192,0.21416678002259,24.493673324585,84.7439184236019,60980.1010176782,-6268758.9809191
76.36,997.112670898438,997.112670898438,27494.9513561772,1272.83762757079,994.114530744236,40.7649313215819,2.71914219856262,304.180786132813,178.492492675781,4.51035561340153,0.212586370333007,24.4600601196289,84.891699049884,61169.7194055673,-6268258.66060355
76.46,997.150268554688,997.150268554688,27574.5006852737,1276.21473982172,997.462715104967,40.8224874239821,2.72137784957886,304.109283447266,178.401626586914,4.53070584629353,0.211013367388933,24.4264945983887,85.0392242845695,61359.3955826033,-6267756.65633696
76.56,997.187561035156,997.187561035156,27654.1717654755,1279.59321598297,1000.8142797923,40.8801158938624,2.72353196144104,304.038116455078,178.379852294922,4.55076240583329,0.209447322388651,24.392972946167,85.1864620806339,61549.1013948964,-6267252.84772788
76.66,997.224365234375,997.224365234375,27733.9641344612,1282.97399686782,1004.16938292662,40.9378188181269,2.72572255134583,303.966247558594,178.440872192383,4.57161135022486,0.207888242898179,24.359489440918,85.333554507323,61738.9472306063,-6266747.20664713
76.76,997.2607421875,997.2607421875,27813.8777146721,1286.35635690561,1007.53027762439,40.9955955274382,2.72784233093262,303.895568847656,178.245559692383,4.59116149279238,0.206336325144062,24.3260459899902,85.4800762736538,61928.5916234273,-6266239.38943984
76.86,997.296813964844,997.296813964844,27893.912251831,1289.73961865016,1010.89237100745,41.0534381724113,2.72997188568115,303.826873779297,178.328063964844,4.60890215243475,0.204791458588762,24.2926502227783,85.626516353769,62118.4266338861,-6265730.08071325
76.96,997.332458496094,997.332458496094,27974.0674881926,1293.12425077953,1014.25816379002,41.111348116997,2.73206639289856,303.760833740234,178.437927246094,4.62402008036572,0.203253412472645,24.259298324585,85.7726245597382,62308.2487025317,-6265218.90115527
77.06,997.36767578125,997.36767578125,28054.3428556202,1296.5122145086,1017.62748037172,41.1693480138275,2.73414516448975,303.695037841797,178.303329467773,4.63901241423392,0.201722210215062,24.2259769439697,85.9187665427712,62498.3471203921,-6264705.87190495
77.16,997.402526855469,997.402526855469,28134.7380375583,1299.9063282149,1021.00341972062,41.2274827927829,2.73636507987976,303.627899169922,178.423095703125,4.65546672909235,0.200198518036113,24.1926612854004,86.0650228541421,62688.7807289651,-6264190.51780922
77.26,997.43701171875,997.43701171875,28215.2531007798,1303.30964172319,1024.38939842925,41.285798602986,2.73860836029053,303.5595703125,178.294082641602,4.67309689561835,0.198683274675262,24.1593246459961,86.2114715593951,62879.606191583,-6263672.31050525
77.36,997.471069335938,997.471069335938,28295.8884766838,1306.72460433572,1027.78661857911,41.3443265031194,2.74087715148926,303.491851806641,178.304061889648,4.69016953386356,0.197177265141264,24.1259479522705,86.3583814603463,63071.0363789555,-6263151.05384306
77.46,997.504760742188,997.504760742188,28376.6444866769,1310.15231382508,1031.19731947701,41.4030833110542,2.74312043190002,303.425048828125,178.441268920898,4.70627087083559,0.195681236348244,24.0925235748291,86.5056451604838,63262.9830196295,-6262626.39209518
77.56,997.5380859375,997.5380859375,28457.5213196194,1313.59227302976,1034.6199995528,41.4620670431675,2.74517726898193,303.358459472656,178.262802124023,4.72224675261394,0.194195503217377,24.0590534210205,86.6533765693563,63455.5407195101,-6262098.53829174
77.66,997.571044921875,997.571044921875,28538.5192339439,1317.04375382403,1038.05328427419,41.5212625034673,2.74718832969666,303.2919921875,178.321716308594,4.73817724395263,0.192720013558191,24.0255470275879,86.8016328242015,63648.7588591436,-6261567.68870587
77.76,997.603576660156,997.603576660156,28619.6383183217,1320.50732057844,1041.49810215423,41.580674914566,2.74931240081787,303.224426269531,178.337097167969,4.75527612118205,0.191254499758833,23.992000579834,86.9503889226154,63842.6173775969,-6261033.68713091
77.86,997.635803222656,997.635803222656,28700.8787458325,1323.98376576485,1044.95545134726,41.640323840936,2.75153422355652,303.154876708984,178.270233154297,4.77437040909786,0.189799012582001,23.9584064483643,87.0996503673782,64037.1204827782,-6260496.36476879
77.96,997.667602539063,997.667602539063,28782.2410431821,1327.47249447996,1048.42764725208,41.7001988843756,2.75383353233337,303.085479736328,178.482223510742,4.79318954145681,0.188353721373428,23.924768447876,87.2489976734299,64231.9276542915,-6259955.34723874
78.06,997.699157714844,997.699157714844,28863.7256853487,1330.97172813016,1051.90894553792,41.7602856564167,2.7560088634491,303.018218994141,178.451477050781,4.81001665892673,0.186918289333212,23.8910999298096,87.3988943597882,64427.4222572548,-6259411.50855784
78.16,997.730224609375,997.730224609375,28945.3323476855,1334.47884975068,1055.39818829308,41.8205315856958,2.7580349445343,302.949981689453,178.37809753418,4.8278984476511,0.185492400627576,23.8574256896973,87.5490344422075,64623.3607036807,-6258865.01664741
78.26,997.761047363281,997.761047363281,29027.0610379325,1337.99038171982,1058.89508403574,41.8808973430167,2.76011085510254,302.881652832031,178.61946105957,4.84578751233136,0.184075161046904,23.8237743377686,87.6988390793904,64819.2753755832,-6258315.90695602
78.36,997.791442871094,997.791442871094,29108.9120981051,1341.50385220259,1062.39545970433,41.9413486651376,2.76190090179443,302.81787109375,178.797103881836,4.85923482569194,0.182665707731557,23.7901611328125,87.8484366549982,65015.2753197085,-6257764.82308071
78.46,997.821533203125,997.821533203125,29190.8845417146,1345.01866158917,1065.89650316436,42.0018739013711,2.76356101036072,302.753356933594,178.644989013672,4.87360276371018,0.181263409456917,23.7565956115723,87.9981052654381,65211.5899005579,-6257212.20069251
78.56,997.851318359375,997.851318359375,29272.9777249573,1348.53506543857,1069.40016779954,42.0624797641819,2.76537084579468,302.685607910156,178.749633789063,4.89134160887539,0.1798679460874,23.7230739593506,88.1476236229292,65408.0356429555,-6256657.73075073
78.66,997.880676269531,997.880676269531,29355.1913457336,1352.05376525122,1072.90789621469,42.123174672289,2.76737952232361,302.614593505859,178.669479370117,4.91239327739338,0.178479518430524,23.6895885467529,88.2969186596683,65604.5493406914,-6256101.18195368
78.76,997.90966796875,997.90966796875,29437.525600248,1355.57568945546,1076.42186867714,42.1839715086167,2.76936101913452,302.544036865234,178.529541015625,4.93290322150413,0.177098142000024,23.6561336517334,88.4458553578256,65801.015415322,-6255542.20332075
78.86,997.9384765625,997.9384765625,29519.9801112451,1359.10306650983,1079.94230411606,42.2449123313002,2.77156758308411,302.472625732422,178.704696655273,4.95435123834249,0.175724130951764,23.6226902008057,88.5948016192488,65997.7318361923,-6254980.75200534
