MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,PITCH,HEADING,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
-4.92,0,0,118.310454940423,0.00309328953374021,5.90893614301546E-05,0,1.10480980321445,5.72002780079841E-11,123.028137207031,0.000315782831648903,98.5751766460016,-6362518.40875399,89.9880523150921,61.8438919538661,-0.00564350141212344,0.0105352131649852,180.016326904297,-0.0190779492259026,0.0009648147970438,0.999817550182343,-1,0,7.56978988647461E-06,5.90085983276367E-06,0.999999940395355,-1.40070915222168E-06,1\n
-4.82,0,0,118.310449563898,0.00309539239503141,6.46500030569048E-05,0,1.20738879968109,5.71099362582072E-11,123.028137207031,0.000315986230816634,98.5751774730161,-6362518.40851954,89.9880522768693,61.8779041320822,-0.00563626643270254,0.0105383768677711,180.016296386719,-0.0208837520331144,-0.000295325182378292,0.999781847000122,-1,0,7.56978988647461E-06,1.57952308654785E-06,1.00000023841858,-1.34110450744629E-06,1\n
-4.72,0,0,118.310449830256,0.00307433924147602,6.14115299571802E-05,0,1.15500526609421,5.71773284023046E-11,123.028137207031,0.000313842905825368,98.5751767428592,-6362518.40865485,89.988048751871,61.8377119514206,-0.00564657850190997,0.0105379140004516,180.016296386719,-0.0199700109660625,0.000468453392386436,0.999800443649292,-1,0,7.56978988647461E-06,-9.83476638793945E-07,1.00000011920929,5.36441802978516E-07,1\n
-4.62,0,0,118.310451807454,0.00312117045012401,6.22581596055862E-05,0,1.15250182247479,5.690466535081E-11,123.028137207031,0.000318623835710241,98.5751774730161,-6362518.40865105,89.9880579573571,61.9031286858455,-0.00562866544350982,0.0105348825454712,180.016326904297,-0.0196996331214905,0.00313234236091375,0.99980103969574,-1,8.94069671630859E-08,7.62939453125E-06,1.60932540893555E-06,1.00000011920929,-1.19209289550781E-06,1\n
-4.52,0,0,118.31045463495,0.00309168250927723,6.40152603808294E-05,0,1.19557025673563,5.73506601145406E-11,123.028137207031,0.000315608698656433,98.5751781128347,-6362518.40860531,89.9880517433191,61.8506013351846,-0.00563833117485046,0.0105344587936997,180.016296386719,-0.020242715254426,0.00435394328087568,0.999785602092743,-1,0,7.56978988647461E-06,-2.11596488952637E-06,1,1.31130218505859E-06,1\n
-4.42,0,0,118.310455647297,0.00312707007289327,6.31271158349174E-05,0,1.16708963256393,5.73373061009757E-11,123.028137207031,0.00031922455559652,98.5751776471734,-6362518.40858404,89.9880579785377,61.8861145827821,-0.0056322761811316,0.0105341980233788,180.016296386719,-0.0201769843697548,0.00064549408853054,0.999796211719513,-1,1.19209289550781E-07,7.68899917602539E-06,-3.60608100891113E-06,1.00000011920929,2.14576721191406E-06,1\n
-4.32,0,0,118.31045120582,0.00307893567662655,6.18250224545239E-05,0,1.16121537952495,5.71284847508481E-11,123.028137207031,0.000314311471925066,98.5751773854718,-6362518.40863729,89.9880516331101,61.81204631417,-0.005650844424963,0.0105326483026147,180.016296386719,-0.0200770534574986,-0.000341023318469524,0.999798357486725,-1,0,7.56978988647461E-06,8.64267349243164E-07,0.99999988079071,-5.36441802978516E-07,1\n
-4.22,0,0,118.310451532714,0.00307797893457989,6.53769833024161E-05,0,1.22756429663442,5.71577496451918E-11,123.028137207031,0.000314206271355033,98.5751770753413,-6362518.40848909,89.9880580177553,61.8520861341503,-0.00563795771449804,0.010530992411077,180.016311645508,-0.0212395787239075,0.000167655758559704,0.999774396419525,-1,0,7.56978988647461E-06,-2.59280204772949E-06,1.00000011920929,1.51991844177246E-06,1\n
-4.12,0,0,118.310451739468,0.00310999367883798,6.00990178070876E-05,0,1.11609443406045,5.70580016912544E-11,123.028137207031,0.000317486742005713,98.5751779964194,-6362518.40878875,89.9880517432581,61.8506013305205,-0.00563827017322183,0.0105346702039242,180.016296386719,-0.0187071431428194,0.0048454743809998,0.999813258647919,-1,8.94069671630859E-08,7.62939453125E-06,1.46031379699707E-06,1.00000011920929,-1.04308128356934E-06,1\n
-4.02,0,0,118.310454673134,0.0030911210886413,6.50608086242965E-05,0,1.21551301077807,5.70990420562509E-11,123.028137207031,0.000315549130277759,98.5751779628918,-6362518.40853932,89.9880529933911,61.8757412153396,-0.00563734769821167,0.0105369593948126,180.016311645508,-0.0207591280341148,0.00347320456057787,0.99977844953537,-1,0,7.56978988647461E-06,-1.19209289550781E-07,1.00000023841858,-8.94069671630859E-08,1\n
-3.92,0,0,118.31045289617,0.0030959950592652,5.91325368773037E-05,0,1.10467652097889,5.72628496759694E-11,123.028137207031,0.000316059044848771,98.5751781612635,-6362518.40875177,89.9880536997355,61.8820820667208,-0.00563547480851412,0.0105380220338702,180.016296386719,-0.0190786719322205,0.000897007994353771,0.999817609786987,-1,0,7.56978988647461E-06,-3.21865081787109E-06,0.99999988079071,2.11596488952637E-06,1\n
-3.82,0,0,118.310450174846,0.00306315859906362,6.26844711609967E-05,0,1.18379452079182,5.72601028859226E-11,123.028137207031,0.00031269844214421,98.5751775437966,-6362518.40862497,89.9880480078234,61.865376471242,-0.00564190139994025,0.0105407359078527,180.016296386719,-0.020277127623558,-0.00275921728461981,0.999790608882904,-1,0,7.51018524169922E-06,-3.75509262084961E-06,1,2.38418579101563E-06,1\n
-3.72,0,0,118.310453906655,0.00308763410884037,6.89081123162312E-05,0,1.28909655743169,5.69018537671073E-11,123.028137207031,0.000315184488840714,98.5751771200448,-6362518.40834466,89.9880544162816,61.8799190502273,-0.0056360075250268,0.0105369538068771,180.016296386719,-0.0222963392734528,0.000969910994172096,0.999750912189484,-1,0,7.56978988647461E-06,-1.63912773132324E-06,1,9.83476638793945E-07,1\n
-3.62,0,0,118.310452150181,0.00309062931391112,6.71179325251372E-05,0,1.25360041061479,5.70963995107784E-11,123.028137207031,0.000315494417918671,98.5751777235419,-6362518.40847152,89.9880516249353,61.8205489422354,-0.00564845185726881,0.0105337612330914,180.016326904297,-0.0212891511619091,0.00428776070475578,0.999764144420624,-1,0,7.56978988647461E-06,3.63588333129883E-06,1,-2.32458114624023E-06,1\n
