MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.92,0,0,105.234812752344,0.000989719727747419,4.77782954979185E-05,0,89.9895680879832,2.77497751750418,5.91337439285767E-12,0.000100937327260908,91.5315350638703,-6362518.44810754
-4.82,0,0,105.234817381017,0.00101811987234843,4.72612836482139E-05,0,89.9895814273616,2.66639950245201,5.98742750148021E-12,0.000103842875887494,91.5315355276689,-6362518.44838556
-4.72,0,0,105.234817100689,0.000993096254789686,4.52659068149945E-05,0,89.9895846186829,2.62043912219657,6.01653735167877E-12,0.000101294522437456,91.5315356114879,-6362518.4482063
-4.62,0,0,105.234816784039,0.00100295913087352,4.44949984555928E-05,0,89.9895947557843,2.5502395559187,5.92961190244471E-12,0.000102306130429497,91.531535487622,-6362518.44827525
-4.52,0,0,105.234817557968,0.00105191229904764,4.98733429958335E-05,0,89.9895808833324,2.7242582474338,5.88254988003938E-12,0.00010728452582498,91.5315355816856,-6362518.44816801
-4.42,0,0,105.234816187993,0.00100820235420299,4.41430197778751E-05,0,89.9895824819887,2.5174223812509,5.94209690183659E-12,0.00010284360098467,91.5315351225436,-6362518.44824799
-4.32,0,0,105.234817100689,0.00101670509814262,5.01503263686708E-05,0,89.9895707444084,2.83355470423943,6.01669805818588E-12,0.00010368411710715,91.5315355518833,-6362518.44822538
-4.22,0,0,105.234814609401,0.00100191715495692,4.44600400541978E-05,0,89.9895798152261,2.55206790504234,5.9432397286904E-12,0.000102199794241642,91.5315350377932,-6362518.44817512
-4.12,0,0,105.234820852987,0.00104820253190511,6.0163576862913E-05,0,89.9895798152261,3.29481748982615,5.86736448573418E-12,0.000106850088855026,91.5315355286002,-6362518.44818876
-4.02,0,0,105.234817100689,0.00100542559101553,3.93263300804778E-05,0,89.9895744800066,2.24948933842233,5.9789056917117E-12,0.000102580236102767,91.5315356822684,-6362518.4484496
-3.92,0,0,105.234814468771,0.000985735887687559,4.66139092492868E-05,0,89.9895808394321,2.71851597300809,5.98905229503625E-12,0.000100535785009015,91.5315347481519,-6362518.44814158
-3.82,0,0,105.234814926051,0.00102544420053636,5.11375445810793E-05,0,89.9895835261209,2.86500180094522,5.90716564202029E-12,0.000104572517898305,91.5315342722461,-6362518.44814422
-3.72,0,0,105.234816960059,0.000995057590548134,3.99750150996579E-05,0,89.9895787035828,2.31134139231587,6.01993635323788E-12,0.000101518154792757,91.5315350992605,-6362518.44834469
-3.62,0,0,105.234816363081,0.00102361135293084,5.45249917656965E-05,0,89.9895792822283,3.05936049998311,6.018205770764E-12,0.000104367268932037,91.5315353088081,-6362518.44811478
-3.52,0,0,105.234816784039,0.00102271010883107,4.5580948749473E-05,0,89.9895894194897,2.56262102399363,5.95764074590743E-12,0.000104319862430202,91.5315354382619,-6362518.44817436
-3.42,0,0,105.234816644341,0.000988859915838171,3.85304800564612E-05,0,89.9895835391369,2.24052978568747,6.01804045472518E-12,0.000100890685757804,91.5315352175385,-6362518.4485127
-3.32,0,0,105.234814329073,0.00100525076551593,4.93659103405795E-05,0,89.9895819091827,2.82144676463894,5.94460967154613E-12,0.000102517108757638,91.5315348822623,-6362518.44819782
-3.22,0,0,105.234816784039,0.00106139427322214,5.07857175790516E-05,0,89.9895787224333,2.74980188659295,5.86001008970362E-12,0.000108249336676636,91.531535487622,-6362518.44806819
-3.12,0,0,105.234815065749,0.000993789692324118,4.40222525067303E-05,0,89.9895734124514,2.54679659855182,5.98435411603995E-12,0.000101371105984072,91.5315350620076,-6362518.44825967
-3.02,0,0,105.234815907665,0.00100121370851692,5.81347096977203E-05,0,89.9895771596012,3.33584930250976,5.96567385185613E-12,0.000102056267678563,91.5315343709663,-6362518.44780783
