MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.9,0,0,106.194169073366,0.00251558228393769,5.29393683108087E-05,0,89.9899447199507,1.21511171879186,3.72930746739859E-11,51.0678825378418,0.000256796262874559,92.4907958563417,-6362518.44191862
-4.8,0,0,106.194170844741,0.00252522442828975,5.96484267353867E-05,0,89.9899363655772,1.36302717140376,3.72523444624608E-11,51.0678825378418,0.000257765710671265,92.4907960230485,-6362518.44164083
-4.7,0,0,106.194171359763,0.00253666194819445,5.58393093211874E-05,0,89.9899303383575,1.27085380899165,3.70958043683103E-11,51.0678825378418,0.000258942723917244,92.490796030499,-6362518.44179902
-4.6,0,0,106.194170091301,0.00252230404895642,5.5960448609566E-05,0,89.9899359920522,1.28097075360143,3.72129923332979E-11,51.0678825378418,0.000257476076853891,92.4907959690318,-6362518.44180398
-4.5,0,0,106.194171930663,0.00255218735562696,5.38566971022088E-05,0,89.9899295328485,1.21867269052447,3.72580868444064E-11,51.0678825378418,0.000260532675838476,92.4907960798591,-6362518.44188183
-4.4,0,0,106.19417108316,0.00252280012159468,5.62637070109956E-05,0,89.9899303383936,1.28705744600583,3.74264386124859E-11,51.0678825378418,0.000257526056998358,92.4907967736945,-6362518.44178339
-4.3,0,0,106.194175293669,0.00255228274051847,5.27611553822275E-05,0,89.9899318148327,1.1932331316358,3.72636643889409E-11,51.0678825378418,0.00026054475415549,92.4907964207232,-6362518.44194965
-4.2,0,0,106.194169694558,0.0025007101091573,6.7011830316918E-05,0,89.9899348597556,1.54499102094168,3.71693017490365E-11,51.0678825378418,0.000255242930279564,92.4907959289849,-6362518.44133258
-4.1,0,0,106.19417073857,0.00252526346123343,5.40236330591811E-05,0,89.9899354113305,1.23547539281394,3.72662497928703E-11,51.0678825378418,0.000257782626590597,92.4907962894067,-6362518.44188055
-4,0,0,106.194171261042,0.00254610086943982,5.57373191230784E-05,0,89.9899387481849,1.2632238327595,3.71416277929011E-11,51.0678825378418,0.000259906939163557,92.4907960528508,-6362518.44181815
-3.9,0,0,106.194171799347,0.00255032041217166,5.79435145871851E-05,0,89.9899327914016,1.31110327948254,3.73463179364437E-11,51.0678825378418,0.000260332855873457,92.4907960817218,-6362518.4417111
-3.8,0,0,106.194171348587,0.00254457885080382,5.63007519338706E-05,0,89.9899333430805,1.2771118340745,3.74942395653912E-11,51.0678825378418,0.000259750227087352,92.4907960500568,-6362518.44177831
-3.7,0,0,106.194170974195,0.00250744927315206,5.63290950793898E-05,0,89.9899352084335,1.2960590425201,3.75205722492711E-11,51.0678825378418,0.000255958110528809,92.4907960249111,-6362518.44179576
-3.6,0,0,106.194170308299,0.0025297412787824,6.33588169687912E-05,0,89.9899414639467,1.44429881012285,3.73524122752015E-11,51.0678825378418,0.000258217820601203,92.4907959830016,-6362518.44148785
-3.5,0,0,106.194171974435,0.00256139187576249,5.19190227959588E-05,0,89.9899402008958,1.17111889593139,3.73269356579152E-11,51.0678825378418,0.00026147679591304,92.4907968593761,-6362518.44196989
-3.4,0,0,106.194171884097,0.00252887133405612,5.52821010116368E-05,0,89.9899378386627,1.26157432685938,3.7324718148258E-11,51.0678825378418,0.000258148318152962,92.490796117112,-6362518.44183091
