MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
-3.94,0,0,113.046257572249,0.00260492578057205,8.45008972193743E-05,0,1.85512523585986,3.87570160294351E-11,51.0844078063965,0.000265836148173548,99.3468620032072,-6362518.40841955,-0.00377416983246803,0.0095284366980195,180.01237487793,0.000212756567634642,0.0324382111430168,0.999473690986633,-1,1.49011611938477E-07,6.31809234619141E-06,1.19209289550781E-06,1.00000011920929,-3.814697265625E-06,1
-3.84,0,0,113.046255994588,0.00264041916079772,9.99750180698681E-05,0,2.16728753565703,3.84468819601554E-11,51.0844078063965,0.000269406853021792,99.3468601619825,-6362518.4079232,-0.00376841775141656,0.00952693354338408,180.01237487793,-0.00430409051477909,0.0376179441809654,0.999282896518707,-1,1.78813934326172E-07,6.3776969909668E-06,1.63912773132324E-06,1,-6.07967376708984E-06,1
-3.74,0,0,113.046254520305,0.00256633954259524,8.30637999546456E-05,0,1.84858323841543,3.87145485344063E-11,51.0844078063965,0.000261898980284059,99.3468622164801,-6362518.40933928,-0.00377174117602408,0.00953517947345972,180.012359619141,0.00882139056921005,0.0311413817107677,0.999476075172424,-1.00000023841858,1.78813934326172E-07,6.19888305664063E-06,3.57627868652344E-06,1.00000011920929,-1.45137310028076E-05,1
-3.64,0,0,113.046253222972,0.00255135334122882,8.23803913776507E-05,0,1.84913291412098,3.86987780446574E-11,51.0844078063965,0.000260370268165389,99.3468599747866,-6362518.40752472,-0.00378003413788974,0.00952991098165512,180.012390136719,-0.00820484198629856,0.0312291607260704,0.999478578567505,-1.00000011920929,2.08616256713867E-07,6.07967376708984E-06,-3.42726707458496E-06,1.00000011920929,1.51097774505615E-05,1
-3.54,0,0,113.046255994588,0.00267464824449339,9.38998530879615E-05,0,2.00538585905606,3.82682476593731E-11,51.0844078063965,0.000272926786806238,99.3468624670058,-6362518.4096106,-0.00377912074327469,0.00952890980988741,180.012359619141,0.0109002673998475,0.0333723314106464,0.999383568763733,-1.00000011920929,2.08616256713867E-07,6.49690628051758E-06,2.59280204772949E-06,1,-9.68575477600098E-06,1
-3.44,0,0,113.046252029017,0.00263808368145806,8.8372737029583E-05,0,1.91604448160075,3.86039811064577E-11,51.0844078063965,0.000269210538704101,99.3468598211184,-6362518.40835734,-0.00378144811838865,0.00953884422779083,180.012390136719,-0.000356362841557711,0.0334970019757748,0.999438762664795,-1,1.78813934326172E-07,6.3776969909668E-06,-9.5367431640625E-07,1.00000011920929,4.70876693725586E-06,1
-3.34,0,0,113.046252278611,0.00261707209086672,7.33544871501849E-05,0,1.60190759000066,3.89575810672611E-11,51.0844078063965,0.000267111332391323,99.3468601414934,-6362518.40856056,-0.00378045393154025,0.00953421462327242,180.012359619141,0.00150526664219797,0.0279888901859522,0.999607086181641,-1,1.49011611938477E-07,6.31809234619141E-06,-2.02655792236328E-06,1,8.9108943939209E-06,1
-3.24,0,0,113.046252942644,0.00260953475789822,6.55896105808945E-05,0,1.43665574487637,3.94610129779263E-11,51.0844078063965,0.000266362546540222,99.3468619976193,-6362518.40835527,-0.00377701339311898,0.00953246653079987,180.012390136719,-0.00037895207060501,0.0251317583024502,0.99968409538269,-1.00000011920929,1.19209289550781E-07,6.25848770141602E-06,3.03983688354492E-06,1.00000011920929,-1.20699405670166E-05,1
-3.14,0,0,113.046254801564,0.00262115901946668,0.000103503711304467,0,2.25940300745314,3.87403581214592E-11,51.0844078063965,0.000267424877165467,99.3468614267185,-6362518.40835411,-0.00378144811838865,0.00953884422779083,180.012390136719,-0.000387999694794416,0.0394858680665493,0.999220073223114,-1,2.38418579101563E-07,6.3776969909668E-06,-1.13248825073242E-06,1.00000023841858,5.30481338500977E-06,1
-3.04,0,0,113.046254416928,0.00260646214329495,0.000104538146460484,0,2.29545457132556,3.81450757286267E-11,51.0844078063965,0.000265918859099656,99.3468606062233,-6362518.40811723,-0.00377938197925687,0.00951872207224369,180.012359619141,-0.00257271924056113,0.0400247238576412,0.999195396900177,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,-3.57627868652344E-07,1,2.05636024475098E-06,1
-2.94,0,0,113.046254801564,0.00264074385207446,8.12375601264342E-05,0,1.75814094615167,3.83827444526081E-11,51.0844078063965,0.000269505716914864,99.3468604907393,-6362518.40875202,-0.0037790210917592,0.00953034311532974,180.01237487793,0.00323288002982736,0.0305928699672222,0.999526679515839,-1,1.78813934326172E-07,6.3776969909668E-06,9.23871994018555E-07,1,-3.54647636413574E-06,1
-2.84,1000.27996826172,1000.27996826172,113.046255080961,0.00258110167746701,8.11853826873887E-05,19.5811927874302,1.79955181284838,3.86032889684897E-11,51.0837097167969,0.000263413160951131,99.346965960227,-6362518.40810453,-0.00377509649842978,0.00952451955527067,180.01237487793,-0.00271070841699839,0.0313367024064064,0.999505221843719,-1.00000023841858,1.78813934326172E-07,6.19888305664063E-06,2.89082527160645E-06,1.00000011920929,-1.23679637908936E-05,1
-2.74,1000.27996826172,1000.27996826172,113.046255994588,0.00261280338219251,0.000100240904067173,19.5811927874302,2.19606929468098,3.81205889817608E-11,51.0837097167969,0.000266584055680141,99.3469656724483,-6362518.407914,-0.00378511543385684,0.0095252888277173,180.01237487793,-0.00442861253395677,0.0381088107824326,0.999263763427734,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,-2.68220901489258E-07,1.00000011920929,2.02655792236328E-06,1
-2.64,1000.27996826172,1000.27996826172,113.04625571426,0.00260052582508933,8.8799366064239E-05,19.5811927874302,1.95277293427259,3.81879979954829E-11,51.0837097167969,0.000265372015746834,99.346966162324,-6362518.40851505,-0.00378713244572282,0.00953180063515902,180.012359619141,0.00110041035804898,0.0341289825737476,0.999416828155518,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,2.83122062683105E-06,1,-1.06394290924072E-05,1
-2.54,1000.27996826172,1000.27996826172,113.046252310276,0.00259498474852728,9.42925637823559E-05,19.5811927874302,2.07953740597856,3.83568796848746E-11,51.0837097167969,0.000264786117668336,99.3469652216882,-6362518.40803095,-0.00377374468371272,0.0095242764800787,180.01237487793,-0.00337698217481375,0.0361792482435703,0.999339640140533,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,2.08616256713867E-07,0.999999940395355,-2.98023223876953E-07,1
-2.44,1000.27996826172,1000.27996826172,113.046248874627,0.00258388537275882,8.36585000706596E-05,19.5811927874302,1.85232141966374,3.79744410823275E-11,51.0837097167969,0.00026368947226274,99.3469649963081,-6362518.40814489,-0.00378990382887423,0.00951850134879351,180.01237487793,-0.00233297282829881,0.0322928689420223,0.999475717544556,-1.00000023841858,1.78813934326172E-07,6.19888305664063E-06,1.54972076416016E-06,1.00000011920929,-6.16908073425293E-06,1
-2.34,1000.27996826172,1000.27996826172,113.046254801564,0.00263125841654378,0.000100569353191579,19.5811927874302,2.18777136083361,3.81466294952899E-11,51.0837097167969,0.000268468505964847,99.346965527162,-6362518.40792778,-0.00377644854597747,0.00952476356178522,180.01237487793,-0.00427209725603461,0.0379814617335796,0.999269306659698,-1,1.78813934326172E-07,6.3776969909668E-06,-4.4703483581543E-06,1.00000011920929,1.9371509552002E-05,1
-2.24,1000.27996826172,1000.27996826172,113.046255994588,0.00262556756018679,0.000115494037343772,19.5811927874302,2.51745270907761,3.83974934775842E-11,51.0837097167969,0.000267824262323302,99.3469656798989,-6362518.40836521,-0.00377843738533556,0.00952770281583071,180.012359619141,-0.000280882581137121,0.0439873300492764,0.999032020568848,-1,2.38418579101563E-07,6.3776969909668E-06,4.76837158203125E-06,1,-1.99377536773682E-05,1
-2.14,1000.27996826172,1000.27996826172,113.046252942644,0.00259751545177751,9.16661239724266E-05,19.5811927874302,2.01899083569561,3.8679809384157E-11,51.0837097167969,0.000265054287865496,99.3469658307731,-6362518.40825039,-0.00378074310719967,0.00952760130167007,180.012359619141,-0.00134510523639619,0.0352643020451069,0.999377131462097,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,3.54647636413574E-06,0.999999940395355,-1.40964984893799E-05,1
-2.04,1000.27996826172,1000.27996826172,113.046255080961,0.00261188417361021,9.25320673514443E-05,19.5811927874302,2.02686465380522,3.84366807971542E-11,51.0837097167969,0.0002665192009772,99.3469656119123,-6362518.4082498,-0.00378160690888762,0.00951499026268721,180.01237487793,-0.00134320673532784,0.0354018770158291,0.999372243881226,-1,1.49011611938477E-07,6.31809234619141E-06,-1.43051147460938E-06,0.999999940395355,6.61611557006836E-06,1
-1.94,1000.27996826172,1000.27996826172,113.04625571426,0.00263448121421033,9.86369514772158E-05,19.5811927874302,2.14106314264325,3.83856066377781E-11,51.0837097167969,0.00026880527798312,99.3469656696543,-6362518.40878045,-0.00377746485173702,0.00953311007469893,180.01237487793,0.00350481178611517,0.0372762940824032,0.999298870563507,-1,1.78813934326172E-07,6.3776969909668E-06,5.0663948059082E-07,1.00000011920929,-1.72853469848633E-06,1
-1.84,1000.27996826172,1000.27996826172,113.046254801564,0.00261461951986635,9.44006213807359E-05,19.5811927874302,2.06492599461417,3.89983777469605E-11,51.0837097167969,0.00026679183986289,99.3469656594098,-6362518.4085698,-0.00378606934100389,0.0095249442383647,180.01237487793,0.00159724522382021,0.0360696166753769,0.999347984790802,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,-3.87430191040039E-07,1.00000011920929,1.9073486328125E-06,1
-1.74,1000.27996826172,1000.27996826172,113.046255994588,0.00264502860912586,9.93559854139872E-05,19.5811927874302,2.1498680153976,3.89438728291322E-11,51.0837097167969,0.000269880221139829,99.3469661036506,-6362518.40801008,-0.00378480833023787,0.00953696575015783,180.01237487793,-0.00350251351483166,0.0373996272683144,0.999294221401215,-1,1.78813934326172E-07,6.3776969909668E-06,4.4703483581543E-07,1.00000023841858,-9.5367431640625E-07,1
-1.64,1000.27996826172,1000.27996826172,113.0462541366,0.00259535338688586,8.20936449905006E-05,19.5811927874302,1.81059299706189,3.86390496706784E-11,51.0837097167969,0.000264866131260533,99.3469657944515,-6362518.40780036,-0.00377978943288326,0.00952794589102268,180.012359619141,-0.00551013182848692,0.0311474017798901,0.999499619007111,-1.00000023841858,1.78813934326172E-07,6.19888305664063E-06,-2.32458114624023E-06,1.00000011920929,1.00135803222656E-05,1
-1.54,1000.27996826172,1000.27996826172,113.046253222972,0.00258667537576729,7.52280260885788E-05,19.5811927874302,1.6634632900287,3.83021779943824E-11,51.0837097167969,0.000264000946572196,99.3469653958455,-6362518.40818524,-0.0037776599638164,0.00952146388590336,180.01237487793,-0.00195570150390267,0.0290171504020691,0.999576985836029,-1.00000023841858,1.78813934326172E-07,6.19888305664063E-06,2.89082527160645E-06,1.00000011920929,-1.08480453491211E-05,1
-1.44,1000.27996826172,1000.27996826172,113.046250451356,0.00259916541922842,7.5894835521806E-05,19.5811927874302,1.6689611858758,3.79212120318156E-11,51.0837097167969,0.000265274795992809,99.3469652151689,-6362518.40857776,-0.00377835612744093,0.00952407345175743,180.01237487793,0.00168012571521103,0.0291513241827488,0.999573588371277,-1.00000011920929,1.19209289550781E-07,6.25848770141602E-06,-9.23871994018555E-07,1,4.73856925964355E-06,1
-1.34,1000.27996826172,1000.27996826172,113.04625571426,0.00261758376942126,9.46227813943047E-05,19.5811927874302,2.0673987073063,3.82874506801976E-11,51.0837097167969,0.000267093886577641,99.3469656500965,-6362518.40858925,-0.00378998508676887,0.00952213164418936,180.012359619141,0.00177378160879016,0.0361054167151451,0.999346435070038,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,-2.92062759399414E-06,1,1.37388706207275E-05,1
-1.24,1000.27996826172,1000.27996826172,113.046254416928,0.00262004898293604,9.38031476864511E-05,19.5811927874302,2.04714252863637,3.83442151528924E-11,51.0837097167969,0.000267348771672005,99.3469639690593,-6362518.40874943,-0.00377750163897872,0.00952298473566771,180.012359619141,0.00323996623046696,0.0356551371514797,0.999358892440796,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,-2.86102294921875E-06,1,1.24275684356689E-05,1
-1.14,1000.27996826172,1000.27996826172,113.046253222972,0.00259672829183305,8.53875343482363E-05,19.5811927874302,1.88120281591337,3.8538481342517E-11,51.0837097167969,0.000264995732322859,99.3469652729109,-6362518.40818456,-0.00377742014825344,0.00951935537159443,180.01237487793,-0.00195453013293445,0.0328246653079987,0.999459207057953,-1.00000023841858,1.78813934326172E-07,6.19888305664063E-06,-2.92062759399414E-06,1.00000023841858,1.32322311401367E-05,1
-1.04,1000.27996826172,1000.27996826172,113.046253222972,0.00259815235463649,0.000101649165549899,19.5811927874302,2.23925780847343,3.85598193278237E-11,51.0837097167969,0.000265081414681845,99.3469649460167,-6362518.40803869,-0.00377173698507249,0.00952639989554882,180.012390136719,-0.00330166658386588,0.0389840975403786,0.99923437833786,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,5.96046447753906E-07,1.00000011920929,-1.69873237609863E-06,1
-0.94,1000.27996826172,1000.27996826172,113.0462541366,0.00260866777498141,0.000114374801245442,19.5811927874302,2.50854413887296,3.82779841178011E-11,51.0837097167969,0.000266102064301776,99.3469653585926,-6362518.40868892,-0.0037833065725863,0.00952454563230276,180.012359619141,0.00269686058163643,0.0437611155211926,0.999038398265839,-1,2.38418579101563E-07,6.3776969909668E-06,2.35438346862793E-06,1,-8.2552433013916E-06,1
-0.84,1000.27996826172,1000.27996826172,113.046255994588,0.00262419691482063,9.14638619696668E-05,19.5811927874302,1.99368238224439,3.84612196018826E-11,51.0837097167969,0.000267781004026801,99.3469656454399,-6362518.40838084,-0.0037726319860667,0.00952614285051823,180.01237487793,-0.000137955066747963,0.0348538309335709,0.99939239025116,-1.00000011920929,2.68220901489258E-07,6.3776969909668E-06,1.19209289550781E-07,1,4.17232513427734E-07,1
-0.74,1000.27996826172,1000.27996826172,113.046255994588,0.00262722736996901,9.09785019783662E-05,19.5811927874302,1.97917331956478,3.85972062065003E-11,51.0837097167969,0.000268092342366799,99.3469655290246,-6362518.40903996,-0.00377939129248261,0.0095273582264781,180.01237487793,0.00588630279526114,0.0341251865029335,0.99940025806427,-1.00000011920929,2.68220901489258E-07,6.3776969909668E-06,-7.15255737304688E-07,1,4.08291816711426E-06,1
-0.64,1000.27996826172,1000.27996826172,113.046251645312,0.00260621474989983,9.54314643334178E-05,19.5811927874302,2.09556138580625,3.8730361741063E-11,51.0837097167969,0.000265929277020405,99.3469652803615,-6362518.40804378,-0.00378065323457122,0.00951533578336239,180.01237487793,-0.003244275925681,0.0364728532731533,0.999329388141632,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,-1.31130218505859E-06,0.99999988079071,6.16908073425293E-06,1
-0.54,1000.27996826172,1000.27996826172,113.04625571426,0.00261593395145178,8.81586600130771E-05,19.5811927874302,1.92685120608618,3.87273873207439E-11,51.0837097167969,0.000266948393345956,99.3469660645351,-6362518.4086551,-0.00377910188399255,0.00953397247940302,180.012359619141,0.00237923581153154,0.0336165986955166,0.999431967735291,-1,1.49011611938477E-07,6.31809234619141E-06,-1.40070915222168E-06,1.00000011920929,6.31809234619141E-06,1
-0.44,1000.27996826172,1000.27996826172,113.0462541366,0.00260303390388259,7.64385344937478E-05,19.5811927874302,1.68043224169576,3.85239646887673E-11,51.0837097167969,0.00026566833707875,99.3469656743109,-6362518.40792931,-0.00377746485173702,0.00953311007469893,180.01237487793,-0.00430434290319681,0.0290480516850948,0.99956876039505,-1,1.49011611938477E-07,6.31809234619141E-06,2.32458114624023E-06,1.00000011920929,-9.5367431640625E-06,1
-0.34,1000.27996826172,1000.27996826172,113.046251645312,0.00260638685431298,8.14268020813575E-05,19.5811927874302,1.7858226874444,3.80504775418563E-11,51.0837097167969,0.000265995402173758,99.3469652188942,-6362518.40865011,-0.00377833773382008,0.00952913518995047,180.012390136719,0.00234172167256474,0.031153341755271,0.999511897563934,-1,1.49011611938477E-07,6.31809234619141E-06,1.2516975402832E-06,1,-4.55975532531738E-06,1
-0.24,1000.27996826172,1000.27996826172,113.046250451356,0.00259340522584121,9.42809051852225E-05,19.5811927874302,2.07961695737655,3.80753052883577E-11,51.0837097167969,0.00026462477842415,99.3469652049243,-6362518.40840526,-0.00377719011157751,0.00952588114887476,180.012390136719,8.64910980453715E-05,0.0363540314137936,0.999338984489441,-1.00000011920929,2.08616256713867E-07,6.25848770141602E-06,1.75833702087402E-06,1.00000011920929,-6.70552253723145E-06,1
-0.14,1000.27996826172,1000.27996826172,113.04625385534,0.0026156666846096,9.37887003110525E-05,19.5811927874302,2.05234051828288,3.81915011831134E-11,51.0837097167969,0.000266901078816773,99.3469653092325,-6362518.40790145,-0.00378904002718627,0.00953111238777637,180.01237487793,-0.00453914888203144,0.0355680547654629,0.999356925487518,-1,1.49011611938477E-07,6.31809234619141E-06,-2.41398811340332E-06,1,1.1146068572998E-05,1
-0.04,1000.27996826172,1000.27996826172,113.046253504232,0.00261043821037664,8.86013672152219E-05,19.5813507099449,1.94182056102011,3.82263415751401E-11,51.0832977294922,0.00026638540134627,99.3469719588757,-6362518.40819802,-0.0037795496173203,0.00952583737671375,180.01237487793,-0.00181999523192644,0.0338924080133438,0.999423801898956,-1,1.49011611938477E-07,6.31809234619141E-06,3.06963920593262E-06,1.00000011920929,-1.15036964416504E-05,1
0.06,1000.27996826172,1000.27996826172,113.04625571426,0.00260845969726189,9.05411894080123E-05,19.5826331935879,1.98467236567231,3.86873600163356E-11,51.0799522399902,0.000266176462673684,99.3470256133005,-6362518.40869012,-0.0037845594342798,0.00952622108161449,180.01237487793,0.00271120807155967,0.0346045792102814,0.999397397041321,-1,1.49011611938477E-07,6.31809234619141E-06,-7.74860382080078E-07,1.00000023841858,3.66568565368652E-06,1
0.16,1000.27996826172,1000.27996826172,113.0462541366,0.00262922617135935,7.34459013604494E-05,19.5849324331036,1.59679624022658,3.87365968414606E-11,51.0739555358887,0.000268352549937845,99.3471205551177,-6362518.40845092,-0.00379093922674656,0.00952178612351418,180.012359619141,0.000509925303049386,0.0279297400265932,0.999609768390656,-1,1.49011611938477E-07,6.31809234619141E-06,-1.22189521789551E-06,1.00000023841858,5.78165054321289E-06,1
0.26,1000.27996826172,1000.27996826172,113.063327233307,0.338909446715344,0.000488935138851178,20.0256155081766,0.080187645022984,1.62606605051146E-08,49.950023651123,0.0346043382852486,99.5718939844519,-6362518.41891174,-0.0037722026463598,0.0110692279413342,180.012405395508,0.000826155068352818,-0.00118175102397799,0.999998986721039,-0.999999642372131,-1.01327896118164E-06,0.000830888748168945,-2.86102294921875E-06,1.00000023841858,7.27176666259766E-06,1
0.36,1000.27996826172,1000.27996826172,113.125373698771,0.818517543239665,0.00139814882163404,20.0375577655861,0.0966416113816592,5.58980250539812E-07,49.9202537536621,0.083574674701822,99.6628869399428,-6362518.42708405,-0.00213339575566351,0.0112051060423255,180.011611938477,0.000591918011195958,-0.00160209892783314,0.999998569488525,-0.999998092651367,-3.21865081787109E-06,0.00200670957565308,-3.01003456115723E-06,1.00000011920929,-2.23517417907715E-06,1
0.46,1000.27996826172,1000.27996826172,113.239417470992,1.36198205774414,0.00267640565166692,20.0500293810557,0.110437322311512,3.41872188458633E-06,49.8892021179199,0.139065020601493,99.8380588535219,-6362518.43344372,-9.77521485765465E-05,0.0115954922512174,180.011627197266,0.000477783469250426,-0.00190575036685914,0.999998092651367,-0.999994516372681,-6.40749931335449E-06,0.00333917140960693,-8.58306884765625E-06,1.00000011920929,2.46167182922363E-05,1
0.56,1000.27996826172,1000.27996826172,113.410523231141,1.94837991750605,0.00418104165937125,20.062861912854,0.119084111815939,9.72910454647596E-06,49.857292175293,0.198939046683904,100.108913634904,-6362518.44150025,0.001933065475896,0.0122376922518015,180.015365600586,0.000445084588136524,-0.00209918525069952,0.999997675418854,-0.999988615512848,-1.00433826446533E-05,0.00477689504623413,-1.00433826446533E-05,1,9.29832458496094E-06,1
0.66,1000.27996826172,1000.27996826172,113.642078142613,2.56343686866691,0.00583006530750895,20.0759368263963,0.124674561112971,2.02334989870326E-05,49.824821472168,0.261739298455723,100.482803506777,-6362518.45183462,0.00373079790733755,0.0130350161343813,180.005554199219,0.000446865218691528,-0.00222994410432875,0.999997437000275,-0.999980330467224,-1.39474868774414E-05,0.00628483295440674,-1.99377536773682E-05,1.00000011920929,-2.3767352104187E-05,1
0.76,1000.27996826172,1000.27996826172,113.936337645166,3.19746324297225,0.00755103617619964,20.0891765439561,0.127968954442696,3.54013626225359E-05,49.7919845581055,0.326476432313143,100.964204745367,-6362518.46490907,0.00530007388442755,0.0139703676104546,180.034332275391,0.000467132835183293,-0.00231462647207081,0.999997198581696,-0.999969363212585,-1.81198120117188E-05,0.0078391432762146,-1.81496143341064E-05,1,-4.61935997009277E-06,1
0.86,1000.27996826172,1000.27996826172,114.294806582853,3.84413014827396,0.00932606747216838,20.1025292854952,0.130259526583377,5.55013975129537E-05,49.7589111328125,0.392504245845316,101.555813746527,-6362518.47992397,0.00651079602539539,0.0149544505402446,180.016784667969,0.000494854233693331,-0.00237491889856756,0.999997079372406,-0.999955654144287,-2.24113464355469E-05,0.00942453742027283,-2.17556953430176E-05,1,5.81145286560059E-06,1
0.96,1000.27996826172,1000.27996826172,114.718474596739,4.49932356875734,0.0110933879510531,20.1159599735825,0.131216885284986,8.06773522016194E-05,49.7256889343262,0.459402698107965,102.259242268279,-6362518.49695703,0.00756000308319926,0.0159987416118383,180.022689819336,0.000526838819496334,-0.00240880041383207,0.999996960163116,-0.999939203262329,-2.65240669250488E-05,0.0110305845737457,-2.64346599578857E-05,1,1.2516975402832E-06,1
1.06,1000.27996826172,1000.27996826172,115.208063445985,5.16186446149071,0.0129632356805544,20.129461158858,0.132797980288085,0.000111002662971528,49.6923370361328,0.527051381461206,103.076298278756,-6362518.51662916,0.00831624399870634,0.0169709119945765,180.078872680664,0.000563031469937414,-0.0024476230610162,0.999996840953827,-0.999920129776001,-3.09944152832031E-05,0.0126546621322632,-3.08752059936523E-05,1.00000011920929,9.23871994018555E-07,1
1.16,1000.27996826172,1000.27996826172,115.764478215016,5.83258553083156,0.0148343311664658,20.1430392785491,0.133831877159131,0.00014662102437984,49.6588401794434,0.595535352355569,104.009870059788,-6362518.5380965,0.00881262123584747,0.0178896188735962,179.991500854492,0.000597786623984575,-0.00247194641269743,0.999996781349182,-0.999897956848145,-3.5405158996582E-05,0.0142987072467804,-3.90708446502686E-05,1.00000023841858,8.09133052825928E-06,1
1.26,1000.27996826172,1000.27996826172,116.38804308977,6.50443404816396,0.0167285656269873,20.1566341791256,0.134959185127555,0.000187622923454023,49.6253471374512,0.664134489170124,105.057270591147,-6362518.56179115,0.00899488106369972,0.0186604131013155,179.922561645508,0.000636170443613082,-0.00249186414293945,0.999996721744537,-0.999873042106628,-3.97562980651855E-05,0.0159453153610229,-3.97264957427979E-05,1.00000023841858,-8.94069671630859E-08,1
