MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,PITCH,HEADING,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
-4.96,0,0,115.131056837738,0.00228441028200454,0.000135704905401302,0,3.19028645098114,3.10430596761708E-11,51.0844078063965,0.000232838092074417,101.433332970366,-6362518.39556267,89.1192079803078,85.8376259808505,359.936065673828,359.121551513672,182.886703491211,-0.0176695622503757,0.0567160919308662,0.99823397397995,-1,1.78813934326172E-07,5.66244125366211E-06,2.68220901489258E-07,1.00000011920929,-1.19209289550781E-07,1
-4.86,0,0,115.13105797302,0.00239595619065414,0.000110697932672759,0,2.75462264513321,3.03079710411231E-11,51.0844078063965,0.000244378187744587,101.433331261389,-6362518.39738097,89.119179097271,85.8378475645287,359.936065673828,359.121520996094,182.886642456055,0.00137594842817634,0.046181496232748,0.998932123184204,-1.00000011920929,2.08616256713867E-07,5.90085983276367E-06,2.38418579101563E-07,1.00000023841858,-1.78813934326172E-07,1
-4.76,0,0,115.131057173945,0.00233764866842431,8.81729540594052E-05,0,2.33627547054033,3.09054065742913E-11,51.0844078063965,0.000238516087847529,101.433331900276,-6362518.39751988,89.1191961997343,85.837996984925,359.936065673828,359.121520996094,182.886672973633,0.00283734267577529,0.0376117862761021,0.999288380146027,-1.00000011920929,2.38418579101563E-07,5.7220458984375E-06,2.08616256713867E-07,1.00000011920929,-1.19209289550781E-07,1
-4.66,0,0,115.131055219099,0.00231975343721652,0.00010091318458158,0,2.32357938570905,3.13733022569567E-11,51.0844078063965,0.000236634516227241,101.433330217376,-6362518.39600809,89.1191955059379,85.8372628738477,359.936065673828,359.121520996094,182.886688232422,-0.0127898557111621,0.0415789820253849,0.999053359031677,-1,1.78813934326172E-07,5.7220458984375E-06,2.08616256713867E-07,1,-8.94069671630859E-08,1
-4.56,0,0,115.131057052873,0.00239713207640319,9.12394081207177E-05,0,2.41410487628926,3.13522866756933E-11,51.0844078063965,0.000244582138861915,101.433331272565,-6362518.39780898,89.1192152896937,85.8377257893665,359.936065673828,359.121551513672,182.886642456055,0.00566251529380679,0.037638433277607,0.999275386333466,-1.00000011920929,1.19209289550781E-07,5.78165054321289E-06,1.19209289550781E-07,1.00000011920929,-1.19209289550781E-07,1
-4.46,0,0,115.131055682898,0.00232783134591311,0.000124860121156861,0,2.58849586224481,3.16081946639871E-11,51.0844078063965,0.000237341374145217,101.433331802487,-6362518.39415115,89.1192077878373,85.8374314571692,359.936065673828,359.121520996094,182.886688232422,-0.0319003984332085,0.0431207381188869,0.998560428619385,-1,1.78813934326172E-07,5.66244125366211E-06,2.08616256713867E-07,1.00000011920929,-8.94069671630859E-08,1
-4.36,0,0,115.131055796519,0.00237985818621672,0.000141035531379766,0,3.4110519825177,3.07748927995178E-11,51.0844078063965,0.000242568664816645,101.433330701664,-6362518.39699929,89.1191936552679,85.8378873206504,359.936065673828,359.121520996094,182.886672973633,-0.00246591027826071,0.0592108443379402,0.998242437839508,-1.00000011920929,3.27825546264648E-07,5.78165054321289E-06,2.98023223876953E-07,1.00000011920929,-5.96046447753906E-08,1
-4.26,0,0,115.131058893166,0.00238823300870826,9.5904325904068E-05,0,2.54894697589724,3.11130014337551E-11,51.0844078063965,0.0002436541572024,101.433331443928,-6362518.39794966,89.1191979744742,85.8373285626237,359.936065673828,359.121520996094,182.886642456055,0.00709794787690043,0.0395248495042324,0.999193370342255,-1.00000011920929,1.19209289550781E-07,5.78165054321289E-06,2.38418579101563E-07,1,8.94069671630859E-08,1
-4.16,0,0,115.131057065912,0.0023631414703746,9.22725208137859E-05,0,2.48362898227531,3.1832567042115E-11,51.0844078063965,0.000241104867086506,101.433330838569,-6362518.39789596,89.1191979744734,85.8373285620151,359.936065673828,359.121520996094,182.886688232422,0.00662769936025143,0.0384800396859646,0.999237418174744,-1.00000011920929,2.38418579101563E-07,5.7220458984375E-06,2.98023223876953E-07,1,2.98023223876953E-08,1
-4.06,0,0,115.131055105478,0.00234887229475359,0.000121721844320199,0,2.8172783670153,3.15314043149212E-11,51.0844078063965,0.000239509679659022,101.433331757784,-6362518.39598695,89.1192004429752,85.837394249993,359.936065673828,359.121520996094,182.886672973633,-0.0128475055098534,0.0502035357058048,0.998656392097473,-1.00000023841858,2.68220901489258E-07,5.60283660888672E-06,2.98023223876953E-07,1,-8.94069671630859E-08,1
