MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,PITCH,HEADING,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
-4.9,0,0,114.991466403939,0.00313449618369325,0.000101241046337145,0,1.85920336321216,5.54408370187097E-11,127.834548950195,0.000319880632105196,96.0659300843254,-6362518.42115898,89.9881430874656,59.3891976425055,359.993957519531,0.0102059273049235,180.01579284668,-0.0311708487570286,0.00846222043037415,0.999478220939636,-1,5.96046447753906E-08,7.51018524169922E-06,1.72853469848633E-06,1,4.91738319396973E-06,1\n
-4.8,0,0,114.991464640014,0.00312875137443815,0.000120021720604964,0,2.20700973017146,5.62885890849044E-11,127.834548950195,0.000319225899033881,96.0659302147105,-6362518.42036146,89.9881584715955,59.3254227524698,359.993957519531,0.0101825846359134,180.01579284668,-0.0373488068580627,0.00875412486493587,0.999263942241669,-1,5.96046447753906E-08,7.51018524169922E-06,7.06315040588379E-06,1.00000011920929,1.9371509552002E-06,1\n
-4.7,0,0,114.991464089602,0.0031111552987612,0.000114349724994152,0,2.11523871508769,5.65532909267232E-11,127.834548950195,0.000317449752060384,96.065929826349,-6362518.42055483,89.9881392086754,59.413464054525,359.993957519531,0.0102098993957043,180.015808105469,-0.0360676050186157,0.00707436259835958,0.999324321746826,-1,1.78813934326172E-07,7.51018524169922E-06,-4.58955764770508E-06,1.00000011920929,1.49011611938477E-06,1\n
-4.6,0,0,114.991470095702,0.00310708408330114,0.000140476259850115,0,2.59999117809099,5.60472542222767E-11,127.834548950195,0.000316924297294463,96.0659305471927,-6362518.41951288,89.9881538892527,59.3190300296406,359.993957519531,0.0101871956139803,180.015838623047,-0.0441673211753368,0.00966178625822067,0.998977422714233,-1,1.78813934326172E-07,7.51018524169922E-06,-4.11272048950195E-06,1.00000011920929,-1.06692314147949E-05,1\n
-4.5,0,0,114.991467442364,0.00307744446958816,8.51698525698652E-05,0,1.59257894800629,5.55467380664331E-11,127.834548950195,0.000314101991762072,96.0659308768809,-6362518.42201685,89.9881546538892,59.3252660902132,359.993957519531,0.0101866405457258,180.015853881836,-0.0250548459589481,0.0117553547024727,0.999616980552673,-1,1.19209289550781E-07,7.51018524169922E-06,7.68899917602539E-06,1,1.84774398803711E-06,1\n
-4.4,0,0,114.9914701581,0.00309467672406467,5.67199135243914E-05,0,1.05490744349038,5.53067041616367E-11,127.834548950195,0.000315928771215113,96.0659309467301,-6362518.42332019,89.9881531243885,59.3127948272567,359.993957519531,0.0101889139041305,180.015808105469,-0.0148025322705507,0.0108079938217998,0.999832034111023,-1,1.78813934326172E-07,7.51018524169922E-06,-1.72853469848633E-06,1.00000011920929,5.57303428649902E-06,1\n
-4.3,0,0,114.991465065628,0.00305313192567901,4.07910887699707E-05,0,0.764974461822931,5.49870338652496E-11,127.834548950195,0.000311712095026451,96.0659303693101,-6362518.42444175,89.9881400918463,59.355314488738,359.993957519531,0.0102048330008984,180.015838623047,-0.00618304219096899,0.0118436375632882,0.999910771846771,-1,8.94069671630859E-08,7.45058059692383E-06,6.76512718200684E-06,1,2.50339508056641E-06,1\n
-4.2,0,0,114.991464089602,0.00310173031282943,6.61787115820389E-05,0,1.23115577046384,5.4729241036632E-11,127.834548950195,0.000316629966050641,96.0659297807142,-6362518.42254258,89.9881508363057,59.3251093945664,359.993957519531,0.0101909376680851,180.015777587891,-0.0207886919379234,0.00480157509446144,0.999772369861603,-1.00000011920929,0,7.51018524169922E-06,5.7220458984375E-06,1.00000011920929,1.60932540893555E-06,1\n
-4.1,0,0,114.991463663988,0.00311918408174409,8.79350507432348E-05,0,1.62420126197411,5.51866351352167E-11,127.834548950195,0.000318357583296347,96.0659309327602,-6362518.4216469,89.9881454890686,59.3124896412037,359.993957519531,0.0101942354813218,180.01579284668,-0.0275676939636469,0.00589931197464466,0.999602556228638,-1,5.96046447753906E-08,7.45058059692383E-06,-1.24871730804443E-05,1,2.23517417907715E-06,1\n
-4,0,0,114.991469183005,0.00313497281700543,0.000102803262978147,0,1.88808978865415,5.61305951851128E-11,127.834548950195,0.000319924130849358,96.065930005163,-6362518.42102254,89.9881531766885,59.2883221015994,359.993957519531,0.010185512714088,180.01579284668,-0.0322110280394554,0.0061471713706851,0.999462187290192,-1,5.96046447753906E-08,7.45058059692383E-06,-8.2850456237793E-06,1,-2.92062759399414E-06,1\n
-3.9,0,0,114.991467843764,0.00312719052779029,0.000128323228349184,0,2.36006814796503,5.65624161117585E-11,127.834548950195,0.000319032728498314,96.0659302724525,-6362518.42006668,89.9881598839213,59.4023937448719,359.993957519531,0.0101900724694133,180.015823364258,-0.039630800485611,0.0106412135064602,0.999157726764679,-1,5.96046447753906E-08,7.51018524169922E-06,-1.08480453491211E-05,1,4.4703483581543E-07,1\n
-3.8,0,0,114.991466041654,0.00309177982826851,5.82628033484148E-05,0,1.08549975503722,5.61660491259098E-11,127.834548950195,0.000315630002774014,96.0659319953993,-6362518.42314119,89.9881584738116,59.3409405464838,359.993957519531,0.0101836044341326,180.015777587891,-0.0162067208439112,0.00961559545248747,0.999822437763214,-1,1.78813934326172E-07,7.51018524169922E-06,-7.15255737304688E-07,1.00000011920929,-4.4703483581543E-06,1\n
-3.7,0,0,114.991470497102,0.00308513706262865,4.77261983006561E-05,0,0.891179298022075,5.51150350268157E-11,127.834548950195,0.000314970111617185,96.0659309960902,-6362518.42361596,89.9881668153602,59.3564801481824,359.993957519531,0.0101799638941884,180.015838623047,-0.01254584454,0.00905052199959755,0.999880313873291,-1,1.19209289550781E-07,7.51018524169922E-06,-4.4703483581543E-06,1.00000011920929,4.76837158203125E-07,1\n
