MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.94,0,0,103.377432166599,0.00316023683687127,1.90796843268471E-06,0,89.9897475756225,0.0291087731271044,6.04570569352901E-11,0.000322675443271692,92.5479157418013,-6362518.4431036
-6.9,0,0,103.377432950772,0.00316532971348067,4.3898651344975E-06,0,89.9897481828906,0.0748765299565129,6.04224333019194E-11,0.000323195204032345,92.5479157948866,-6362518.44310095
-6.84,0,0,103.377433080226,0.00316447945917097,1.43162125590326E-06,0,89.9897322499757,0.0331771929588634,6.04843471254899E-11,0.000323108665611471,92.547916055657,-6362518.44306805
-6.8,0,0,103.377432753332,0.00315968320084801,7.89153707046814E-06,0,89.9897448680609,0.147655630513695,6.05252813298778E-11,0.000322617970596184,92.5479160603136,-6362518.44307795
-6.74,0,0,103.377432494424,0.00315807803936808,3.87319494902339E-06,0,89.9897486502222,0.0738578865463606,6.047833095835E-11,0.000322454836009456,92.5479158349335,-6362518.44310258
-6.7,0,0,103.377432623878,0.00315874901491164,9.04547908352557E-07,0,89.9897481829262,0.00803519772786108,6.04661515910498E-11,0.00032252358084861,92.5479158172384,-6362518.44311947
-6.64,0,0,103.377432881854,0.00317162449238543,3.66622998004986E-06,0,89.9897306631402,0.0619599964759899,6.04149181441338E-11,0.00032383802545155,92.5479160221294,-6362518.443094
-6.6,0,0,103.377433210611,0.00316223639057594,2.59035710950067E-06,0,89.9897322499757,0.0520958395283639,6.04537081317928E-11,0.000322879560940237,92.5479161059484,-6362518.44307952
-6.54,0,0,103.377433536574,0.00315231354792135,1.02521374399056E-05,0,89.989747575658,0.190243597476246,6.04793714673255E-11,0.000321864797342641,92.5479159103706,-6362518.44310402
-6.5,0,0,103.377432950772,0.00315783709753409,4.08678243238977E-06,0,89.9897425786332,0.077819975724231,6.04310075556525E-11,0.000322430209962477,92.5479158060625,-6362518.44310165
-6.44,0,0,103.377432623878,0.00316764375278415,1.84981678642222E-06,0,89.9897322499757,0.0313169292611511,6.0396459134427E-11,0.000323431730976154,92.5479158330709,-6362518.44307747
-6.4,0,0,103.377433080226,0.0031711078707217,4.89825634959215E-06,0,89.9897330561584,0.0846807435314143,6.03779563744631E-11,0.000323785103660157,92.5479158367962,-6362518.44308575
-6.34,0,0,103.377432950772,0.00316598185448099,1.15627443685043E-06,0,89.9897411659147,0.0109043221237311,6.04751793751018E-11,0.000323262076221909,92.5479160770774,-6362518.44312216
