MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
3.42,435.730560302734,435.730560302734,136.827046076767,21.7385023233155,0.665715230903316,16.8182482698131,0.553191773483668,0.00253695818494828,2.21859583998912,150.185831028037,-6362524.35898446
3.62,435.759460449219,435.759460449219,141.326856878586,23.1442082780818,0.734563202060193,16.8459459848067,0.551279979118302,0.00288664115327264,2.36198222206303,157.904379902408,-6362524.89668303
3.82,435.790161132813,435.790161132813,146.107711652294,24.5515989030082,0.807748884661567,16.8737699508645,0.548621252349375,0.00325958023054113,2.50552441100558,166.109172844328,-6362525.47756869
4.02,435.822631835938,435.822631835938,151.169768980704,25.9602736772633,0.885170849083571,16.9017156792946,0.545597426687489,0.00365514123936359,2.64918095196742,174.799927951768,-6362526.09693612
4.22,435.85693359375,435.85693359375,156.513691253029,27.3749636978995,0.966972916836554,16.9298235735847,0.542351394229422,0.00407396811820406,2.79343384730112,183.990988587961,-6362526.75293429
4.42,435.89306640625,435.89306640625,162.141300774179,28.8008853488567,1.05346099736703,16.9581372024571,0.539070876663606,0.00451797318164989,2.93881408844334,193.701986085624,-6362527.45162869
4.62,435.930969238281,435.930969238281,168.055077466182,30.2405082343853,1.14484958767488,16.9866705472949,0.536035861309583,0.00498872633701817,3.08557230441329,203.947788406163,-6362528.19322199
4.82,435.970703125,435.970703125,174.257904775441,31.6950155555317,1.24123673752865,17.0154412826594,0.533152766529314,0.00548748582246173,3.23382808709152,214.740991927683,-6362528.97507106
5.02,436.012359619141,436.012359619141,180.752290665172,33.159519746187,1.34260638971311,17.0444100302793,0.530545058627755,0.00601443641253791,3.3830810909684,226.074048878625,-6362529.79277223
5.22,436.055786132813,436.055786132813,187.539127327502,34.6243202361472,1.44853653591182,17.073500523365,0.527955190866577,0.00656723254606645,3.53234071951169,237.917944381945,-6362530.63916525
5.42,436.101104736328,436.101104736328,194.617901929654,36.0861694097032,1.55929376403342,17.1026846663713,0.526213537665897,0.00714294626042508,3.68127283245587,250.260148963891,-6362531.53555653
5.62,436.148254394531,436.148254394531,201.988132974133,37.5468763072873,1.67475287309904,17.1319781026951,0.524393993183746,0.00774117112285201,3.83006173842182,263.105639809743,-6362532.46195352
5.82,436.197235107422,436.197235107422,209.650104525499,39.0122952203936,1.79532442498616,17.1614300060048,0.52273976090104,0.00836323980673458,3.97930282671371,276.477282144129,-6362533.41958959
6.02,436.248046875,436.248046875,217.60548982583,40.4890657610587,1.92136089235306,17.191087617721,0.521768489814042,0.00901227987874369,4.12967198126978,290.406074580736,-6362534.40904958
6.22,436.300720214844,436.300720214844,225.85655325558,41.9763684247993,2.05251076323417,17.2209520429641,0.520597182592387,0.00969024945417951,4.28108601615747,304.895754093304,-6362535.42889743
6.42,436.355255126953,436.355255126953,234.404642759822,43.4675926785784,2.18874886268659,17.2509685466831,0.519670213001449,0.0103957017608265,4.43286815015699,319.922941390425,-6362536.48544093
6.62,436.41162109375,436.41162109375,243.249851594679,44.9580590409581,2.33013096885319,17.2811000188894,0.519050207169065,0.0111256276124884,4.58453842007532,335.4677985413,-6362537.59451444
6.82,436.469848632813,436.469848632813,252.392099077813,46.4498782804261,2.47673382694165,17.3113597278549,0.5184862204347,0.0118791727336589,4.73631096666782,351.539683651179,-6362538.74870675
7.02,436.529907226563,436.529907226563,261.832066876814,47.9476309791492,2.6289482861076,17.3417941622947,0.518392724541375,0.0126581200620415,4.88865077880166,368.161989015527,-6362539.94443954
7.22,436.591827392578,436.591827392578,271.571520322934,49.4566807440927,2.78716610531563,17.3724423255803,0.519144034947047,0.0134654604999984,5.04210283691816,385.365915481001,-6362541.19100874
7.42,436.655609130859,436.655609130859,281.612567307428,50.9758713702397,2.9510650980027,17.4032935713115,0.520032996448927,0.0143028825614763,5.19654944756496,403.152611710131,-6362542.47215514
7.62,436.721221923828,436.721221923828,291.956792625599,52.5017866057862,3.12037589600718,17.4343212805328,0.520687919985345,0.0151692780172235,5.35164152253685,421.509826077148,-6362543.79870652
7.82,436.788696289063,436.788696289063,302.605356935412,54.0343105831424,3.29529193815376,17.4655248891831,0.520961113671698,0.0160637359220835,5.50736483748926,440.440950437449,-6362545.15453549
8.02,436.858062744141,436.858062744141,313.559543635696,55.5734987697803,3.47567796754062,17.4969064837564,0.521460988088543,0.0169863812208419,5.66372465061465,459.9503780175,-6362546.54405314
8.22,436.929290771484,436.929290771484,324.820496369153,57.118591187325,3.66182069326296,17.5284670571067,0.522489405368938,0.0179372819619119,5.82064010739032,480.03758689668,-6362547.96946951
8.42,437.002349853516,437.002349853516,336.389325075783,58.6703793957034,3.85362074004022,17.560203580712,0.523418921326636,0.0189164198366937,5.97819151981696,500.710954404436,-6362549.43748325
8.62,437.077331542969,437.077331542969,348.267379535362,60.2285777075679,4.0515407660477,17.5921165493152,0.524412306415967,0.0199244087173516,6.13634519845652,521.972703623585,-6362550.9436475
8.82,437.154174804688,437.154174804688,360.455275016837,61.7885568421754,4.25537095994042,17.6241758853547,0.525864405635434,0.0209598045870348,6.29462722928554,543.797046285123,-6362552.49123485
9.02,437.232818603516,437.232818603516,372.953161076643,63.3503418949169,4.46419726902759,17.6563742232066,0.527045195287209,0.0220204296800809,6.45304518627336,566.185209459625,-6362554.09394842
9.22,437.313385009766,437.313385009766,385.761900852434,64.9194868049764,4.67935605178247,17.688762006629,0.528845819445938,0.0231080511495147,6.61215683528155,589.174777127802,-6362555.72596006
9.42,437.395751953125,437.395751953125,398.883486595005,66.5016368486605,4.90069200435176,17.7213763428895,0.53126782685385,0.0242270796411712,6.77253994633259,612.809255195782,-6362557.37131578
9.62,437.47998046875,437.47998046875,412.320430120453,68.0964951454168,5.12797085108154,17.754232087512,0.533917946069337,0.0253804761011205,6.93416459451589,637.095166618004,-6362559.07615006
9.82,437.566162109375,437.566162109375,426.074719577096,69.6994045723929,5.36113041280726,17.7872862184495,0.535600157113847,0.0265667497524335,7.09655316349256,662.007183084264,-6362560.82099892
10.02,437.654113769531,437.654113769531,440.147158243693,71.3045955174288,5.60027368274498,17.8204783497507,0.536651942685374,0.0277817161931485,7.25911249364071,687.507563037798,-6362562.60646445
10.22,437.743988037109,437.743988037109,454.537867438979,72.9108924707692,5.8456122739582,17.853822091841,0.537892498003935,0.0290221776239615,7.42171891700991,713.588233132847,-6362564.40935993
10.42,437.835723876953,437.835723876953,469.247813474387,74.5271269818146,6.09655855054693,17.8873712527728,0.53873975654015,0.0302909415105389,7.58528068266412,740.317821053788,-6362566.23498773
10.62,437.929290771484,437.929290771484,484.279384969734,76.15834296073,6.35491216724283,17.9211732756278,0.539770882758513,0.0315941911861925,7.75029821707187,767.741322917864,-6362568.14592603
10.82,438.024780273438,438.024780273438,499.635863515548,77.8061216929615,6.6204008894645,17.9552475974567,0.541246123913417,0.032936043383785,7.9169344163995,795.881596105173,-6362570.10720512
11.02,438.122100830078,438.122100830078,515.319818180986,79.4654372103788,6.89200349495024,17.9895486169441,0.5420919737874,0.0343153967908532,8.08468169785806,824.709011306986,-6362572.10732112
11.22,438.221343994141,438.221343994141,531.332346044481,81.1258560781151,7.16906026638068,18.0239966210428,0.542119332951636,0.0357260767112422,8.25247512371277,854.144066728652,-6362574.13403108
