TIME,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,APOAPSIS,PERIAPSIS
-3.82,0,0,101.961618009955,0.00314235270218139,1.2218850922383E-05,0,0.163357194141831,5.5302550660578E-11,91.1255185399204,-6362518.45224592
-3.62,0,0,101.961618437432,0.00315141432318408,1.15194659307715E-05,0,0.146036433144689,5.54047052103355E-11,91.1255186004564,-6362518.45228097
-3.42,0,0,101.961618036963,0.00314617164378117,7.92596000037115E-06,0,0.0840756712087739,5.54121739746539E-11,91.1255185948685,-6362518.45223378
-3.22,0,0,101.961617781781,0.00314442261069829,8.04239672368671E-06,0,0.0798609293693709,5.53753373288616E-11,91.125518550165,-6362518.45227493
-3.02,0,0,101.961617945693,0.00314381914059695,8.12502026780917E-06,0,0.0826047270283473,5.53120861042134E-11,91.1255185622722,-6362518.45226752
-2.82,0,0,101.961618265137,0.00313883038368474,6.98979594257874E-06,0,0.0600089369322141,5.54137170308472E-11,91.1255187885836,-6362518.45238586
-2.62,0,0,101.961617706344,0.0031407421237948,5.59817111001186E-06,0,0.0915231738935236,5.50968497331739E-11,91.1255185185,-6362518.45206757
-2.42,0,0,101.961618444882,0.00314230749552011,4.86480609381878E-06,0,0.0211333053000754,5.53737393391342E-11,91.1255187829956,-6362518.45229988
-2.22,0,0,101.961617945693,0.00314857385185261,1.94542140528934E-06,0,0.0902320551842955,5.52004072288093E-11,91.125518492423,-6362518.45206483
-2.02,0,0,101.961618110538,0.00315121621123615,9.54066191312701E-06,0,0.156968639214596,5.53840219496823E-11,91.1255185231566,-6362518.4519882
-1.82,0,0,101.961617946625,0.00314796557382512,5.46353218419833E-06,0,0.0626083866962128,5.54622102151515E-11,91.1255184821785,-6362518.45215221
-1.62,0,0,101.961617751047,0.00315156181065764,8.81080903272726E-06,0,0.130633651612783,5.53691134946381E-11,91.1255185250193,-6362518.45206831
-1.42,0,0,101.961618424393,0.00315467723269353,1.23196127844093E-05,0,0.160417687268033,5.53955494272509E-11,91.125518610701,-6362518.45228679
-1.22,0,0,101.961618264206,0.00314416082237345,4.54091673874379E-06,0,0.0724136525274912,5.54392406454169E-11,91.1255187168717,-6362518.45232434
-1.02,0,0,101.961618209258,0.00314649332550799,9.64459460170268E-06,0,0.101711404693635,5.527750610108E-11,91.1255185725167,-6362518.45242069
-0.82,0,0,101.961618298665,0.00313840156056917,5.06139550759373E-06,0,0.0729428181637247,5.54689376706561E-11,91.1255187802017,-6362518.45234724
-0.62,0,0,101.961617838591,0.00314489308745302,3.70047495679094E-06,0,0.0198439479772177,5.52415112177201E-11,91.1255186218768,-6362518.45226758
-0.42,0,0,101.96161793638,0.00314888021655336,6.18183312881E-06,0,0.0500031848180233,5.5427063661477E-11,91.1255186237395,-6362518.45223611
-0.22,0,0,101.961618150584,0.00314842428024647,1.37588593746383E-06,0,0.095230519649799,5.54167879288553E-11,91.1255188528448,-6362518.45213087
-0.02,0,0,101.961617743596,0.00314175551532741,3.89945847301509E-06,0,0.0922063583512693,5.52626618559831E-11,91.1255185231566,-6362518.4520413
0.18,435.507629394531,435.507629394531,101.961618444882,0.00315669870465403,9.30255316151569E-06,16.2814484630089,0.149113197119053,5.51788140941154E-11,91.1255188276991,-6362518.45200995
0.38,435.507629394531,435.507629394531,101.961618557572,0.00315343990954748,7.71032877003242E-06,16.2814484630089,0.120750439287394,5.58666311978077E-11,91.125519907102,-6362518.45245054
0.58,435.507629394531,435.507629394531,101.961621903814,0.00315829412760374,1.27905098441814E-05,16.2814484630089,0.175292999506243,5.59056435424074E-11,91.1255220053717,-6362518.45222179
0.78,435.507629394531,435.507629394531,101.961623868905,0.00316020213681574,3.11858215371593E-06,16.2814484630089,0.0830233021602003,5.58881900177431E-11,91.1255242917687,-6362518.45224872
0.98,435.507629394531,435.507629394531,101.961627142504,0.00317404170717021,8.91241077174474E-06,16.2814484630089,0.173252293819711,5.59474919032843E-11,91.125527728349,-6362518.45242275
1.18,435.507629394531,435.507629394531,101.961633764207,0.00318039804027046,6.40543379901275E-06,16.2814484630089,0.177924693576272,5.63735594565063E-11,91.1255342084914,-6362518.45212878
1.38,435.507629394531,435.507629394531,101.961642922834,0.00317721571975586,6.93640228939982E-06,16.2814484630089,0.13405332554053,5.66362989290982E-11,91.1255428250879,-6362518.4519614
1.58,435.507629394531,435.507629394531,101.961656252854,0.0032298311433006,5.94307838292349E-06,16.2814484630089,0.0315642395730727,5.72379930384712E-11,91.1255565779284,-6362518.45229875
