MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.98,0,0,102.211010606028,0.00202493835021916,0.000628066241076052,0,18.5449669688784,2.33442340447646E-11,0.000196559273831554,91.3865088457242,-6362518.4253315
-6.78,0,0,102.211014355533,0.00198957492293675,0.000607516843462906,0,18.2883422927506,2.28949570624477E-11,0.000193442995623627,91.3865105565637,-6362518.42539589
-6.58,0,0,102.211011603475,0.00195085242911007,0.000649947776558986,0,19.9769692957204,2.24614960730449E-11,0.000187811609976052,91.3865099297836,-6362518.42353086
-6.38,0,0,102.211013394408,0.00197833309592304,0.000651673392704071,0,19.7426897504987,2.2388398525194E-11,0.000190723576338314,91.3865101281554,-6362518.42355226
-6.18,0,0,102.211012153886,0.00197097353485689,0.000642424342230289,0,19.5386733569637,2.24929648885087E-11,0.000190255756251645,91.3865097463131,-6362518.42384647
-5.98,0,0,102.211012440734,0.00196884904673305,0.000639234265914454,0,19.4579604698119,2.24522474659646E-11,0.000190138406878759,91.3865102641284,-6362518.42403306
-5.78,0,0,102.211012737826,0.00197633975119238,0.000638929763124407,0,19.3733676165687,2.25398985778967E-11,0.000190957500990407,91.3865103144199,-6362518.42405753
-5.58,0,0,102.211013136432,0.00196000819830626,0.00064416234210001,0,19.7036478611186,2.24904340109594E-11,0.000189009411769803,91.386510415934,-6362518.4237665
-5.38,0,0,102.211011674255,0.00194962268560669,0.000649392863290481,0,19.9729091483075,2.24005426197623E-11,0.000187698462696062,91.3865092014894,-6362518.42354805
-5.18,0,0,102.21101023443,0.00192000743969416,0.000648452123133439,0,20.253582645956,2.23759283211811E-11,0.000184522874519644,91.3865080820397,-6362518.42361298
-4.98,0,0,102.211012033746,0.00197479065613948,0.000653504849026031,0,19.8405011176771,2.246579416547E-11,0.000190274980013783,91.3865093635395,-6362518.42339026
-4.78,0,0,102.211011981592,0.00196765095345006,0.00065662295249984,0,20.008580862851,2.2435014556111E-11,0.000189389880461022,91.3865093430504,-6362518.42327626
-4.58,0,0,102.211011727341,0.00195701526064988,0.000646382405845201,0,19.7989463367106,2.25491940969966E-11,0.000188606648634959,91.3865104718134,-6362518.42372989
-4.38,0,0,102.211010935716,0.00197468175420705,0.000646195922530555,0,19.6170381266733,2.23551137591271E-11,0.000190523275477972,91.386509642005,-6362518.42369393
-4.18,0,0,102.211012153886,0.00197360477975463,0.000648346917653324,0,19.6932545693575,2.25573962830028E-11,0.00019033065802887,91.3865095004439,-6362518.42361399
-3.98,0,0,102.211013056338,0.00196054273962514,0.000645224483913967,0,19.7277603709924,2.24968601483359E-11,0.000189029438388388,91.3865102250129,-6362518.42376705
-3.78,0,0,102.211012967862,0.00195459515910505,0.000651501173364814,0,19.9864792399034,2.24460263247607E-11,0.00018816086753759,91.386510447599,-6362518.42346648
-3.58,0,0,102.211012835614,0.0019827999700248,0.000645200982552961,0,19.5049597653978,2.23206884339737E-11,0.000191435261513107,91.3865094678476,-6362518.42374106
-3.38,0,0,102.211013760418,0.00198741001824774,0.000652897257819853,0,19.6935363456221,2.26036958664189E-11,0.000191661469784776,91.3865102864802,-6362518.42342753
-3.18,0,0,102.211012742482,0.00198225423987254,0.000634027810469236,0,19.1697865051382,2.25500426822589E-11,0.000191765247450348,91.3865102017298,-6362518.42419753
-2.98,0,0,102.211010802537,0.00192235651606339,0.000655589620538913,0,20.4583161253037,2.25496967568009E-11,0.000184514921102164,91.3865088578314,-6362518.42327097
-2.78,435.509246826172,435.509246826172,102.211013919674,0.00198494721007639,0.000643847186117291,16.2625190165522,19.4428233323582,2.25833826098241E-11,0.00019171456199274,91.3865120084956,-6362518.42379088
-2.58,435.509246826172,435.509246826172,102.211014496163,0.00195335187470198,0.000636443840647247,16.2625190165522,19.5310476655,2.24196503193615E-11,0.000188563089295712,91.3865116639063,-6362518.42409842
-2.38,435.509246826172,435.509246826172,102.211016563699,0.00199189245342015,0.00063275716235074,16.2625190165522,19.0365692964374,2.26539691500272E-11,0.000192847152789,91.3865136671811,-6362518.4242645
-2.18,435.509246826172,435.509246826172,102.211017953232,0.00193861890316594,0.000647659235585917,16.2625190165522,20.0316201825214,2.26989489157034E-11,0.000186569291031446,91.3865151377395,-6362518.42364377
-1.98,435.509246826172,435.509246826172,102.211023764685,0.00196909518854388,0.000640730654518387,16.2625190165522,19.51042966994,2.29973031241214E-11,0.000190112475024762,91.3865205375478,-6362518.42386581
-1.78,435.509246826172,435.509246826172,102.211030201055,0.00198257953904221,0.000652058734803451,16.2625190165522,19.7139692824592,2.30440797572522E-11,0.000191169034792438,91.3865268845111,-6362518.42349868
-1.58,435.509246826172,435.509246826172,102.211040127091,0.0019655108107413,0.000649862444369421,16.2625190165522,19.8206383852308,2.33686616309765E-11,0.000189401302236547,91.3865367555991,-6362518.42357219
-1.38,435.509246826172,435.509246826172,102.211054190062,0.00201327383318983,0.000642461761130751,16.2625190165522,19.1265516891134,2.36317010643698E-11,0.000194817327837882,91.3865501508117,-6362518.42382949
-1.18,435.509246826172,435.509246826172,102.211077346466,0.00202203440999916,0.000649984624596365,16.2625190165522,19.2627321091815,2.43953646181111E-11,0.000195501870962289,91.3865732066333,-6362518.4235887
