TIME,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,APOAPSIS,PERIAPSIS
-3.82,0,0,100.929671368562,0.00312302222934601,8.02756036552711E-06,0,0.143403978672287,5.54886554954552E-11,90.0935579221696,-6362518.45750621
-3.62,0,0,100.929672006518,0.00312580187078948,4.46354904174187E-06,0,0.0958549703701739,5.54934820609836E-11,90.0935582760721,-6362518.45755979
-3.42,0,0,100.929671626538,0.00313895381799915,6.87199971231809E-06,0,0.117721275481339,5.54110782958097E-11,90.0935582015663,-6362518.45760077
-3.22,0,0,100.92967044469,0.00312593581093817,1.52153759653971E-05,0,0.268145844755885,5.51626774207039E-11,90.0935576027259,-6362518.45769472
-3.02,0,0,100.929671701044,0.00313646789263967,3.32866334712743E-06,0,0.0656250133662809,5.52448669815341E-11,90.0935574928299,-6362518.45770229
-2.82,0,0,100.929672399536,0.00314667270801956,3.14681104107811E-06,0,0.0714778980659007,5.5598609016919E-11,90.0935588534921,-6362518.45758081
-2.62,0,0,100.929670540616,0.00311398969454559,5.02326666145063E-06,0,0.105717505032299,5.51793402454963E-11,90.0935572907329,-6362518.45742869
-2.42,0,0,100.929670965299,0.00312034410936417,7.69946444070558E-06,0,0.156234178752138,5.55916547268032E-11,90.0935583682731,-6362518.45745067
-2.22,0,0,100.929672960192,0.0031502002595978,5.38387436662676E-06,0,0.110692284969493,5.5387358563171E-11,90.0935588590801,-6362518.45758247
-2.02,0,0,100.92967045214,0.00314773297316131,6.85192858259331E-06,0,0.109809418669707,5.51773884671884E-11,90.0935581680387,-6362518.45780873
-1.82,0,0,100.92967150826,0.00315660567364646,6.06611221445282E-06,0,0.101151648030537,5.52837527810711E-11,90.093557368964,-6362518.45788398
-1.62,0,0,100.929670915008,0.00313250315933252,9.56330860545238E-06,0,0.179956974652435,5.55185939388728E-11,90.0935582462698,-6362518.45730085
-1.42,0,0,100.929672892205,0.00314731673746915,5.37167682435885E-06,0,0.113060010374099,5.52649282267815E-11,90.0935588702559,-6362518.4574555
-1.22,0,0,100.929672103375,0.00313950310763134,5.06637503823636E-06,0,0.0852382535987837,5.53469409083482E-11,90.0935587380081,-6362518.45760667
-1.02,0,0,100.929672626778,0.00314225195805901,8.24808802995756E-06,0,0.14637916022991,5.52373629633948E-11,90.0935585713014,-6362518.45750562
-0.82,0,0,100.929672944359,0.0031447758116878,7.55492097392977E-06,0,0.130684899081283,5.51582804305707E-11,90.0935588441789,-6362518.45757911
-0.62,0,0,100.929672353901,0.00313839945391,4.79849981780257E-06,0,0.0961108060236475,5.53474514024738E-11,90.0935586793348,-6362518.45767275
-0.42,0,0,100.929671139456,0.00313458022387852,7.05917896243209E-06,0,0.126869111529432,5.5182056385902E-11,90.0935582732782,-6362518.45749411
-0.22,0,0,100.929669815116,0.00313769094647282,2.12009883064486E-05,0,0.392806388529375,5.51400544737839E-11,90.0935571249574,-6362518.45793276
-0.02,0,0,100.929672948085,0.00313748074714721,5.0310682417622E-06,0,0.107187315167549,5.55871090736778E-11,90.0935589130968,-6362518.45747761
0.18,435.500823974609,435.500823974609,100.898319844157,0.704501984488578,0.00547432592570233,16.4038460350282,179.529056003257,3.94878409341917E-08,90.1345614930615,-6362518.45718775
0.38,435.498779296875,435.498779296875,100.541974387132,2.66303628676626,0.00261831573990527,16.4037713759246,179.886172422291,1.4050086136064E-05,90.1149324616417,-6362518.45768914
0.58,435.494171142578,435.494171142578,99.7939479220659,4.62125371186537,0.000258731954362682,16.403601337753,179.913855301152,7.01824183909107E-05,90.0951373176649,-6362518.45805696
0.78,37.8970909118652,68.9038009643555,98.6853208085522,5.96318040551471,0.0173859326467283,7.61063367204354,179.713203665313,0.000163363282486177,96.7749504139647,-6362518.42192422
0.98,37.896842956543,68.9033470153809,97.5004305802286,3.75242673050812,0.0275692061506038,7.61595594068106,179.138187144762,0.000210014639633188,94.496765232645,-6362518.06069556
1.18,37.8968858718872,68.9034252166748,97.786518914625,1.9383378790657,0.367961832937831,7.62133326173148,4.27929435175389,5.55416841702362E-06,94.2739851232618,-6362517.43490802
1.38,37.8969573974609,68.9035530090332,98.0886601060629,1.65629661451275,0.851363518089644,7.62672392714336,21.5778814558481,1.81250132375997E-05,94.5200975341722,-6362517.45680907
1.58,37.8970079421997,68.9036483764648,98.2993178060278,1.47716493165945,1.12015418204982,7.6321253071666,37.9695036264059,1.34781480289674E-05,94.6997244413942,-6362517.89002635
1.78,37.8970403671265,68.9037094116211,98.4132571853697,1.51940534507241,1.43586577388422,7.63753801670429,57.5717791657375,1.20482843838997E-05,94.8079977622256,-6362518.57262878
1.98,37.8970613479614,68.9037456512451,98.3810097426176,1.52737699895165,1.52660386370878,7.64295168180061,70.0669258981267,1.18951096899595E-05,94.8482312932611,-6362521.10103583
2.18,37.897068977356,68.9037609100342,98.1909088334069,2.12177812637726,2.06578321592188,7.64835854977049,79.0181820171263,1.7429767726677E-05,94.8135473662987,-6362521.19726538
2.38,37.8970623016357,68.9037456512451,97.8419189918786,2.84316563353704,2.68579020220642,7.65376354813963,78.4811310336952,3.3684714376521E-05,94.6926357168704,-6362520.57219095
2.58,37.8970613479614,68.9037475585938,97.2710781255737,3.64901388639344,3.49557556376342,7.65917808768361,66.110727245699,5.61270318334864E-05,94.508007787168,-6362519.7048681
2.78,115.257520675659,115.257520675659,96.4182338416576,4.75552106615938,4.20202821528279,23.3043710156486,65.7016056817957,9.83368990783048E-05,94.3986605452374,-6362518.03897782
2.98,115.256742477417,115.256742477417,95.120201036334,5.92596241704472,4.19839466708702,23.3042226560621,71.0584711730462,0.000152423107370096,94.3780160844326,-6362518.04253751
3.18,115.254936218262,115.254936218262,93.3680050494149,7.4371137210273,4.2031484708852,23.3039450671716,70.2015933272373,0.000241560959180831,94.3555704699829,-6362518.08525692
3.38,115.25199508667,115.25199508667,91.226817377843,9.9168743203212,5.58870052432208,23.3164204255283,59.557442019441,0.000384615722267728,94.4137099748477,-6362524.46981108
