MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.9,0,0,102.601192075759,0.00317881803374161,9.528089726672E-06,0,0.175589438274827,5.97249532036269E-11,0.00032457119573337,91.7711679339409,-6362518.44773923
-6.7,0,0,102.601191141643,0.00316701110929091,1.3036456833232E-05,0,0.272812565692007,5.97823539060824E-11,0.000323364367659451,91.7711676089093,-6362518.44726825
-6.5,0,0,102.601192552596,0.00316666665481276,1.53395122999942E-05,0,0.31081389818068,5.9697787479071E-11,0.000323328149875124,91.7711680177599,-6362518.44724938
-6.3,0,0,102.601192532107,0.00317630400882831,3.948588991637E-06,0,0.0923141604420908,5.9500629737874E-11,0.0003243157086672,91.7711680792272,-6362518.44767978
-6.1,0,0,102.601189766079,0.00314885856811865,3.66700189454945E-06,0,0.0239434315839291,5.97256516131891E-11,0.000321513434755616,91.7711675176397,-6362518.44787435
-5.9,0,0,102.601192095317,0.00317350810415981,2.68760859293408E-06,0,0.0240422789705819,5.95912461526487E-11,0.000324030368801687,91.7711679786444,-6362518.44781945
-5.7,0,0,102.601192075759,0.00317508860389142,4.38892101237751E-06,0,0.0889084076332337,5.96671940621224E-11,0.00032419155286334,91.7711680503562,-6362518.44772904
-5.5,0,0,102.601191597991,0.00316328167958599,6.19805650574014E-06,0,0.154984912643151,5.96429690348787E-11,0.000322985700222489,91.7711675325409,-6362518.44746395
-5.3,0,0,102.601191597991,0.00317565381941301,1.1438059235319E-05,0,0.235681807272271,5.9792716910146E-11,0.000324247472462957,91.7711676005274,-6362518.4474257
-5.1,0,0,102.60119161848,0.00316058288362457,6.32867272217514E-06,0,0.15255334677511,5.97573734538742E-11,0.000322710111959168,91.7711673788726,-6362518.44750096
-4.9,0,0,102.601191141643,0.00317662846208502,7.24566723960272E-06,0,0.112081460906001,5.97244970276737E-11,0.000324348246749651,91.7711675344035,-6362518.44789557
-4.7,0,0,102.601191141643,0.00315608446687576,1.37374603996896E-05,0,0.277927172735665,5.99581341673656E-11,0.000322248396173563,91.7711675446481,-6362518.44736252
-4.5,0,0,102.60119205527,0.00316038027949943,7.24578328845172E-06,0,0.160788385470333,5.97449456981058E-11,0.000322689225640715,91.7711674645543,-6362518.44754286
-4.3,0,0,102.601191141643,0.0031612786047367,1.31470593636242E-05,0,0.272823523242959,5.98188457084243E-11,0.000322779005045959,91.7711675968021,-6362518.44729323
-4.1,0,0,102.601193008944,0.00317273009184726,1.06848777523189E-05,0,0.175809611188809,5.9639985463661E-11,0.000323949209587227,91.7711677374318,-6362518.44794564
-3.9,0,0,102.601192075759,0.00317578734313891,6.17175795891776E-06,0,0.117232530761094,5.94873494886121E-11,0.000324262593949243,91.7711673388258,-6362518.44773756
-3.7,0,0,102.601192075759,0.00316519000776565,6.10427532366446E-06,0,0.0935172995763296,5.97198161262949E-11,0.000323180565032999,91.771167287603,-6362518.4478662
-3.5,0,0,102.601191597991,0.00316121278198982,1.13948542034576E-05,0,0.248597482455098,5.96263183646058E-11,0.000322772976346641,91.7711675716564,-6362518.44725786
-3.3,0,0,102.601191597991,0.00316400303917199,6.63012501981667E-06,0,0.149158689606735,5.9745102907518E-11,0.000323059260836089,91.7711676759645,-6362518.44756295
-3.1,0,0,102.60119205527,0.00317188629044121,1.79134666834852E-05,0,0.33459172461118,5.98261889584058E-11,0.000323859723835085,91.7711678687483,-6362518.44758384
-2.9,435.511779785156,435.511779785156,102.601190228947,0.00316053396007036,7.11826665233529E-06,16.2706548299097,0.139187043066205,5.98123945115117E-11,0.000322704947620878,91.7711672447622,-6362518.44770102
-2.7,435.511779785156,435.511779785156,102.601192536764,0.00315617856820241,4.17102396275913E-06,16.2706548299097,0.117032548274575,5.99118538491054E-11,0.000322260775305949,91.7711684042588,-6362518.44755674
-2.5,435.511779785156,435.511779785156,102.601195761934,0.00318506001581133,1.23490175930713E-05,16.2706548299097,0.260664712474445,6.00930396608623E-11,0.000325207550076811,91.7711703330278,-6362518.4472709
-2.3,435.511779785156,435.511779785156,102.60119623784,0.00317220390714594,1.30252779906952E-05,16.2706548299097,0.275970726558852,5.9958530257464E-11,0.000323894588404983,91.7711717421189,-6362518.44721207
-2.1,435.511779785156,435.511779785156,102.601199024357,0.00317042812236364,1.10304713781639E-05,16.2706548299097,0.218865550437447,6.00440556939923E-11,0.000323714048363399,91.7711740937084,-6362518.44754648
-1.9,435.511779785156,435.511779785156,102.601204100996,0.00319258642864927,4.91666370329151E-06,16.2706548299097,0.127758368450156,6.06663758089134E-11,0.00032597808490209,91.7711799647659,-6362518.44753881
-1.7,435.511779785156,435.511779785156,102.601211507805,0.00319080359447753,4.90681714919486E-06,16.2706548299097,0.068884088375274,6.07463615930648E-11,0.000325796052607075,91.7711875317618,-6362518.4478513
-1.5,435.511779785156,435.511779785156,102.601224922575,0.00321510869241668,7.02334426577024E-06,16.2706548299097,0.0936682682314693,6.13394892993142E-11,0.000328277320591042,91.7711993847042,-6362518.44796158
-1.3,435.511779785156,435.511779785156,102.601239736192,0.00324433421269961,3.757741450477E-06,16.2706548299097,0.108922721104324,6.22761331491513E-11,0.000331261954784168,91.7712165014818,-6362518.44756655
-1.1,435.511779785156,435.511779785156,102.601267010905,0.00328560733980159,6.63633405550476E-06,16.2706548299097,0.158481014985611,6.37847649500056E-11,0.00033547567363712,91.7712422087789,-6362518.44744511
-0.9,435.511779785156,435.511779785156,102.601310025901,0.00336680504023168,1.1326271923042E-05,16.2706548299097,0.228091466947828,6.5644938050404E-11,0.00034376509051981,91.7712829867378,-6362518.4473512
-0.7,435.511779785156,435.511779785156,102.605034370907,0.0526260085480352,0.00153969645084815,16.2706548299097,1.68643295894994,1.59746367235591E-09,0.00537106909496288,91.7751219011843,-6362518.43293779
-0.5,435.511840820313,435.511840820313,102.610906612128,0.0234853524480759,0.000364571396255929,16.270657110174,0.904410573205084,6.30982845741448E-09,0.00239767884534103,91.7808361165226,-6362518.44291263
-0.3,435.511840820313,435.511840820313,102.61379298009,0.00781714035032249,0.000145983240480134,16.270657110174,1.05037894537052,1.31136453245826E-09,0.000798028548388174,91.7836777679622,-6362518.45064861
-0.1,435.511871337891,435.511871337891,102.614885397255,0.00132379048712651,4.00877748608003E-05,16.2706582503062,1.7216261415769,1.11697205922723E-10,0.000135103408297255,91.7847582744434,-6362518.44817128
0.1,435.511871337891,435.511871337891,102.615271793678,0.000861326560023414,4.57226093223777E-05,16.2706582503062,176.967920911795,1.39266613801334E-13,1792.88906010301,91.7851417716593,-6362518.44711536
0.3,435.511962890625,435.511962890625,102.6364710005,0.472315594692933,0.0192483998057985,16.4057035427498,2.34633734205785,1.9808908268263E-08,0.0481856382928072,91.8659385973588,-6362518.43213657
0.5,435.513336181641,435.513336181641,102.876425833441,1.79803582344023,0.0436640870318413,16.4310784531583,1.54755755456588,6.82654853382038E-06,0.183534014611496,92.2617217255756,-6362518.44799011
0.7,435.516448974609,435.516448974609,103.382618700154,3.13437731128027,0.0357275913961243,16.4566449917211,1.01730330237907,3.44358222819201E-05,0.320014356473735,93.1068555675447,-6362518.57351629
0.9,435.521301269531,435.521301269531,104.156827513129,4.47714269620808,0.00983189109707648,16.4823661992327,0.615704218650412,8.36392201166765E-05,0.457137041671103,94.4054285762832,-6362518.80503487
1.1,435.527893066406,435.527893066406,105.1997888349,5.82120474812914,0.0425691852441925,16.5082022632098,0.316675191241401,0.000154551959870651,0.594357777246728,96.1574822291732,-6362519.12062451
1.3,435.536224365234,435.536224365234,106.511600799859,7.16605726020019,0.091281984075766,16.5341511790371,0.109304055519361,0.000247087334985706,0.731630722642763,98.3631130540743,-6362519.49038825
1.5,435.546295166016,435.546295166016,108.092783770524,8.51498647550323,0.142685380601273,16.5602385352837,0.110066358331118,0.000361431704022674,0.869300911271466,101.025975061581,-6362519.89796315
1.7,435.558135986328,435.558135986328,109.944038880989,9.86652422064573,0.194836281619994,16.5864528488925,0.237342134688287,0.000497838512844453,1.00722606595548,104.146983791143,-6362520.3301446
1.9,435.571716308594,435.571716308594,112.065511363558,11.2185100866507,0.246131117013519,16.6127765270618,0.341788329628551,0.000656133614379418,1.14519240364314,107.72494967375,-6362520.76631346
2.1,435.587036132813,435.587036132813,114.457538367249,12.5741887335478,0.296754739311757,16.6392377805388,0.420235422385016,0.000836394987142073,1.28353358533184,111.764596001245,-6362521.1988604
2.3,435.604095458984,435.604095458984,117.121554478072,13.939808797678,0.34754843890362,16.6658821992671,0.476692654091456,0.00103947382581338,1.42288731554731,116.277786361985,-6362521.62961928
2.5,435.622924804688,435.622924804688,120.05980299972,15.3174131833088,0.399355292374998,16.6927302765157,0.515264208951386,0.00126644057063294,1.56346085892233,121.274105385877,-6362522.06340643
2.7,435.6435546875,435.6435546875,123.2744207168,16.7035294326521,0.452979748453288,16.7197574697419,0.539849332743717,0.00151778771447725,1.70489766550816,126.754767371342,-6362522.50435372
2.9,435.665985107422,435.665985107422,126.766348610632,18.0917294623996,0.508907931018009,16.7469107240095,0.55355298643232,0.00179285196944867,1.846539745212,132.712399889715,-6362522.95452617
3.1,435.690185546875,435.690185546875,130.535625219345,19.4800676110624,0.567865174872654,16.7741757727725,0.559956018073155,0.00209074651691671,1.98818597777245,139.143981670029,-6362523.42299088
3.3,435.716186523438,435.716186523438,134.582756912336,20.8735098393208,0.630555107495778,16.8015948958156,0.561701819510487,0.00241182877266371,2.13034102519794,146.060557380319,-6362523.92095199
3.5,435.743957519531,435.743957519531,138.909541849978,22.2789492908175,0.69731308203352,16.8292159867709,0.560506162594599,0.00275777128599319,2.27370737146009,153.481690332294,-6362524.45246334
3.7,435.773529052734,435.773529052734,143.518392973579,23.6958422266673,0.768288733418242,16.8570439048879,0.557483843875661,0.00312996638551525,2.41822831316506,161.413552280515,-6362525.01538803
3.9,435.804962158203,435.804962158203,148.411184561439,25.1200109212419,0.843629370156401,16.8850423176698,0.553765493472164,0.00352831233887112,2.56347580530689,169.852167488076,-6362525.61670487
4.1,435.838195800781,435.838195800781,153.588649891317,26.5458039213419,0.923325317067827,16.9131671569533,0.550100900544322,0.00395149911778887,2.70887165338922,178.786007520743,-6362526.25451206
4.3,435.873229980469,435.873229980469,159.050928941928,27.9727907867899,1.00736077836719,16.9414176079076,0.546641161381232,0.00439857901128014,2.85437103673712,188.214599111117,-6362526.92885185
4.5,435.910095214844,435.910095214844,164.798645015806,29.4048531773126,1.09591691151663,16.969821749713,0.543476624987107,0.0048701841006016,3.00036898424673,198.150617433712,-6362527.64536101
4.7,435.948791503906,435.948791503906,170.833166692406,30.8457073349036,1.18928723782211,16.9984118841105,0.540690532360991,0.00536771074093672,3.14724317108789,208.609200962819,-6362528.40108093
4.9,435.989288330078,435.989288330078,177.156474637799,32.2971742393225,1.2875581501277,17.0272030527762,0.538152039000791,0.00589266402780112,3.29517836364028,219.602079903707,-6362529.19567676
5.1,436.031677246094,436.031677246094,183.770379470661,33.755948335023,1.39079090932564,17.0561720075191,0.535981290666998,0.0064452792400066,3.44383551074361,231.124225652777,-6362530.03413037
5.3,436.075897216797,436.075897216797,190.675675121136,35.2165338819676,1.49882656139797,17.0852700317935,0.533936932106402,0.00702401608241312,3.59265258465518,243.159815588035,-6362530.90225701
5.5,436.121917724609,436.121917724609,197.872204351239,36.6755560066387,1.61150452856494,17.1144745902768,0.531986455429568,0.00762684479375737,3.74128426190055,255.696722913533,-6362531.80899898
5.7,436.169830322266,436.169830322266,205.35947508458,38.1313812961843,1.72891016936148,17.1437740762487,0.530533328665274,0.00825284421502571,3.88956209701462,268.727217161097,-6362532.74961752
5.9,436.219512939453,436.219512939453,213.136928656138,39.5867813556911,1.85125994562707,17.1731831074584,0.529740962181002,0.00890148817459997,4.03776720148005,282.260323127732,-6362533.73188422
6.1,436.271057128906,436.271057128906,221.205354049802,41.0506595585372,1.97863681237989,17.202783170713,0.528978598110856,0.00957539053458928,4.18680818012842,296.333752294071,-6362534.74638957
6.3,436.324401855469,436.324401855469,229.567201584578,42.5295502213433,2.11157878418812,17.2326222266818,0.528357393227687,0.0102788814582348,4.33734932233858,310.981851597317,-6362535.80064628
6.5,436.379608154297,436.379608154297,238.22546152398,44.0228140542849,2.25027647730721,17.2626977132048,0.527885938912934,0.0110140913431605,4.48932314115586,326.211243131198,-6362536.9046161
6.7,436.436706542969,436.436706542969,247.182663927786,45.5282963251132,2.39435894772083,17.2929953471401,0.527178211773835,0.0117806920199388,4.64251012707155,342.020895117894,-6362538.0395471
6.9,436.49560546875,436.49560546875,256.440806259401,47.0420610834927,2.54390002942379,17.3234748111407,0.526417532246479,0.0125776984002607,4.79650630931087,358.399258210324,-6362539.19664138
7.1,436.556396484375,436.556396484375,266.000731302425,48.5575528170268,2.69853762967888,17.3540946426735,0.525211477433215,0.0134025450042838,4.95064206325969,375.318379903212,-6362540.39542749
7.3,436.619079589844,436.619079589844,275.862545561977,50.0745038416738,2.85866789451857,17.3848540267525,0.524612962635051,0.0142527727183949,5.10488649871809,392.777411707677,-6362541.63510857
7.5,436.68359375,436.68359375,286.02688363567,51.5969417172228,3.02435845231824,17.4157775184849,0.524530610876568,0.0151297339212769,5.25964981240486,410.798643987626,-6362542.9185057
7.7,436.75,436.75,296.494918353856,53.1256028084248,3.19561271806585,17.4468776160379,0.52432346792112,0.0160351254732333,5.41500603189115,429.389496826567,-6362544.23629997
7.9,436.818237304688,436.818237304688,307.267837081105,54.6606188430708,3.37265077626646,17.4781527440804,0.524656968935046,0.016969322092902,5.5709659690508,448.554482567124,-6362545.59142106
8.1,436.888366699219,436.888366699219,318.346742293797,56.2020760589605,3.55545936976281,17.5096062092871,0.525069669346273,0.0179321708318346,5.7275371657887,468.297854033299,-6362546.98560196
8.3,436.960327148438,436.960327148438,329.732947052456,57.7503817461007,3.74387381624505,17.5412377827816,0.525745029696382,0.0189243962167655,5.88476102945617,488.626111104153,-6362548.42870939
8.5,437.0341796875,437.0341796875,341.427675810643,59.3050487166765,3.93825003913416,17.5730494568641,0.526913476544418,0.0199459949317603,6.04258405007772,509.540309158154,-6362549.91071676
8.7,437.109924316406,437.109924316406,353.432366784662,60.869845549135,4.13858948899894,17.6050664650897,0.527743833174399,0.0209977441922913,6.2013905621609,531.068033202551,-6362551.42352847
8.9,437.187469482422,437.187469482422,365.749110653065,62.4456201397496,4.34539610344619,17.6373066212574,0.52884875749152,0.0220822356877333,6.36126244756451,553.221040460281,-6362552.99357065
9.1,437.266937255859,437.266937255859,378.379905528389,64.0299910939549,4.55792684028835,17.6697421655553,0.529931906994865,0.0231996489847415,6.52195986363085,575.990994031541,-6362554.59939799
9.3,437.348297119141,437.348297119141,391.325671081431,65.617276425492,4.77627796724955,17.7023236954931,0.531577931888203,0.0243466351649761,6.68289907771452,599.344496728852,-6362556.24118307
9.5,437.431518554688,437.431518554688,404.586371826008,67.20346896441,4.99987449105674,17.7350299173142,0.532837617757063,0.0255194510056085,6.84367259175895,623.255335944705,-6362557.94164441
9.7,437.516632080078,437.516632080078,418.162043635733,68.7931731411305,5.22960605556509,17.7678940188386,0.534332416981442,0.0267175492945327,7.00474378553918,647.754536599852,-6362559.69086285
9.9,437.603546142578,437.603546142578,432.054111938924,70.3935479307468,5.4654422698732,17.8009709170999,0.535980496138878,0.0279460731026346,7.16684475122702,672.896288228221,-6362561.45876931
10.1,437.692352294922,437.692352294922,446.264793704264,72.0061154308413,5.70738441642361,17.8342835937181,0.537550939222453,0.029208973274673,7.33013007629404,698.698834155686,-6362563.28937104
10.3,437.783050537109,437.783050537109,460.795983468182,73.6256480764553,5.95583219020439,17.8677848193845,0.539789819080549,0.030505686003427,7.49405969094585,725.130070731975,-6362565.15267894
10.5,437.875610351563,437.875610351563,475.648155076429,75.2456935956555,6.20930311469038,17.901421248826,0.540858419107586,0.0318305073194753,7.65798332601855,752.144811423495,-6362567.03886425
10.7,437.970001220703,437.970001220703,490.821185779758,76.8665379093894,6.46853473575938,17.9351906107508,0.541783917616708,0.0331803452648507,7.82192280748245,779.744533183053,-6362568.94881943
10.9,438.066223144531,438.066223144531,506.315616763197,78.4932172338505,6.73441101440304,17.9691354392905,0.543113553710644,0.0345575430330077,7.98638509765954,807.969546806067,-6362570.91110882
11.1,438.164337158203,438.164337158203,522.133055009879,80.1305504214976,7.00675244158846,18.0033084338732,0.544462339041838,0.0359665854077748,8.15186423180535,836.863363096491,-6362572.9121771
11.3,438.264312744141,438.264312744141,538.275669302791,81.7800690532738,7.2861024952548,18.0377125298029,0.547008968190109,0.0374108162961387,8.31851101933944,866.445386021398,-6362574.92809197
11.5,438.366119384766,438.366119384766,554.745384363458,83.4374220848674,7.57166112598377,18.0723180217099,0.548964050150208,0.0388894594490525,8.48588501795564,896.686566756107,-6362576.99844827
11.7,438.469787597656,438.469787597656,571.543646153063,85.1052551705506,7.86345989276691,18.1071443621416,0.550507181080018,0.0404008328029323,8.65425611408398,927.614890587516,-6362579.08008336
11.9,438.575317382813,438.575317382813,588.67290011514,86.7857932389279,8.16193867195797,18.142210006424,0.552213117778289,0.0419485227647924,8.8238470002118,959.256858922541,-6362581.22931771
12.1,438.682708740234,438.682708740234,606.13493865449,88.4746540761403,8.46688174039804,18.1774848254932,0.553314515629541,0.0435318326274337,8.9942089380836,991.580863540992,-6362583.409461
12.3,438.791961669922,438.791961669922,623.930852658115,90.1674823151138,8.77813813168762,18.2129180547827,0.554097373949705,0.0451465196858675,9.16489505519019,1024.55175698362,-6362585.61982554
12.5,438.903045654297,438.903045654297,642.060773660429,91.8594198769578,9.09509436603704,18.2484815110408,0.554712325655237,0.0467874702780325,9.33541141255148,1058.12603787798,-6362587.84552829
12.7,439.015960693359,439.015960693359,660.524343846366,93.5523792325458,9.4181565276169,18.284187088916,0.556064474167629,0.0484521949667676,9.50594870934015,1092.32030439191,-6362590.08004257
12.9,439.130737304688,439.130737304688,679.322062197141,95.250784833518,9.7476257405002,18.3200787386851,0.557147916688528,0.0501436852157183,9.67695646561344,1127.17773306463,-6362592.35033848
