MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.9,0,0,102.255020030774,0.00315072278671786,1.01485258494396E-05,0,0.185886577958957,5.79019306556317E-11,0.000321702292922055,91.4249882921577,-6362518.44977608
-6.7,0,0,102.255017763935,0.00314846524798663,9.25999468954882E-06,0,0.170681693545417,5.78705437322984E-11,0.000321472061955319,91.4249880257994,-6362518.44966798
-6.5,0,0,102.255017727613,0.00314421125008768,3.08778274380748E-06,0,0.0576843980149652,5.78756122595135E-11,0.000321038949437025,91.4249879289418,-6362518.44963552
-6.3,0,0,102.255019573495,0.00314800408399272,4.07109171713354E-06,0,0.0710822959531539,5.80196773798498E-11,0.000321426096775213,91.424987946637,-6362518.44959226
-6.1,0,0,102.255019573495,0.00315102543264687,2.97408287541399E-06,0,0.0511020012961294,5.79281427054171E-11,0.000321734721296707,91.4249882567674,-6362518.44969619
-5.9,0,0,102.255018221214,0.00315521073207558,9.62210156831618E-06,0,0.176776146450579,5.78175081122293E-11,0.000322160702012297,91.4249880500138,-6362518.44968644
-5.7,0,0,102.255019573495,0.0031634504804768,9.47307888310825E-06,0,0.17312626977228,5.7963699106104E-11,0.00032300207260505,91.4249881366268,-6362518.44974054
-5.5,0,0,102.255019609816,0.00315871456163106,5.98169953722059E-06,0,0.109032216707435,5.79510008145826E-11,0.000322519382393693,91.4249879820272,-6362518.44973979
-5.3,0,0,102.255018624477,0.00314245311649682,6.38443008519191E-06,0,0.113000615503615,5.79580076208918E-11,0.000320858923373635,91.4249879382551,-6362518.44965142
-5.1,0,0,102.255020030774,0.00315457920735038,5.47409097257004E-06,0,0.0958966127183517,5.79404977676594E-11,0.000322097231105545,91.4249881841242,-6362518.44977525
-4.9,0,0,102.255020067096,0.00315439433242925,5.46901465597473E-06,0,0.101695986001392,5.8045397932883E-11,0.000322078359772604,91.4249879745767,-6362518.44961717
-4.7,0,0,102.255019573495,0.00315262167229828,2.60049819951913E-06,0,0.0472537731053646,5.78744690823812E-11,0.000321897737649124,91.4249882884324,-6362518.44965931
-4.5,0,0,102.255020067096,0.00315687145583811,7.53423200319109E-06,0,0.137305181452012,5.79656357781124E-11,0.000322330851986408,91.4249883526936,-6362518.44978039
-4.3,0,0,102.255020067096,0.00315422452320478,7.9965113852099E-06,0,0.147317544354726,5.7922685553288E-11,0.000322060470466567,91.4249880965799,-6362518.44966664
