MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.98,0,0,106.194170196541,0.00256274967748583,6.08878918030866E-05,0,89.9899549170905,1.36993542578805,3.71311834725455E-11,51.0678825378418,0.000261595300685258,92.4907970484346,-6362518.44162829
-4.88,0,0,106.194170910865,0.00252946652286035,5.04369037773878E-05,0,89.9899548706485,1.15214873523008,3.73008248162242E-11,51.0678825378418,0.000258219445299801,92.4907973501831,-6362518.44202862
-4.78,0,0,106.194173003547,0.0025467124937252,5.70964711395093E-05,0,89.9899575843102,1.29353360583412,3.73366709996316E-11,51.0678825378418,0.000259966332009753,92.4907977711409,-6362518.44176002
-4.68,0,0,106.194168743677,0.00251411449465536,5.19401817780287E-05,0,89.9899566992106,1.19317531514078,3.72548387192879E-11,51.0678825378418,0.000256648486811173,92.4907974805683,-6362518.44195965
-4.58,0,0,106.194170949049,0.0025461276132659,5.87902589484351E-05,0,89.9899543199643,1.33268886081648,3.727801905357E-11,51.0678825378418,0.000259902664083711,92.4907978214324,-6362518.44168186
-4.48,0,0,106.194169803523,0.00253342515001532,5.81062325845094E-05,0,89.989963067722,1.32376816885703,3.73305436984625E-11,51.0678825378418,0.000258606942225015,92.4907974125817,-6362518.44170643
-4.38,0,0,106.194168804213,0.00251429855683953,5.54839876540334E-05,0,89.9899563635035,1.27402316717166,3.73523558507922E-11,51.0678825378418,0.000256659555816441,92.4907970214263,-6362518.44181625
-4.28,0,0,106.194171287119,0.00254463212241679,6.42978097804578E-05,0,89.989958901489,1.45716995531044,3.73500269923931E-11,51.0678825378418,0.000259736313637404,92.490797705017,-6362518.44144543
-4.18,0,0,106.194167837501,0.0025326737361013,6.06417098755376E-05,0,89.9899628132482,1.3815882459864,3.71321425892975E-11,51.0678825378418,0.000258524127957571,92.4907962335274,-6362518.44160392
-4.08,0,0,106.194172323681,0.00255893574440106,5.64306247100949E-05,0,89.9899723542205,1.27256305721967,3.73911134403465E-11,51.0678825378418,0.000261216201351999,92.4907979778945,-6362518.4417827
-3.98,0,0,106.19416893553,0.00255061000531934,6.74017001509921E-05,0,89.9899540642609,1.52357837857547,3.75033035563159E-11,51.0678825378418,0.000260338697898987,92.4907974079251,-6362518.44131566
-3.88,0,0,106.194169988856,0.00253852306074687,4.86668527857118E-05,0,89.9899603514165,1.10812247959441,3.73595644816128E-11,51.0678825378418,0.000259147873521215,92.4907976640388,-6362518.44210325
-3.78,0,0,106.194169149734,0.00251752104125899,4.58382821587695E-05,0,89.9899701909587,1.05293392737951,3.74151771729112E-11,51.0678825378418,0.00025700848800625,92.4907973166555,-6362518.44222298
-3.68,0,0,106.194169179536,0.00254311008889868,6.48176647228652E-05,0,89.9899566992469,1.47002814528349,3.71815413091119E-11,51.0678825378418,0.000259579511634911,92.4907973473892,-6362518.4414277
-3.58,0,0,106.194169932976,0.00254617531432527,5.86195041494584E-05,0,89.9899446038913,1.32847179961652,3.71960715601905E-11,51.0678825378418,0.00025990793596975,92.4907974898815,-6362518.44168212
-3.48,0,0,106.194170724601,0.00252600089988915,4.81130090150044E-05,0,89.9899630677584,1.10012361160813,3.72305131889264E-11,51.0678825378418,0.000257870146242567,92.490797303617,-6362518.44213838
-3.38,0,0,106.194170559756,0.00255477033119582,7.13343459012647E-05,0,89.9899634045249,1.609391290498,3.71995030067334E-11,51.0678825378418,0.000260752730923741,92.490797621198,-6362518.44115194
-3.28,0,0,106.194168560207,0.00254079085816464,5.82937467440989E-05,0,89.9899566991743,1.32406683882237,3.72511292669495E-11,51.0678825378418,0.000259358776702356,92.4907973557711,-6362518.44169525
-3.18,0,0,106.194170341827,0.00251330729442197,5.72612358511241E-05,0,89.989950366069,1.31467973758101,3.74686988224538E-11,51.0678825378418,0.000256554245765983,92.4907984165475,-6362518.44174013
-3.08,0,0,106.194167940877,0.00254022388352561,6.11754890833412E-05,0,89.9899498671636,1.38931128142924,3.72549936031103E-11,51.0678825378418,0.000259293949739003,92.490796526894,-6362518.44157489
-2.98,0,0,106.194170171395,0.00254364496762047,5.4945720033221E-05,0,89.9899543199643,1.24745135676325,3.7292785652439E-11,51.0678825378418,0.000259657877109021,92.4907977310941,-6362518.44184869
-2.88,0.00713929394260049,0.00713929394260049,106.194167925976,0.00249646681753047,4.40633999028941E-05,0.000139801999131921,89.9899583117841,1.02124050159686,3.74081252263139E-11,51.0671806335449,0.000254861651683314,92.4909014925361,-6362518.44232668
-2.78,0.0272963643074036,0.0272963643074036,106.194169964641,0.00253778891920785,6.20619525866364E-05,0.000534518725505539,89.9899548706122,1.40975783908526,3.7079097693988E-11,51.0671806335449,0.000259043056303199,92.4909021025524,-6362518.44158809
-2.68,0.0512316524982452,0.0512316524982452,106.194168115035,0.00252366965652946,6.62594829960667E-05,0.00100322069600593,89.9899499927127,1.51383167512974,3.6990745388578E-11,51.0671806335449,0.000257590078149406,92.4909013090655,-6362518.4413626
-2.58,0.0796245336532593,0.0796245336532593,106.194167471491,0.00254102504629564,5.49915807291548E-05,0.00155921146743229,89.989954199513,1.25009448657613,3.70814035235072E-11,51.0671806335449,0.000259390204746524,92.4909008266404,-6362518.44194941
-2.48,0.113289818167686,0.113289818167686,106.194169096649,0.00252005707955795,5.03552371535613E-05,0.0022184466963361,89.9899591971348,1.15404989905509,3.74799298907402E-11,51.0671806335449,0.000257258671126692,92.4909023847431,-6362518.4420289
-2.38,0.15322133898735,0.15322133898735,106.194169310853,0.00257220839215617,6.28452403592441E-05,0.00300038766750915,89.9899609034844,1.40926492467013,3.73009995078669E-11,51.0671806335449,0.000262556544498693,92.4909018557519,-6362518.44150548
-2.28,0.200587704777718,0.200587704777718,106.194169909693,0.00254271925032198,5.4020159056698E-05,0.0039279181323348,89.9899623432803,1.2268615395856,3.70026600871139E-11,51.0671806335449,0.000259565360238412,92.4909010343254,-6362518.44187541
-2.18,0.256773203611374,0.256773203611374,106.194168605842,0.00251135192613713,5.60630137904425E-05,0.00502814528677358,89.9899586467215,1.28818119932565,3.72513662309668E-11,51.0671806335449,0.000256357301054777,92.4909008452669,-6362518.44179501
-2.08,0.323419868946075,0.323419868946075,106.194167684764,0.00250156276331817,6.57980217337992E-05,0.00633322350937909,89.9899540642972,1.51610135463884,3.73706990280869E-11,51.0671806335449,0.000255333312111361,92.4909010194242,-6362518.44139832
-1.98,0.402475476264954,0.402475476264954,106.194166784175,0.00254032194664224,5.05422701469281E-05,0.00788129423382689,89.9899578879744,1.14976031468018,3.71846285563942E-11,51.0671806335449,0.000259327843536994,92.4909009011462,-6362518.4420338
-1.88,0.496250420808792,0.496250420808792,106.19416783005,0.00251251459309289,5.70979591166606E-05,0.00971759973141764,89.9899563635035,1.31185051498512,3.740286140805E-11,51.0671806335449,0.000256473667036516,92.490901353769,-6362518.44175625
-1.78,0.607485353946686,0.607485353946686,106.194167370908,0.00253217877700209,6.2704164742028E-05,0.0118958075697573,89.9899589014527,1.4267647411933,3.73098513540187E-11,51.0671806335449,0.000258468445963445,92.4909010585397,-6362518.44163215
-1.68,0.739431083202362,0.739431083202362,106.194170209579,0.00255304971779854,5.46815817822144E-05,0.0144795752189351,89.9899669654853,1.2365608797217,3.72399173093661E-11,51.0671806335449,0.000260618949596392,92.4909015260637,-6362518.4418449
-1.58,0.895943582057953,0.895943582057953,106.194167064503,0.00252817254711552,5.54887131418669E-05,0.0175444105380947,89.9899591971348,1.2674176932124,3.74050429750138E-11,51.0671806335449,0.000258076486716163,92.490901212208,-6362518.44183605
-1.48,1.08160400390625,1.08160400390625,106.194166482426,0.00249530211275092,6.79261745855282E-05,0.0211800218944487,89.9899628132845,1.56874166110078,3.72594101567004E-11,51.0671806335449,0.000254688019936111,92.4909009216353,-6362518.44131111
-1.38,1.3020840883255,1.3020840883255,106.194168194197,0.00250028076207108,6.12060242079939E-05,0.0254974735666177,89.989963067722,1.41211175130306,3.71527321868602E-11,51.0671806335449,0.00025521428437969,92.490901120007,-6362518.44157335
-1.28,1.56423377990723,1.56423377990723,106.194167765789,0.00252495176504712,5.28515758523653E-05,0.030630901500752,89.9899591971348,1.20873092768549,3.71027565601677E-11,51.0671806335449,0.000257753332562061,92.4909017039463,-6362518.44192098
-1.18,1.87583220005035,1.87583220005035,106.194166852161,0.0025200385505105,7.01773524731935E-05,0.0367326368281659,89.9899682434592,1.60435731450817,3.71305997677141E-11,51.0671806335449,0.000257208359812466,92.4909008638933,-6362518.44124029
-1.08,2.2457160949707,2.2457160949707,106.194166461006,0.00252360948842248,5.47036529016153E-05,0.0439757211404685,89.9899509716285,1.25084820459232,3.71472003175745E-11,51.0671806335449,0.000257612214568326,92.4909010156989,-6362518.44186491
