MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.94,0,0,102.753546370193,0.00315849150306567,6.8818202276812E-06,0,0.125719383420228,5.87846016615151E-11,0.00032249646812943,91.9236611193046,-6362518.44700148
-6.74,0,0,102.753546417691,0.00315745705906912,2.46901256432094E-06,0,0.0462945530601557,5.84948682304465E-11,0.000322391517102005,91.9236610084772,-6362518.44684349
-6.54,0,0,102.753545034677,0.00314929751491712,9.67689430538312E-06,0,0.171914842798508,5.85478824133151E-11,0.000321556964422598,91.9236609367654,-6362518.44709936
-6.34,0,0,102.753546274267,0.0031428456501265,1.35127276788086E-05,0,0.241835347017826,5.85110595758644E-11,0.000320896753805755,91.9236611472443,-6362518.44717786
-6.14,0,0,102.753546409309,0.00315781800156138,7.37610093440236E-06,0,0.138464873191705,5.8555677477743E-11,0.000322427586752383,91.9236612292007,-6362518.44673398
-5.94,0,0,102.753546379507,0.00316014819098818,2.50848341634871E-06,0,0.0430531693637769,5.85893858532162E-11,0.000322666287956963,91.923660967499,-6362518.4468677
-5.74,0,0,102.753546771593,0.00315499420076897,5.00214020952929E-06,0,0.0955627158129362,5.86357137886908E-11,0.000322139733270888,91.923660999164,-6362518.44672875
-5.54,0,0,102.753545549698,0.00315493641339598,5.23636370634586E-06,0,0.0926918364108661,5.88305737196641E-11,0.000322133799954827,91.9236611127853,-6362518.44698102
-5.34,0,0,102.753546265885,0.0031575556655673,6.12172627340992E-06,0,0.112839205098174,5.85830584335962E-11,0.0003224010708891,91.9236611267552,-6362518.44694591
-5.14,0,0,102.753546313383,0.00316079012391419,2.8486329646772E-06,0,0.0542940542071577,5.87481457806443E-11,0.000322731799428766,91.923660970293,-6362518.44683206
-4.94,0,0,102.75354579743,0.00315856752752073,4.19328159524856E-06,0,0.0752217161817294,5.87690249510466E-11,0.000322504707924054,91.923660941422,-6362518.44693459
-4.74,0,0,102.753546254709,0.00314202170288422,8.86877627507798E-06,0,0.16660847023524,5.87699817481911E-11,0.000320814311635331,91.9236609255895,-6362518.44660034
-4.54,0,0,102.753546160646,0.00315351554256687,8.67251113716975E-06,0,0.155808973220523,5.86334799039657E-11,0.000321987947472735,91.9236609591171,-6362518.44712494
-4.34,0,0,102.753545673564,0.00315992945666565,2.86181195083152E-06,0,0.0551124138539444,5.8611375217765E-11,0.000322643922231691,91.9236609768122,-6362518.44681668
-4.14,0,0,102.753545875661,0.00315152872673047,3.57983300642693E-06,0,0.0698349797179151,5.86378247946564E-11,0.000321786089102716,91.9236608995125,-6362518.44667156
-3.94,0,0,102.753545559011,0.00315577022731517,5.14128536217922E-06,0,0.0909780059712993,5.87010413594571E-11,0.000322218950259412,91.9236609535292,-6362518.44697726
-3.74,0,0,102.753545826301,0.00315422367663991,8.58188741779653E-06,0,0.154173358986555,5.87953868308608E-11,0.000322060271514601,91.9236609619111,-6362518.44712101
-3.54,0,0,102.753545922227,0.00315746637221289,6.32362020474147E-06,0,0.116875241396759,5.86015435261424E-11,0.000322391920917653,91.923661111854,-6362518.44693581
-3.34,0,0,102.753545416519,0.0031605202233394,3.05298419130744E-06,0,0.0574028347567878,5.87510954069222E-11,0.000322704225368398,91.9236610820517,-6362518.44685049
-3.14,0,0,102.753545768559,0.00314785494867568,3.64181307812381E-06,0,0.0681194024295205,5.85645511601863E-11,0.00032141097517524,91.9236608995125,-6362518.44661304
