MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.94,0,0,103.377432289533,0.00315223833580512,2.63479622624963E-06,0,89.9897476324301,0.045647489791561,6.00585632679555E-11,0.00032185870622925,92.5479188887402,-6362518.44307164
-6.9,0,0,103.377432320267,0.00314932476058344,2.78197771844705E-06,0,89.9897422452436,0.060827589689456,6.0062571116801E-11,0.000321561201644727,92.547918818891,-6362518.44297342
-6.84,0,0,103.377432347275,0.00314690741438393,5.70314503922812E-06,0,89.9897416386823,0.113724712923159,6.00673156987234E-11,0.000321313976201054,92.547918798402,-6362518.4428994
-6.8,0,0,103.377432825044,0.00314442997157044,5.80842507355891E-06,0,89.9897416386467,0.115751878015264,5.99708979480602E-11,0.000321061001500311,92.5479186959565,-6362518.44289597
-6.74,0,0,103.377433003858,0.00316397194971639,1.617456167433E-05,0,89.9897404249921,0.291199705689129,5.99884773246015E-11,0.000323052654493949,92.547918971628,-6362518.44292643
-6.7,0,0,103.377433185466,0.00315598423430026,1.06875359120429E-05,0,89.9897410319791,0.193015839453467,6.00581272588534E-11,0.000322239442311911,92.5479190098122,-6362518.44295352
-6.64,0,0,103.377432707697,0.0031469460347485,3.82867688301436E-06,0,89.9897544569364,0.0777021297396537,6.01193595127494E-11,0.000321318208193588,92.5479187965393,-6362518.44292961
-6.6,0,0,103.377433040179,0.00315204536144942,5.52518576276488E-06,0,89.9897416386823,0.110496004177406,6.00949774040247E-11,0.000321838619697701,92.5479188291356,-6362518.44285648
-6.54,0,0,103.377432397567,0.00314954176144732,3.42647861015591E-06,0,89.9897416386823,0.0722755784605053,6.0091911355702E-11,0.000321583295772143,92.547918885015,-6362518.44297183
-6.5,0,0,103.377432095818,0.00315093715566972,5.35561305696544E-06,0,89.9897472579604,0.0957297305573074,5.99865569142772E-11,0.000321725496405634,92.5479186056182,-6362518.44303682
-6.44,0,0,103.377433070913,0.00315463215055426,1.32266765557959E-05,0,89.9897465070003,0.236776138511553,6.00157997445273E-11,0.000322100408197912,92.5479189781472,-6362518.44305232
-6.4,0,0,103.377432740293,0.00315414866499895,7.27109963959873E-06,0,89.9897410319791,0.129965742613997,6.00833512380149E-11,0.00032205301488375,92.5479189306498,-6362518.44302991
-6.34,0,0,103.377432567999,0.00315284188321284,3.63147825416148E-06,0,89.9897390669151,0.0760940931058231,6.00747526213322E-11,0.000321920233886885,92.5479188431054,-6362518.44293397
-6.3,0,0,103.377432560548,0.00314967580045288,4.57614329373162E-06,0,89.9897476324301,0.0934926944716998,6.00956260679054E-11,0.000321596828257498,92.5479188691825,-6362518.44291098
-6.24,0,0,103.377432795241,0.00314623253735641,5.71875663408567E-06,0,89.9897422452081,0.11438317300332,6.00216553186926E-11,0.000321245064242248,92.5479188673198,-6362518.4428608
-6.2,0,0,103.377432583831,0.00314863353314647,5.55443819838299E-06,0,89.9897416386823,0.111331144797504,5.99597442037401E-11,0.000321490249234557,92.5479188524187,-6362518.44287264
-6.14,0,0,103.377432459965,0.00315281926005219,6.92568704765475E-06,0,89.9897416386823,0.131144149647139,5.99339904095631E-11,0.000321917360452062,92.5479186158627,-6362518.44285141
-6.1,0,0,103.377432891168,0.0031646937072556,1.68424102062397E-05,0,89.9897410319436,0.303366100306912,6.00085034971642E-11,0.000323125998079377,92.5479189800099,-6362518.44290989
-6.04,0,0,103.377433063462,0.00315564830085688,8.64302673011299E-06,0,89.9897410319791,0.157300619976156,6.01650616012107E-11,0.000322205784300422,92.5479189325124,-6362518.44293492
-6,0,0,103.377432769164,0.00314515402110009,2.58550257185417E-06,0,89.9897422452081,0.0516822810011688,6.02024934285186E-11,0.000321135366903036,92.547918911092,-6362518.44300544
-5.94,0,0,103.377432010137,0.00314714192793157,4.99228908555742E-06,0,89.9897380850215,0.0886471579520887,6.01689150362037E-11,0.000321338043136166,92.5479186298326,-6362518.44305236
-5.9,0,0,103.377432469279,0.00315685686924675,1.65998868972726E-05,0,89.9897472579604,0.296986729264117,6.01237261048804E-11,0.000322325934575929,92.5479189809412,-6362518.44310283
-5.84,0,0,103.377432668582,0.00314409723426244,7.5838558030007E-06,0,89.9897410319436,0.132112813350585,6.00518766464981E-11,0.000321026641017852,92.5479189231992,-6362518.44315952
-5.8,0,0,103.377432564273,0.00314483914506438,2.18963876980892E-06,0,89.9897422451726,0.0302620987626257,5.99963715619606E-11,0.000321103251735622,92.547918856144,-6362518.44314947
-5.74,0,0,103.377432641573,0.00315260311149111,9.24519975205492E-07,0,89.9897488466892,0.0218501535138683,6.0032718170084E-11,0.000321896047921655,92.547918905504,-6362518.44308708
-5.7,0,0,103.377432549372,0.00315550675262761,1.57204195568395E-06,0,89.9897410319436,0.0329910800011511,6.00206577906186E-11,0.000322192503176666,92.5479189297184,-6362518.44308971
-5.64,0,0,103.377433143556,0.00315170843700702,3.05991133405388E-06,0,89.9897416386823,0.0597969320129527,5.99980784476241E-11,0.00032180456412334,92.5479189027101,-6362518.44309215
