MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.98,0,0,105.235461865552,0.013654059924331,0.000111718743170952,0,89.9895561824935,179.535469709664,6.01562455185039E-09,1792.88764733608,91.5320584941655,-6362518.44664493
-4.92,0,0,105.234815098345,0.00859870060888755,0.000603003662595876,0,89.9895600956374,175.988150695643,3.10140182044722E-10,1792.8881745107,91.5314315073192,-6362518.42494532
-4.88,0,0,105.23472555168,0.00138674492775901,0.000458743628587398,0,89.9895942231069,19.327061023466,2.26053109447059E-10,0.000133621457848676,91.5313428966329,-6362518.43095872
-4.82,0,0,105.234843727201,0.00194399065860848,0.000157211898021905,0,89.9896101626878,4.62865015936699,2.72311811696676E-10,0.000197840673877181,91.5314535461366,-6362518.45651143
-4.78,0,0,105.234825799242,0.00045431402519928,0.000222873939435113,0,89.9895792565916,29.3682592321246,6.85330780317827E-11,4.04222153065348E-05,91.531438594684,-6362518.45924743
-4.72,0,0,105.234811766073,0.00103368888026535,4.98547208206295E-05,0,89.9895718223502,2.7740513897574,8.19240309149619E-14,0.000105421787111482,91.5314251268283,-6362518.44791006
-4.68,0,0,105.234817977063,0.0011669333325701,0.000158856519911504,0,89.9895846157435,7.8335914498455,1.24773197214455E-11,0.000118040324764479,91.5314309401438,-6362518.44337817
-4.62,0,0,105.234819801524,0.000973975378893618,9.17206298399269E-05,0,89.9895883150122,5.41188636327473,5.83464139149978E-12,9.90056336149792E-05,91.5314318072051,-6362518.44632586
-4.58,0,0,105.234815627337,0.00099464426755708,3.0776200831675E-05,0,89.9895824583384,1.77597925803467,4.87809001082657E-12,0.000101509343380712,91.5314312502742,-6362518.44922061
-4.52,0,0,105.234817625023,0.00105132411767639,1.87857047517366E-05,0,89.9895824583384,1.0255207299019,6.30213108713133E-12,0.000107328119383965,91.5314309643582,-6362518.44959568
-4.48,0,0,105.234818398021,0.000999562186332295,4.13286702474577E-05,0,89.9895814164122,2.37763933625911,6.18469811255173E-12,0.000101972833931541,91.5314317196608,-6362518.44836086
-4.42,0,0,105.234816644341,0.000999279043202529,6.56197251754839E-05,0,89.9895872877258,3.77361663815905,5.82597645187338E-12,0.000101810976161687,91.5314308386296,-6362518.44734323
-4.38,0,0,105.234818678349,0.00101041402610204,5.70598672664323E-05,0,89.9895776923156,3.24562970302328,5.89356528620123E-12,0.000103003500157683,91.5314311701804,-6362518.44770421
-4.32,0,0,105.234817381017,0.00100767679241571,4.61140720281935E-05,0,89.9895835391019,2.63091605527402,5.9464369199836E-12,0.000102780863244334,91.5314309904352,-6362518.44817061
-4.28,0,0,105.234816644341,0.00100040719631667,4.66693447676183E-05,0,89.9895819492393,2.68106579928157,5.84223775464046E-12,0.00010203518183971,91.5314309131354,-6362518.44822801
-4.22,0,0,105.234818818048,0.00102953749890364,4.84346834026705E-05,0,89.9895808393971,2.70384467620582,5.92576010579605E-12,0.000105004346892201,91.5314312074333,-6362518.44814461
-4.18,0,0,105.234816960059,0.000978546425947345,4.27106941975773E-05,0,89.9895723167645,2.50876541789007,5.94317696283626E-12,9.98190871541738E-05,91.5314306169748,-6362518.44838202
-4.12,0,0,105.2348183617,0.00102934396415435,5.02230303044781E-05,0,89.9895835374924,2.8039246705074,5.87365789882312E-12,0.000104975801150431,91.5314299985766,-6362518.44808717
-4.08,0,0,105.234819135629,0.00102412369321785,4.68118427740701E-05,0,89.989571277564,2.62697789651689,5.94687395197865E-12,0.000104458663145124,91.5314311152324,-6362518.44823458
-4.02,0,0,105.234818818048,0.00101227641247026,4.84224550649713E-05,0,89.9895829923734,2.74906320121482,5.92919188185215E-12,0.000103239974805547,91.5314310463145,-6362518.44815731
-3.98,0,0,105.234820537269,0.00101174706014446,4.94924311074706E-05,0,89.9895824583384,2.81158693077477,5.92852509520882E-12,0.000103180573546524,91.5314311347902,-6362518.44806926
-3.92,0,0,105.234821134247,0.0010205758834522,4.80105978467602E-05,0,89.9895835560368,2.7044350426001,6.06802140441068E-12,0.000104090340983021,91.5314316032454,-6362518.44808629
-3.88,0,0,105.234819275327,0.00100755277567456,4.12963252770979E-05,0,89.9895851480344,2.35714188200117,6.03581621174902E-12,0.000102789542438586,91.531431379728,-6362518.44834997
-3.82,0,0,105.234818818048,0.00100363987398945,4.58378594787445E-05,0,89.9895754965911,2.6252400643705,5.99168973464004E-12,0.000102369533465208,91.5314308814704,-6362518.44822516
-3.78,0,0,105.234816644341,0.000998834617402563,4.60866200392056E-05,0,89.9895776946935,2.65236153156465,5.97553404023556E-12,0.000101877207953294,91.5314308376983,-6362518.4481931
-3.72,0,0,105.234816924669,0.000998610411390361,5.27678137863357E-05,0,89.9895840718627,3.03656141915117,5.90468174135338E-12,0.000101820483450865,91.53143086005,-6362518.44795554
-3.68,0,0,105.234820152633,0.00102547771683338,6.01436531395763E-05,0,89.9895835522229,3.36920339204658,5.86578641286428E-12,0.00010452597598487,91.5314314225689,-6362518.44776606
-3.62,0,0,105.234815523028,0.000991224992336888,4.57675612244282E-05,0,89.9895824583734,2.65387988855555,5.88506567965623E-12,0.000101100899655648,91.5314303701743,-6362518.4482389
-3.58,0,0,105.234821591526,0.00105841075388559,4.57764564073061E-05,0,89.9895808906783,2.4862212660129,5.86143132108489E-12,0.000107967713688595,91.5314306383953,-6362518.44824435
-3.52,0,0,105.234818818048,0.000999392386095134,3.99264781563031E-05,0,89.9895819492393,2.29787134454806,5.97160055380657E-12,0.000101961311997911,91.531431122683,-6362518.44839372
-3.48,0,0,105.234816644341,0.000999279710085846,4.71580602168152E-05,0,89.9895776683964,2.71237837066653,5.94854768087457E-12,0.000101917594520273,91.5314306961372,-6362518.44818283
