MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.98,0,0,106.082579481415,0.00247427963587109,0.000124901433117614,0,89.1411205709698,2.68130306278826,3.63393419072241E-11,51.0678825378418,0.000252313844384844,92.3807930527255,-6362518.4427151
-4.88,0,0,106.082580496557,0.00250003672266607,0.00012466683600287,0,89.1411238428616,2.62881769027147,3.62915761780488E-11,51.0678825378418,0.000254948286055878,92.3807922191918,-6362518.44332683
-4.78,0,0,106.082579051144,0.00245345564405579,5.89861470976306E-05,0,89.1411046117103,0.92847519671276,3.62131529042065E-11,51.0678825378418,0.000250437295107986,92.3807918857783,-6362518.44312013
-4.68,0,0,106.082581962459,0.00251210107021236,5.26856717375155E-05,0,89.1411194492694,0.695592228318755,3.6247650927315E-11,51.0678825378418,0.000256441270380492,92.3807919314131,-6362518.44318451
-4.58,0,0,106.082581393421,0.00249371010279487,3.9153607981728E-05,0,89.1411098887494,0.190681509816861,3.63882454774072E-11,51.0678825378418,0.000254588492680341,92.3807931672782,-6362518.44351362
-4.48,0,0,106.082581699826,0.00250324294353971,5.04370555333678E-05,0,89.141110088246,0.316750823321785,3.63911101163569E-11,51.0678825378418,0.000255541343676668,92.3807926028967,-6362518.44297862
-4.38,0,0,106.082581495866,0.00250864815331537,5.78549254843771E-05,0,89.1411266238479,0.466170909949424,3.60732965958809E-11,51.0678825378418,0.000256076999448851,92.3807925442234,-6362518.44268801
-4.28,0,0,106.082583290525,0.00250816432590381,3.66330058961829E-05,0,89.141111476747,0.0271864455338028,3.62548566744799E-11,51.0678825378418,0.000256068410976695,92.3807926448062,-6362518.44355424
-4.18,0,0,106.082582743838,0.00252479239765911,5.18315591915657E-05,0,89.1411164584291,0.348105230071375,3.64366268531202E-11,51.0678825378418,0.000257739208564089,92.3807927677408,-6362518.44292382
-4.08,0,0,106.082579507492,0.00248808860981652,4.22416940862608E-05,0,89.1411166112898,0.398988122228824,3.64521610248331E-11,51.0678825378418,0.000254009281320577,92.3807923551649,-6362518.44342293
