MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.96,0,0,106.51103398297,0.00256099651000333,3.51658864255237E-05,0,89.989631237122,0.79371721665399,3.76889937699988E-11,51.0678825378418,0.00026146552818318,92.80765637476,-6362518.44149152
-4.86,0,0,106.51103398297,0.00255254013798315,4.59567600099913E-05,0,89.9896480806422,1.03798113433812,3.77240302458507E-11,51.0678825378418,0.000260584502370875,92.8076562518254,-6362518.44115805
-4.76,0,0,106.511033601128,0.00255940603157982,4.06335675049024E-05,0,89.9896307673845,0.916982027289397,3.76405602168046E-11,51.0678825378418,0.000261294849110527,92.8076563598588,-6362518.44125302
-4.66,0,0,106.511035013944,0.00258926484437898,4.53915632921841E-05,0,89.989635595862,1.01181617678186,3.75754910982258E-11,51.0678825378418,0.000264335891756673,92.8076561950147,-6362518.44106918
-4.56,0,0,106.511034268886,0.00254971637751946,4.36217624913354E-05,0,89.9896374190134,0.988216393445822,3.79008808516814E-11,51.0678825378418,0.000260300324384843,92.8076564809307,-6362518.44107987
-4.46,0,0,106.511036693119,0.00259083210201472,4.13459810292783E-05,0,89.9896353492877,0.922534633847189,3.7867137990144E-11,51.0678825378418,0.000264502857248772,92.8076566373929,-6362518.44115233
-4.36,0,0,106.511034213007,0.00257197050882279,5.2797007048679E-05,0,89.9896456654462,1.18363863810355,3.76553127824515E-11,51.0678825378418,0.000262555345329929,92.8076562117785,-6362518.44077744
-4.26,0,0,106.511034611613,0.0025829145661552,3.8482136243609E-05,0,89.9896475377927,0.860540657829473,3.77220617372142E-11,51.0678825378418,0.000263698853473215,92.8076557349414,-6362518.44137344
-4.16,0,0,106.511034385301,0.00255157800366908,5.44541397700295E-05,0,89.9896430550475,1.2307059958124,3.77446260424088E-11,51.0678825378418,0.000260469168892996,92.8076561158523,-6362518.44066117
-4.06,0,0,106.511035280302,0.00256584983099392,3.63638499309778E-05,0,89.989638526685,0.81645285437564,3.777471728855E-11,51.0678825378418,0.00026195941768492,92.8076565377414,-6362518.44170538
-3.96,0,0,106.511035126634,0.00255723428092209,5.26016184760493E-05,0,89.9896355471937,1.18694877023056,3.75060783172061E-11,51.0678825378418,0.000261050793596951,92.8076562257484,-6362518.44068725
-3.86,0,0,106.511035146192,0.00257975763777062,3.99945042880305E-05,0,89.9896342658999,0.894484724918313,3.74138369544111E-11,51.0678825378418,0.000263374130440752,92.8076556418091,-6362518.4413911
-3.76,0,0,106.511034803465,0.00255334733175115,5.77663183114065E-05,0,89.9896292409199,1.3046426238766,3.76794766119651E-11,51.0678825378418,0.00026064243604651,92.8076563198119,-6362518.4404827
-3.66,0,0,106.511036291718,0.00258726297118852,3.91911838585236E-05,0,89.9896385266498,0.875630145519784,3.77159962627984E-11,51.0678825378418,0.000264141807292617,92.8076563365757,-6362518.44127342
-3.56,0,0,106.511034497991,0.00258154236393056,5.10581619841987E-05,0,89.9896456655518,1.14123613374659,3.76410996247853E-11,51.0678825378418,0.000263536458419367,92.8076557321474,-6362518.4407823
-3.46,0,0,106.511036252603,0.00257552951007274,5.17482797091604E-05,0,89.9896483541373,1.1598943177258,3.78750310190063E-11,51.0678825378418,0.000262920987893267,92.8076564315706,-6362518.44069337
-3.36,0,0,106.511035623029,0.00258545702416356,4.48113338684179E-05,0,89.989634463082,1.00072409006628,3.80280449206179E-11,51.0678825378418,0.000263948070482911,92.8076566122472,-6362518.44106205
-3.26,0,0,106.511035203002,0.00258412389490841,3.7189069155023E-05,0,89.9896416797232,0.831954875303932,3.77766137507353E-11,51.0678825378418,0.000263824279500113,92.8076556744054,-6362518.44137909
-3.16,0,0,106.511035090312,0.00256468865338724,5.69279569940464E-05,0,89.9896390436647,1.2806448224465,3.78350741080293E-11,51.0678825378418,0.000261802652744336,92.807656455785,-6362518.44047122
-3.06,0,0,106.511035641655,0.00256121549582333,4.04417831473305E-05,0,89.989638526685,0.91181742054268,3.79454723262584E-11,51.0678825378418,0.000261479939922538,92.8076565666124,-6362518.44128244
-2.96,0,0,106.511035337113,0.00258596410987407,5.56471117472032E-05,0,89.9896475377575,1.23993664228957,3.75965282468241E-11,51.0678825378418,0.000263978358930217,92.8076565600932,-6362518.44073418
-2.86,0.0108837531879544,0.0108837531879544,106.511031655595,0.00256345579200839,4.0410114635331E-05,0.000213126181099669,89.9896307673845,0.910334226642069,3.73645070526022E-11,51.0671806335449,0.000261708767197888,92.8077595178038,-6362518.44128161
-2.76,0.031693235039711,0.031693235039711,106.511031580158,0.002572320797107,4.91246467590293E-05,0.00062061846075153,89.9896297096393,1.10086802589922,3.74984315566081E-11,51.0671806335449,0.000262598545077708,92.8077598009259,-6362518.44101495
-2.66,0.0564017631113529,0.0564017631113529,106.511033772491,0.00255381150783422,4.28836644481568E-05,0.00110446205197989,89.989638819732,0.970825772764213,3.78824976310282E-11,51.0671806335449,0.000260719791072006,92.8077606009319,-6362518.4410504
-2.56,0.0857588201761246,0.0857588201761246,106.511034097523,0.00254323625892811,3.6270943206311E-05,0.00167933336268405,89.9896342659351,0.823943253193963,3.77211344665227E-11,51.0671806335449,0.000259650363659603,92.8077599108219,-6362518.4414651
-2.46,0.120630890130997,0.120630890130997,106.511031846516,0.0025796777003849,5.17443858392706E-05,0.00236219992242448,89.9896443843434,1.15704921763013,3.74309026370188E-11,51.0671806335449,0.000263344632571716,92.8077596500516,-6362518.44078187
-2.36,0.162013530731201,0.162013530731201,106.511032227427,0.00256813568919852,3.78804757916151E-05,0.00317255679129421,89.9896443362673,0.853451189599304,3.76686707251212E-11,51.0671806335449,0.000262190604189527,92.8077598838136,-6362518.44127722
-2.26,0.211068242788315,0.211068242788315,106.511033449322,0.00257138504892592,4.03831915910035E-05,0.00413314853433809,89.9896350537015,0.908485960613396,3.79689956024577E-11,51.0671806335449,0.000262518523300059,92.8077606121078,-6362518.44115468
-2.16,0.269210278987885,0.269210278987885,106.511033105664,0.00256724285790316,4.46495531990708E-05,0.00527168869806465,89.9896331817816,1.00251486352262,3.78139054489686E-11,51.0671806335449,0.000262088319118448,92.8077604267746,-6362518.44125129
-2.06,0.338172733783722,0.338172733783722,106.511032874696,0.00255780448984425,4.29331636130531E-05,0.00662211482185456,89.989632096933,0.968097382072183,3.75761874717261E-11,51.0671806335449,0.000261127468888844,92.8077605729923,-6362518.44126927
-1.96,0.419975340366364,0.419975340366364,106.511033372022,0.00258678113838155,5.27282214197583E-05,0.00822397741868857,89.9896571661454,1.17613161003262,3.76231837560899E-11,51.0671806335449,0.000264068045453314,92.8077599294484,-6362518.44069475
-1.86,0.517008721828461,0.517008721828461,106.511033601128,0.00255571449162734,4.17639107055132E-05,0.0101240897855412,89.9896307673845,0.944176656957606,3.78173990153194E-11,51.0671806335449,0.00026091601682765,92.8077606055886,-6362518.44115982
-1.76,0.632108747959137,0.632108747959137,106.511033697985,0.00256766414298616,4.94405648338104E-05,0.0123779840617228,89.9896387489933,1.10972190707988,3.76823842185903E-11,51.0671806335449,0.00026212237571599,92.807760534808,-6362518.44102574
-1.66,0.768639266490936,0.768639266490936,106.511033484712,0.0025703921208814,4.54541553086337E-05,0.0150515312761565,89.9896450984019,1.01990921724465,3.74976569332797E-11,51.0671806335449,0.000262408482967658,92.8077605310827,-6362518.44114022
-1.56,0.930590331554413,0.930590331554413,106.511034003459,0.00254678445763621,4.10601834459701E-05,0.0182228648617255,89.989639609287,0.92855410423521,3.75944747187071E-11,51.0671806335449,0.00026000526338521,92.8077601771802,-6362518.44151899
-1.46,1.12269484996796,1.12269484996796,106.511034344323,0.00258198123387718,5.08617905548717E-05,0.0219846648285588,89.9896307674197,1.13680373895804,3.75204388897438E-11,51.0671806335449,0.000263581673152657,92.8077599173412,-6362518.44077898
-1.36,1.35056734085083,1.35056734085083,106.511034079827,0.00255209219989124,2.84980723514913E-05,0.026446874961483,89.9896345115343,0.645989022240927,3.7781310357022E-11,51.0671806335449,0.000260564762811555,92.8077607443556,-6362518.44179562
-1.26,1.62086749076843,1.62086749076843,106.511033163406,0.00257260281164566,5.38177661799565E-05,0.031739905564783,89.989634511464,1.20524359422842,3.76293853225549E-11,51.0671806335449,0.000262617757584849,92.8077597171068,-6362518.44085029
-1.16,1.94149458408356,1.94149458408356,106.511034325697,0.00258280310871162,5.76315449545261E-05,0.0380184408067406,89.98962736903,1.28699028510808,3.75498300349406E-11,51.0671806335449,0.00026365108601567,92.8077608086169,-6362518.44047472
-1.06,2.32181930541992,2.32181930541992,106.511034212075,0.00256310013228628,2.71500588249819E-05,0.0454659778866815,89.9896403983745,0.614667882958219,3.77505592249255E-11,51.0671806335449,0.000261690294451,92.8077604025602,-6362518.44173875
-0.96,2.77295660972595,2.77295660972595,106.511033125222,0.00258110887733468,6.12918433110739E-05,0.0543001703897563,89.989634463082,1.36793802990722,3.75358656283858E-11,51.0671806335449,0.000263469436276864,92.8077598260716,-6362518.44047487
-0.86,3.30809116363525,3.30809116363525,106.511033066548,0.00256226800885271,4.10908731957196E-05,0.0647792010953947,89.9896320969682,0.926867781700836,3.77432137129148E-11,51.0671806335449,0.000261586364217692,92.8077605031431,-6362518.44117435
-0.76,3.94286251068115,3.94286251068115,106.511033371091,0.00255098138620037,5.07541543364358E-05,0.0772093243011574,89.9896377043967,1.14864814572415,3.79276494226863E-11,51.0671806335449,0.000260416033370348,92.8077605077997,-6362518.44073282
-0.66,4.69582176208496,4.69582176208496,106.511033353396,0.00256865805990015,2.47389024722135E-05,0.0919538087638302,89.9896382069492,0.55899977119173,3.76828856997796E-11,51.0671806335449,0.000262260301155948,92.8077607052401,-6362518.44186485
-0.56,5.58897399902344,5.58897399902344,106.511034040712,0.00257541898183551,5.24345306474079E-05,0.109443559046848,89.989634511464,1.17298588448811,3.75152769410725E-11,51.0671806335449,0.000262908283048091,92.8077606186271,-6362518.44092328
-0.46,6.64842176437378,6.64842176437378,106.51103266608,0.00256742254165526,4.14987063793893E-05,0.130189716406756,89.9896571421481,0.931140300154855,3.74815456659949E-11,51.0671806335449,0.00026211206750304,92.8077604575083,-6362518.44147468
-0.36,7.90512847900391,7.90512847900391,106.511033199728,0.00257197285164325,6.00333590980382E-05,0.154798608047909,89.9896323940871,1.34586081431129,3.76018267300924E-11,51.0671806335449,0.00026253937733145,92.8077598847449,-6362518.44038117
-0.26,113.488502502441,113.488502502441,106.511033737101,0.00258343292129274,3.45295752189346E-05,2.22233734258463,89.9896363828152,0.773888931397947,3.79831775455079E-11,51.0671806335449,0.00026375748495866,92.8077607052401,-6362518.44142812
-0.16,280.029937744141,280.029937744141,106.511032210663,0.00256164595308718,5.52023738395917E-05,5.48355977890416,89.9896299559038,1.24080092485756,3.78370516277055E-11,51.0671806335449,0.000261495756717522,92.8077603941783,-6362518.4408809
-0.06,425.127716064453,425.127716064453,106.511030013673,0.00253463940988045,5.00905061281048E-05,8.3248920102769,89.9896501817194,1.1373927275432,3.75594106034476E-11,51.0670547485352,0.000258748452097279,92.8077616067603,-6362518.44119582
