MET,THRUST,THRUSTAT,MAXTHRUST,MAXTHRUSTAT,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
2.1,0,0,0,0,92.5589452646673,1.251137273955E-05,4.15194890188075E-06,0,160.628278493996,5.63297421978283E-17,1792.88935477588,92.2781499326229,-6362518.44657721
2.3,0,0,0,0,92.5589452702552,1.26440784735123E-05,3.95444888859553E-06,0,161.784177460488,5.61737215444065E-17,1792.88935474797,92.2781499335542,-6362518.44659318
2.5,0,0,0,0,92.558945263736,1.25141540464408E-05,4.13405653049961E-06,0,160.719575550243,5.63970574934298E-17,1792.88935477458,92.2781499326229,-6362518.44657807
2.7,0,0,0,0,92.5589452693239,1.26417854057497E-05,3.9521923670582E-06,0,161.79153517049,5.62363133999547E-17,1792.88935474821,92.2781499326229,-6362518.44659302
2.9,0,0,0,0,92.558945263736,1.2499608664148E-05,4.12388843075122E-06,0,160.745627751035,5.63268416766574E-17,1792.88935477551,92.2781499316916,-6362518.44657871
3.1,0,0,0,0,92.5589452683926,1.257043825564E-05,3.93603929743005E-06,0,161.762141734338,5.61750286805016E-17,1792.88935475653,92.2781499344856,-6362518.44659018
3.3,0,0,0,0,92.558945263736,1.24623875385517E-05,4.08780417937658E-06,0,160.861546835794,5.6277181529199E-17,1792.88935477845,92.2781499316916,-6362518.44657825
3.5,0,0,0,0,92.5589452674612,1.27252055792582E-05,4.04568108297164E-06,0,161.471632907018,5.62340525869637E-17,1792.88935474242,92.2781499335542,-6362518.44659298
3.7,0,0,0,0,92.5589452628046,1.28565705824189E-05,4.47094328684816E-06,0,159.659201742386,5.62049197812143E-17,1792.88935474975,92.2781499316916,-6362518.4465782
3.9,0,0,0,0,92.5589452665299,1.27135584307149E-05,4.29157723357514E-06,0,160.281178145835,5.62067711938183E-17,1792.88935475783,92.2781499326229,-6362518.44658006
4.1,0,0,0,0,92.5589452730492,1.25510300702833E-05,3.90861781315119E-06,0,161.864675547634,5.61868241885069E-17,1792.88935475718,92.2781499354169,-6362518.44659141
4.3,0,0,0,0,92.5589452665299,1.26287939087291E-05,4.20116321956015E-06,0,160.578866506953,5.64118838863606E-17,1792.88935476357,92.2781499316916,-6362518.44658046
4.5,0,0,0,0,92.5589452721179,1.26299413691845E-05,4.00969858341888E-06,0,161.498960791606,5.6210990471025E-17,1792.88935475229,92.2781499344856,-6362518.44659097
4.7,0,0,0,0,92.5589452665299,1.25138868885967E-05,4.13400318770154E-06,0,160.719395477936,5.62536097816495E-17,1792.8893547746,92.2781499326229,-6362518.44657807
4.9,0,0,0,0,92.5589452711865,1.26380598695599E-05,3.95338857157238E-06,0,161.780279158514,5.62436294001579E-17,1792.88935474861,92.2781499354169,-6362518.4465931
5.1,0,0,0,0,92.5589452665299,1.25109191717885E-05,4.13620011641027E-06,0,160.704013648584,5.64161178767342E-17,1792.88935477503,92.2781499316916,-6362518.446578
5.3,0,0,0,0,92.5589452702552,1.26285487242037E-05,3.96608018498028E-06,0,161.705392904451,5.62446884007722E-17,1792.8893547501,92.2781499354169,-6362518.44659301
5.5,0,0,0,0,92.5589452618733,1.25461313997745E-05,3.91578416696279E-06,0,161.822904605375,5.63617443974892E-17,1792.88935475788,92.2781499298289,-6362518.44659156
5.7,0,0,0,0,92.5589452665299,1.25552350075637E-05,3.89595160600038E-06,0,161.931762019758,5.58939080920203E-17,1792.88935475607,92.2781499344856,-6362518.44659196
5.9,0,0,0,0,92.5589452721179,1.25419733340083E-05,4.20480709865493E-06,0,160.421310311923,5.608759444514E-17,1792.88935477463,92.2781499363482,-6362518.44657686
6.1,0,0,0,0,92.5589452628046,1.2592570589253E-05,3.92307256810065E-06,0,161.857343669175,5.6407484913513E-17,1792.88935475261,92.2781499307603,-6362518.44659281
6.3,0,0,0,0,92.5589452721179,1.25108410255349E-05,4.13657835358634E-06,0,160.70203442098,5.61669749759276E-17,1792.88935477503,92.2781499344856,-6362518.44657805
6.5,0,0,0,0,92.5589452618733,1.25654053506236E-05,3.9359555615202E-06,0,161.754965424098,5.64512978878804E-17,1792.88935475707,92.2781499307603,-6362518.44659017
6.7,0,0,0,0,92.5589452702552,1.24997162230174E-05,4.12533667979476E-06,0,160.738740373591,5.61380695781087E-17,1792.8893547755,92.2781499344856,-6362518.44657885
6.9,0,0,0,0,92.558945260942,1.29441679857242E-05,4.29151618391505E-06,0,160.646659546978,5.62149084511205E-17,1792.88935472767,92.2781499288976,-6362518.44659234
7.1,0,0,0,0,92.5589452702552,1.26135180604459E-05,4.2599149734454E-06,0,160.271088860926,5.6365925963005E-17,1792.88935476836,92.2781499335542,-6362518.44657808
7.3,0,0,0,0,92.5589452711865,1.26318057875096E-05,3.96457955427661E-06,0,161.717463762326,5.59536480346096E-17,1792.88935474975,92.2781499344856,-6362518.44659289
7.5,0,0,0,0,92.5589452628046,1.25766206796804E-05,4.1749884892802E-06,0,160.621491367887,5.60866848812928E-17,1792.88935476846,92.2781499307603,-6362518.44658001
7.7,0,0,0,0,92.5589452683926,1.26318444396098E-05,3.99721393714133E-06,0,161.561553241656,5.61994018680825E-17,1792.88935475141,92.2781499326229,-6362518.44659156
7.9,0,0,0,0,92.5589452730492,1.27261817252455E-05,4.03355803377396E-06,0,161.53063512519,5.61453086603138E-17,1792.88935474166,92.2781499344856,-6362518.44659355
8.1,0,0,0,0,92.558945263736,1.25701228296587E-05,3.93593911032254E-06,0,161.762140027313,5.63979324452438E-17,1792.88935475656,92.2781499316916,-6362518.44659017
8.3,0,0,0,0,92.5589452683926,1.26241437605059E-05,4.24832254680542E-06,0,160.344279830456,5.60351011893064E-17,1792.8893547665,92.2781499335542,-6362518.44657875
8.5,0,0,0,0,92.5589452739805,1.26803683418992E-05,3.98984818411932E-06,0,161.669686520852,5.61720225020892E-17,1792.88935474516,92.2781499363482,-6362518.44659343
8.7,0,0,0,0,92.5589452646673,1.25703793887399E-05,3.94782433451513E-06,0,161.705485943363,5.64015776327518E-17,1792.8893547572,92.2781499326229,-6362518.44658954
8.9,0,0,0,0,92.5589452702552,1.26005498347697E-05,4.24886412128499E-06,0,160.303330939182,5.60817974770927E-17,1792.88935476912,92.2781499326229,-6362518.44657867
9.1,0,0,0,0,92.558945260942,1.30955950795882E-05,4.40957206609193E-06,0,160.331577344079,5.60799809919559E-17,1792.8893547154,92.2781499288976,-6362518.44659266
9.3,0,0,0,0,92.5589452702552,1.2625920498854E-05,4.21340462864276E-06,0,160.515331139874,5.64422033187001E-17,1792.88935476457,92.2781499326229,-6362518.44657987
9.5,0,0,0,0,92.5589452739805,1.26227664541413E-05,4.20417589334639E-06,0,160.554699856638,5.59827791839041E-17,1792.88935476439,92.2781499344856,-6362518.44658033
9.7,0,0,0,0,92.5589452683926,1.2501515974199E-05,4.12329634204535E-06,0,160.75154259639,5.64387112760588E-17,1792.88935477534,92.2781499344856,-6362518.44657859
