MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-4.92,0,0,104.483765756711,0.00241187688206944,4.26714109490591E-05,0,89.3853960859225,0.402855054365666,3.40547301705839E-11,51.0678825378418,0.000246225642968056,90.781204957515,-6362518.45224445
-4.82,0,0,104.48376498837,0.0023942125715289,4.781558617828E-05,0,89.3853957737859,0.609512259710831,3.39737762626873E-11,51.0678825378418,0.00024441181506063,90.7812049053609,-6362518.45203871
-4.72,0,0,104.483766865917,0.00242495891389499,4.78447914301028E-05,0,89.3854080574442,0.559220274269874,3.38257652439968E-11,51.0678825378418,0.000247551731831663,90.7812053207308,-6362518.45201594
-4.62,0,0,104.483768015169,0.00243829763235648,4.3470182303108E-05,0,89.3854045528253,0.459969007787414,3.39442516710867E-11,51.0678825378418,0.000248922305786436,90.7812065565959,-6362518.45219917
-4.52,0,0,104.483759917319,0.00237316135441603,5.11457554535403E-05,0,89.3853930209175,0.729743950213884,3.37689209168748E-11,51.0678825378418,0.000242254868794589,90.7812043670565,-6362518.45193687
-4.42,0,0,104.483762693591,0.00241009833908856,5.43061646356659E-05,0,89.3854021757606,0.678171834830507,3.35627842591912E-11,51.0678825378418,0.000246020109898382,90.7812049649656,-6362518.45176964
-4.32,0,0,104.483764445409,0.00240694723858294,4.0184662841851E-05,0,89.3853968204717,0.508364857823547,3.37684705929384E-11,51.0678825378418,0.000245726591060702,90.7812041183934,-6362518.4524025
-4.22,0,0,104.483766137622,0.00242892443174058,5.15303340101097E-05,0,89.3854036679235,0.681784253707964,3.39507706470361E-11,51.0678825378418,0.000247949005938608,90.7812050096691,-6362518.4518905
-4.12,0,0,104.483766407706,0.00243318505903304,5.113760739121E-05,0,89.3854036679235,0.593030359024823,3.39151996093666E-11,51.0678825378418,0.000248384975975569,90.7812040261924,-6362518.45189391
-4.02,0,0,104.483766775578,0.00240916539001597,4.64645366071235E-05,0,89.3853980176127,0.561650513177649,3.40017832159797E-11,51.0678825378418,0.000245941574917197,90.7812052154914,-6362518.45208655
-3.92,0,0,104.483767218888,0.00242606911774649,5.26355560190814E-05,0,89.385405911737,0.685393907355691,3.40746151199967E-11,51.0678825378418,0.000247654977670209,90.7812053505331,-6362518.45182656
-3.82,0,0,104.48376119975,0.0023723198124165,4.13829896928435E-05,0,89.3853989834284,0.444798990978355,3.38373066718095E-11,51.0678825378418,0.000242188362676643,90.7812045356259,-6362518.45228767
-3.72,0,0,104.483765904792,0.00243586147665633,5.38615259743794E-05,0,89.3853980176115,0.69616988381513,3.38223087266867E-11,51.0678825378418,0.000248652315349318,90.7812049621716,-6362518.45176813
-3.62,0,0,104.483761334792,0.00239187816827575,4.56272789455284E-05,0,89.3853910893012,0.549261822367875,3.38553884028839E-11,51.0678825378418,0.000244177786157707,90.7812045468017,-6362518.45212045
-3.52,0,0,104.483760752715,0.00237719911961205,5.35328336628737E-05,0,89.3853939866975,0.687023355540586,3.37662048282124E-11,51.0678825378418,0.000242661868014693,90.7812044620514,-6362518.45178069
-3.42,0,0,104.483765748329,0.002422418724115,4.79214344335803E-05,0,89.385405009531,0.531024526033235,3.37267566311269E-11,51.0678825378418,0.000247292159997414,90.7812050003558,-6362518.45201443
-3.32,0,0,104.483760624193,0.0023691031994639,4.85368524300626E-05,0,89.3853946747314,0.597048792497164,3.3881514419961E-11,51.0678825378418,0.000241846015683223,90.7812046157196,-6362518.45198588
