MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.82,0,0,101.70821371302,0.0031490511266846,1.56173575572112E-05,0,0.239880459106096,5.75832570110018E-11,0.000321529266443576,90.8832627814263,-6362518.45343106
-6.62,0,0,101.708213496022,0.0031515745951981,1.74638477855337E-05,0,0.276446613907045,5.75587714616931E-11,0.000321785937785535,90.8832625700161,-6362518.45339093
-6.42,0,0,101.708213645965,0.00314573560044125,9.6043574060962E-06,0,0.12596606043871,5.75861511579386E-11,0.000321193194508851,90.8832625532523,-6362518.45341753
-6.22,0,0,101.708213341422,0.00314199556730343,4.64890462122772E-06,0,0.0327361331095439,5.76299531854545E-11,0.000320812462518916,90.8832627423108,-6362518.45340024
-6.02,0,0,101.708213516511,0.00314163701541252,6.8047315498012E-06,0,0.0689998933799463,5.76194538909136E-11,0.00032077545449738,90.883262722753,-6362518.45343567
-5.82,0,0,101.708213118836,0.00314591531760302,1.29599109847571E-05,0,0.192547455487269,5.75865955336308E-11,0.000321210314041309,90.883262754418,-6362518.45339233
-5.62,0,0,101.708213570528,0.0031523457786661,2.10614589477008E-05,0,0.344749643415264,5.75468313624968E-11,0.000321862437090203,90.8832627562806,-6362518.45335243
-5.42,0,0,101.708213319071,0.00314903340812063,1.43570348313551E-05,0,0.218838383595227,5.75514934715937E-11,0.000321528072504407,90.8832625476643,-6362518.45338919
-5.22,0,0,101.708212796599,0.00314136611784904,5.29372538619019E-06,0,0.0414702407842867,5.76151661343974E-11,0.000320748088142864,90.8832625253126,-6362518.45340842
-5.02,0,0,101.708213293925,0.00314231537623869,7.03481107540082E-06,0,0.0730167357800355,5.76289832125691E-11,0.000320844664543074,90.8832627367228,-6362518.45346523
-4.82,0,0,101.708213567734,0.0031431669319869,8.36740425841941E-06,0,0.100426490523858,5.76192924286827E-11,0.000320931278110947,90.8832627395168,-6362518.45343053
-4.62,0,0,101.708213759586,0.00314253408255499,8.21417257341027E-06,0,0.0964273722328528,5.76372998930079E-11,0.000320866702736566,90.8832627125084,-6362518.45344313
-4.42,0,0,101.708213509992,0.00314369913942895,9.92895781313618E-06,0,0.132524275107829,5.76194233322429E-11,0.000320985156804454,90.8832627376542,-6362518.45341645
-4.22,0,0,101.708213180304,0.00315070242000932,1.75466888514961E-05,0,0.276698160785205,5.74931146514296E-11,0.000321696833907481,90.8832625653595,-6362518.45341607
-4.02,0,0,101.708213469014,0.00314572554094942,9.57502149660453E-06,0,0.131249995953122,5.75706926148154E-11,0.000321192173373674,90.8832625560462,-6362518.45335678
-3.82,0,0,101.708213159814,0.00314091111614675,4.92965720000126E-06,0,0.0346702345932103,5.76205416040605E-11,0.000320701693681258,90.8832626985386,-6362518.45339238
-3.62,0,0,101.708213618025,0.00314430768302555,9.81390408015392E-06,0,0.129697183471989,5.76089961024483E-11,0.000321047325201107,90.8832627339289,-6362518.45342285
-3.42,0,0,101.708213865757,0.00314911887668396,1.53939519319571E-05,0,0.236135832613477,5.75892859348424E-11,0.000321536293427016,90.883262780495,-6362518.45342328
-3.22,0,0,101.708213457838,0.00315120939675249,1.79294060488368E-05,0,0.28319227365217,5.75444074819983E-11,0.000321748382134501,90.8832625662908,-6362518.45342696
-3.02,0,0,101.708213106729,0.00314135971111485,5.48953741739399E-06,0,0.0494511339542649,5.75836413195113E-11,0.000320747401929111,90.8832627385855,-6362518.45343848
-2.82,435.505981445313,435.505981445313,101.708213599399,0.0031507598504964,6.82753709252749E-06,16.2623970827042,0.0692782603461622,5.76534068700163E-11,0.000321706934187205,90.8832627767697,-6362518.45343118
-2.62,435.505981445313,435.505981445313,101.708215273917,0.003156779224217,1.97478186797637E-05,16.2623970827042,0.331739903186746,5.79724800383643E-11,0.000322315988455557,90.8832639763132,-6362518.45314807
-2.42,435.505981445313,435.505981445313,101.708216504194,0.0031359731041376,1.78013057403335E-05,16.2623970827042,0.296489503129434,5.81065422946831E-11,0.000320192736808167,90.8832659581676,-6362518.45319166
-2.22,435.505981445313,435.505981445313,101.708221903071,0.00316844569945492,1.11186593983412E-05,16.2623970827042,0.174227118193388,5.79285901452207E-11,0.000323511508668162,90.8832691917196,-6362518.45320959
-2.02,435.505981445313,435.505981445313,101.708222871646,0.00316776437708784,8.95061278556758E-06,16.2623970827042,0.121894260814669,5.8200357253331E-11,0.000323442641160909,90.8832721803337,-6362518.45332473
-1.82,435.505981445313,435.505981445313,101.708229565062,0.003176054107709,1.71579849763144E-05,16.2623970827042,0.277474970155655,5.85004110383997E-11,0.000324285625424636,90.8832778381184,-6362518.45324412
-1.62,435.505981445313,435.505981445313,101.708238229156,0.00317463217960728,7.45641158967614E-06,16.2623970827042,0.157436126366434,5.89413134303868E-11,0.000324144273918137,90.8832872873172,-6362518.45298081
-1.42,435.505981445313,435.505981445313,101.708251625299,0.00321496085174235,9.57234202282696E-06,16.2623970827042,0.16446180788776,5.96405642386422E-11,0.000328261463437229,90.8833000529557,-6362518.45307365
-1.22,435.505981445313,435.505981445313,101.708272423595,0.00323690695204346,6.45280918282963E-06,16.2623970827042,0.139657900702982,6.05206838568597E-11,0.000330503065129051,90.8833204871044,-6362518.45300938
-1.02,435.505981445313,435.505981445313,101.708306845278,0.00330196631430717,2.03616701374543E-05,16.2623970827042,0.322825881944373,6.21829477010619E-11,0.000337140181841278,90.8833526549861,-6362518.45321101
-0.82,435.505981445313,435.505981445313,101.708355028182,0.0033903495296372,3.1123036482846E-06,16.2623970827042,0.0323356426823042,6.46456329678447E-11,0.00034617079779764,90.8834002772346,-6362518.45335512
-0.62,435.506011962891,435.506011962891,101.715077827685,0.0278096635862439,0.000470616301033135,16.2623982222729,0.968236159944884,6.10937865076233E-09,0.00283909338463673,90.8900225870311,-6362518.46625234
