TIME,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,APOAPSIS,PERIAPSIS
-3.88,0,0,100.830429968424,0.00313180200134915,4.0503552021401E-06,0,0.0760684034901143,5.51927023350743E-11,89.9943166440353,-6362518.4580799
-3.68,0,0,100.830431385897,0.00316891312417363,1.16067588210111E-05,0,0.210767451062155,5.50129565995362E-11,89.9943164773285,-6362518.45832632
-3.48,0,0,100.830430702306,0.00314886073138006,5.57911005691522E-06,0,0.0954532416874424,5.53154844906822E-11,89.9943158049136,-6362518.45822402
-3.28,0,0,100.830429940484,0.00314447250743435,1.16334664481599E-05,0,0.21062403949157,5.56892918059636E-11,89.9943165583536,-6362518.4580445
-3.08,0,0,100.830430849455,0.00314508761837351,1.11094874185174E-05,0,0.207109502087507,5.5128998924181E-11,89.9943165713921,-6362518.45781619
-2.88,0,0,100.830430245958,0.00316987299411945,1.03336359911808E-05,0,0.186176626322016,5.52039448807412E-11,89.9943167082965,-6362518.45836671
-2.68,0,0,100.830430471338,0.00313831796441647,5.12656006286717E-06,0,0.0991343064293983,5.51771153917886E-11,89.9943168014288,-6362518.45799496
-2.48,0,0,100.830431379378,0.0031580429807393,4.61534920010476E-06,0,0.0868664936066252,5.5369917557997E-11,89.9943168386817,-6362518.45819492
-2.28,0,0,100.830429406837,0.00314472604186982,1.07679433061429E-05,0,0.195224313207165,5.51122068708609E-11,89.9943168237805,-6362518.45803877
-2.08,0,0,100.830430178903,0.00317599840372741,1.34877548736775E-05,0,0.241533682348125,5.52990428980426E-11,89.9943167734891,-6362518.45848078
-1.88,0,0,100.830430285074,0.00314274936463764,3.50041940770343E-06,0,0.0662855689405321,5.5326847928503E-11,89.994316698052,-6362518.45808662
-1.68,0,0,100.83042974025,0.00315460003259619,4.90107406548934E-06,0,0.0889228204129262,5.53099747212071E-11,89.9943165769801,-6362518.45825715
-1.48,0,0,100.830430384725,0.00317460916986155,8.71988409759598E-06,0,0.157403405010503,5.52312963394831E-11,89.9943165313452,-6362518.45831778
-1.28,0,0,100.830429532565,0.0031365378926808,1.1971505982674E-05,0,0.21850867945535,5.53559747754995E-11,89.9943164605647,-6362518.45798746
-1.08,0,0,100.830431588925,0.00313811721909983,5.71967580958919E-06,0,0.095864507928249,5.54438672653142E-11,89.9943164866418,-6362518.45829718
-0.88,0,0,100.830430377275,0.00313470568510712,1.35161516787303E-05,0,0.246338094504493,5.51483801803648E-11,89.994316550903,-6362518.45799006
-0.68,0,0,100.830430394039,0.00315860678379098,3.74190307674408E-06,0,0.0734691109686578,5.53918346157754E-11,89.994316522032,-6362518.45814938
-0.48,0,0,100.830432212912,0.00315787758294298,1.03151468313639E-05,0,0.194082719662298,5.53254100277044E-11,89.9943163432181,-6362518.45803689
-0.28,0,0,100.830429358408,0.00314315493286926,4.27042119944912E-06,0,0.0767549520510885,5.54491121752709E-11,89.9943160787225,-6362518.45812334
-0.08,0,0,100.830430115573,0.00312564388049488,3.44113530970047E-06,0,0.0619937548913153,5.54181426141427E-11,89.9943164177239,-6362518.45824419
0.12,435.500335693359,435.500335693359,100.829593941569,0.117045761053166,0.00632947358914726,16.4038276431217,176.889736588335,6.44944658218497E-10,90.0411937469617,-6362518.45805832
0.32,435.4990234375,435.4990234375,100.590767739341,2.07550954713338,0.00347403806898563,16.403779393376,179.86203223368,5.56763123281621E-06,90.021593417041,-6362518.45840579
0.52,435.495178222656,435.495178222656,99.9602351635695,4.03387339811751,0.000626105644666037,16.4036380925806,179.917684722998,4.88452286245728E-05,90.0018784133717,-6362518.45842177
0.72,435.488800048828,435.488800048828,98.9380691284314,5.99183124985196,0.0022877734190609,16.4034037406145,179.917003851878,0.000134978635561477,89.9818737367168,-6362518.45943713
0.92,435.479858398438,435.479858398438,97.5243644881994,7.94920107280523,0.00509038757719168,16.403078723143,179.900703871825,0.000263956179696186,89.9612847361714,-6362518.45989881
1.12,435.476867675781,435.476867675781,97.2138361018151,0.309466991999633,0.0923613694190619,16.4029849277229,162.357413380411,2.98902407120648E-05,86.4293186301365,-6362516.50019311
1.32,435.476745605469,435.476745605469,97.1974223582074,0.0700298935439141,0.070023649352641,16.4030109694553,88.944650389306,1.1581965099291E-07,86.4086156003177,-6362519.02303009
1.52,435.476745605469,435.476745605469,97.1973889935762,0.0718763161532029,0.0718127699906765,16.4030592861704,92.5414454142885,1.63198476520992E-08,86.4085821183398,-6362521.46496987
1.72,435.476745605469,435.476745605469,97.196548868902,0.149559479814033,0.149548884957376,16.4031347079532,89.4394730104524,6.30788570916245E-08,86.4076329991221,-6362524.21299673
1.92,435.476745605469,435.476745605469,97.1963926842436,0.191914388172211,0.191910631494509,16.4032513773896,90.3319080593412,1.64164326913148E-07,86.4074340267107,-6362524.67899534
2.12,435.476745605469,435.476745605469,97.1968384627253,0.197943328705461,0.197741005531054,16.4034305094517,87.2358224848869,2.18132601873139E-07,86.4079542653635,-6362522.46583341
2.32,435.476745605469,435.476745605469,97.1987194549292,0.163326686096144,0.162575873682756,16.4064492373917,84.1967089065286,1.87378471930372E-07,86.4102416047826,-6362520.31877777
2.52,435.476776123047,435.476776123047,97.2043312378228,0.183411210850613,0.156560815271961,16.4203324366642,58.1061725144908,1.32412672362671E-07,86.4177265297621,-6362520.60432415
2.72,435.477264404297,435.477264404297,97.2944352291524,0.85253842129912,0.192990594675124,16.4411499727836,12.4147777246053,9.63671450959821E-07,86.5446158982813,-6362521.98772865
2.92,435.478973388672,435.478973388672,97.5794317163527,1.9619181790337,0.256118415094126,16.464982118785,6.77338771945337,9.90969915486683E-06,86.9897321984172,-6362523.86727887
3.12,435.482208251953,435.482208251953,98.1054632682353,3.22177576134117,0.385517678413632,16.4899902209036,6.4871420243748,3.55473017508786E-05,87.8466310268268,-6362527.47350169
3.32,37.8970718383789,68.9037628173828,98.7949026413262,4.25666234342119,0.214375597789916,7.61276726993377,2.24834302633128,6.26910669624856E-05,95.9931355342269,-6362510.65012759
3.52,37.8972988128662,68.9041786193848,99.9655709350482,6.40677377439888,0.280366536176534,7.61818509118369,1.502914729582,0.000177890731935765,98.3343796040863,-6362507.18902269
3.72,37.897590637207,68.9047050476074,101.44331946969,8.12920431028703,0.391033270967946,7.62363457895435,1.2924541478921,0.000292021160092054,101.089664194733,-6362502.12490887
3.92,37.8979473114014,68.9053573608398,103.246024101973,9.7904451884488,0.563581661446361,7.62910703618773,1.38945489515934,0.000440111557831344,104.409097661264,-6362495.37686085
4.12,37.8983726501465,68.9061298370361,105.375405770727,11.4539282677985,0.800132016759006,7.63459595125149,1.8582783658357,0.000620123494349953,108.335373753682,-6362486.65664097
4.32,37.8988637924194,68.907018661499,107.831098687835,13.1040483855099,1.07147158247045,7.64009856805247,2.33103768290416,0.00082994448259917,112.844798017293,-6362476.71739097
4.52,37.8994207382202,68.9080333709717,110.618087757379,14.7789168226913,1.38142404737241,7.64562004808763,2.5962123981825,0.00107287241964106,117.987946946174,-6362465.37790218
4.72,37.9000434875488,68.9091644287109,113.733260709792,16.4471021890081,1.75775800133776,7.6511626362297,2.51025405047496,0.00134465406655964,123.711609384976,-6362451.66438549
4.92,37.900731086731,68.9104175567627,117.175941227935,18.1314090243539,2.07477671888527,7.65672544713428,2.83936544670731,0.00164939148231566,130.076338905841,-6362439.98902439
5.12,37.9014883041382,68.9117946624756,120.93795046024,19.8172134944712,2.50991336100148,7.6623109635046,3.95522172529175,0.00198808368062093,137.025755478069,-6362424.37123005
5.32,115.333637237549,115.333637237549,124.97764427308,21.1316024063534,2.95411753127911,23.3196039395479,5.48454189841265,0.00232024442697995,143.721562726423,-6362410.27452077
5.52,115.346361160278,115.346361160278,129.27299313806,22.5488472855813,3.49412630576514,23.3222103505598,8.11955288835281,0.00266632356144886,151.059941432439,-6362391.21952387
5.72,115.359914779663,115.359914779663,133.745539647527,23.909599321337,4.24141531577985,23.3251689341465,12.7487515819619,0.00299974278662101,158.596423669718,-6362362.43482972
5.92,115.37445640564,115.37445640564,138.429827931337,26.0823290677432,6.03908605208187,23.36169912836,17.1134281660751,0.00343324741953631,168.102421082556,-6362302.48395266
6.12,115.39026260376,115.39026260376,143.266761432402,27.946301846102,8.11566747928106,23.4074066909004,24.2148213925895,0.00403418170646473,176.981574624777,-6362225.73421464
6.32,11.7267723083496,11.7267723083496,148.006117993034,26.9867531559377,12.3900029119361,23.7958806237574,28.3053456545512,0.00428036123750551,176.917672004551,-6362048.60260025
6.52,11.727972984314,11.727972984314,152.495921134017,28.6741862323215,17.5904473719992,23.8559766962502,39.1751722358363,0.00440890534090601,178.504968944937,-6361831.77807515
6.72,11.7290830612183,11.7290830612183,156.487812750041,29.8777365335802,21.5987771567897,23.9160709465499,54.0658219683867,0.00471323308851535,178.390272213146,-6361635.8495821
6.92,11.7300930023193,11.7300930023193,160.066164756194,28.6749260425886,21.7442688150776,23.9762146104124,76.5228160602928,0.00489164948554163,178.364230689593,-6361611.48431757
7.12,11.7309503555298,11.7309503555298,163.096020522527,28.4483961495816,24.6249292167228,24.0364000972141,93.3835432554346,0.00457847480228651,174.144942204468,-6361480.27504752
