TIME,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,APOAPSIS,PERIAPSIS
-3.8,0,0,100.830428807065,0.00315066803075711,2.08562969026702E-05,0,0.375668155304583,5.53277304685087E-11,89.9943154416978,-6362518.45813142
-3.6,0,0,100.830430421978,0.00316714531216753,6.31885222729225E-06,0,0.111543232694223,5.54314628081207E-11,89.994315600954,-6362518.45814055
-3.4,0,0,100.830433017574,0.0031654707171907,5.64299204255723E-06,0,0.0946377167492374,5.53436843437784E-11,89.9943150589243,-6362518.45826335
-3.2,0,0,100.830428984016,0.00315280471573272,9.51047748164605E-06,0,0.167090060456182,5.5649851686509E-11,89.9943156531081,-6362518.45824437
-3,0,0,100.830430702306,0.00314402298307675,5.39037407807956E-06,0,0.107102541098168,5.5349739498362E-11,89.9943153318018,-6362518.45804063
-2.8,0,0,100.830429964699,0.00315274624605765,6.16383139034208E-06,0,0.102358593002012,5.54299557713005E-11,89.9943153951317,-6362518.45834937
-2.6,0,0,100.830429124646,0.00314250054283255,1.9966603451017E-06,0,0.0360891659874823,5.56185433609319E-11,89.994315543212,-6362518.45821017
-2.4,0,0,100.830429648981,0.00314331915082195,3.52990235751475E-06,0,0.0683215272125473,5.52739020338697E-11,89.994315338321,-6362518.45817725
-2.2,0,0,100.830430245027,0.00314844362568495,1.67554218429105E-06,0,0.0362877411795275,5.54548881631369E-11,89.9943154267967,-6362518.45816098
-2,0,0,100.830430702306,0.0031461438520981,3.40478399509667E-06,0,0.0678959465291828,5.54273829596172E-11,89.9943154407665,-6362518.45814644
-1.8,0,0,100.830430385657,0.0031601938503892,2.67496471285027E-06,0,0.0411523820644827,5.55829334304603E-11,89.9943153979257,-6362518.45821385
-1.6,0,0,100.830430105329,0.0031459328681932,8.38777533390871E-06,0,0.146994927203295,5.55908502650696E-11,89.9943153765053,-6362518.45846244
-1.4,0,0,100.830430245027,0.00314558275129078,3.51968927350427E-06,0,0.0687251141503705,5.54075811667221E-11,89.9943154640496,-6362518.45805988
-1.2,0,0,100.83042793069,0.00312765190030466,3.06687602056947E-06,0,0.0470216117131221,5.53264279460477E-11,89.9943151809275,-6362518.45829223
-1,0,0,100.830432279967,0.00314986355939785,1.15865311605596E-05,0,0.216033466378891,5.53968138338524E-11,89.9943155162036,-6362518.4581141
-0.8,0,0,100.830430561677,0.00315814943463143,9.3365456088301E-06,0,0.169879911116171,5.54696858461914E-11,89.9943159669638,-6362518.45800513
-0.6,0,0,100.830431439914,0.00315590937165659,3.14482359117548E-06,0,0.0671297412506579,5.53262670148572E-11,89.9943157583475,-6362518.45806371
-0.4,0,0,100.83042793069,0.00314281825172687,7.28011643169256E-06,0,0.129770047614778,5.54105704322775E-11,89.9943153550848,-6362518.45836704
-0.2,0,0,100.830430385657,0.00316178524535166,5.60377982320153E-06,0,0.0942243992541114,5.55089688949231E-11,89.9943154724315,-6362518.45838377
0,0,0,100.830429964699,0.00315367153845298,3.27271156414939E-06,0,0.0568859915721994,5.56238045506003E-11,89.9943153653294,-6362518.45825684
0.2,435.500091552734,435.500091552734,100.781081642956,0.900351527677952,0.00518152961674533,16.4038184471685,179.647234091211,1.33905088656272E-07,90.0333647765219,-6362518.45806348
0.4,435.497802734375,435.497802734375,100.385567760095,2.85886669829756,0.00232756641968329,16.4037345921063,179.898670827473,1.77348776211501E-05,90.0137288141996,-6362518.45877255
