MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.96,0,0,102.753544637002,0.00313533439746312,7.54496974883007E-06,0,0.136628974527855,5.85222205346634E-11,0.000320131851140104,91.9236595928669,-6362518.44652518
-6.76,0,0,102.753547792323,0.00316103730412724,6.11709488620107E-06,0,0.115558899706272,5.85753768970743E-11,0.000322756566447424,91.923660049215,-6362518.44659402
-6.56,0,0,102.753544510342,0.00313455269187089,4.13763709171594E-07,0,0.00730443547484216,5.85737006915077E-11,0.000320052962251793,91.9236599365249,-6362518.44675232
-6.36,0,0,102.753544637002,0.00313761231439619,3.76820890260933E-06,0,0.0639740904603342,5.85171340096004E-11,0.000320365137667977,91.9236598871648,-6362518.44681136
-6.16,0,0,102.753544637002,0.00314344939211007,4.39615888310024E-06,0,0.0761484744537368,5.840395816519E-11,0.000320961046782031,91.9236595081165,-6362518.44692135
-5.96,0,0,102.753546878695,0.00315542731228188,4.97981878842395E-06,0,0.0864400642052851,5.85627082040758E-11,0.000322183966886769,91.9236597390845,-6362518.44694178
-5.76,0,0,102.753547462635,0.0031557346821069,2.32377641568279E-06,0,0.0458481024040441,5.86460896899136E-11,0.00032221566334556,91.9236600538716,-6362518.44667408
-5.56,0,0,102.753547335975,0.00316390202639165,8.11443594881804E-06,0,0.14909175605021,5.8549101152169E-11,0.000323048610198384,91.9236601702869,-6362518.4469811
-5.36,0,0,102.753545694985,0.00313188786635256,2.65446448698117E-06,0,0.0517772703165586,5.85940793355035E-11,0.000319780759696187,91.9236600305885,-6362518.44681215
-5.16,0,0,102.753544637002,0.00314292302260227,6.38409957481147E-06,0,0.113769179831927,5.84479845403711E-11,0.000320906955153077,91.9236598517746,-6362518.44702695
-4.96,0,0,102.75354509335,0.00313920645996885,5.29171247681261E-06,0,0.0917266264951312,5.8562420219106E-11,0.00032052768358426,91.9236595071852,-6362518.44684244
-4.76,0,0,102.75354509335,0.00315197260362925,1.93778296665971E-06,0,0.0397408084249313,5.85301445264153E-11,0.000321831562132502,91.9236597744748,-6362518.44676405
-4.56,0,0,102.753544637002,0.00314676166154711,6.80084911819404E-06,0,0.128653423785422,5.85497475368038E-11,0.000321298813901194,91.9236599924043,-6362518.44668095
-4.36,0,0,102.753547774628,0.0031638972403847,7.98081661718152E-06,0,0.14398081937436,5.84784711235413E-11,0.000323048161249062,91.9236599691212,-6362518.44708157
-4.16,0,0,102.75354673434,0.00316267259767035,3.02035327627576E-06,0,0.0557606332149596,5.85102030369512E-11,0.000322923993621771,91.9236599653959,-6362518.44686797
-3.96,0,0,102.753547918983,0.00315999814353923,7.13502741861177E-06,0,0.132362418513445,5.84603160536587E-11,0.000322650242196687,91.9236597558483,-6362518.44647378
-3.76,0,0,102.753546878695,0.00314617847335848,9.58892832449988E-06,0,0.170134388947959,5.86403948114845E-11,0.000321238519973122,91.9236599225551,-6362518.44677631
-3.56,0,0,102.753546751104,0.00314879471008279,2.68540802327649E-07,0,0.00183280505577054,5.85662072288635E-11,0.000321507144349198,91.923659875989,-6362518.44677208
-3.36,0,0,102.753544949926,0.00312563839538429,6.45716721874361E-06,0,0.12055315801572,5.86850821785821E-11,0.000319142094213021,91.9236603388563,-6362518.44649533
-3.16,0,0,102.753545678221,0.00314055208757395,3.87552217769681E-06,0,0.066638296896635,5.83454935310655E-11,0.000320665288882083,91.9236597446725,-6362518.44674324
-2.96,0,0,102.753546277992,0.0031530130419693,6.90280516293686E-06,0,0.126950040379638,5.85079972672311E-11,0.00032193708750583,91.9236596962437,-6362518.44647928
-2.76,435.512786865234,435.512786865234,102.753548517823,0.00316043841595454,2.52896898312437E-06,16.2706924542705,0.0499043996009389,5.86029925079595E-11,0.000322695918612226,91.923660623841,-6362518.44667315
-2.56,435.512786865234,435.512786865234,102.753549102694,0.00316299402318705,3.1630102730644E-06,16.2706924542705,0.0620867547796482,5.86592781400828E-11,0.000322956801710461,91.9236616473645,-6362518.44668494
-2.36,435.512786865234,435.512786865234,102.753551200032,0.00316587937672663,6.65497563794227E-06,16.2706924542705,0.122700952778751,5.88803927624692E-11,0.000323250852943602,91.9236637735739,-6362518.44648723
-2.16,435.512786865234,435.512786865234,102.753553567454,0.0031748727239676,1.489275130954E-06,16.2706924542705,0.0236731722897705,5.8950087705789E-11,0.000324169797181639,91.923666623421,-6362518.44682231
-1.96,435.512786865234,435.512786865234,102.753558489494,0.00318388503311349,2.82237550079533E-06,16.2706924542705,0.0526538800637879,5.92542195854761E-11,0.000325089907619258,91.9236711189151,-6362518.44684801
-1.76,435.512786865234,435.512786865234,102.753564595245,0.00318956384898031,7.03358435594215E-06,16.2706924542705,0.130591074646256,5.94815110463564E-11,0.000325669076914892,91.923677707091,-6362518.44652484
-1.56,435.512786865234,435.512786865234,102.753575165756,0.00321238214670165,3.18326670457385E-06,16.2706924542705,0.0557278670213339,5.99440688427477E-11,0.000327999569435633,91.9236875567585,-6362518.4468947
-1.36,435.512786865234,435.512786865234,102.753590800799,0.00323600658922866,1.76159718312836E-06,16.2706924542705,0.0289134726661762,6.06892017454087E-11,0.000330411851223289,91.9237022791058,-6362518.44672361
-1.16,435.512786865234,435.512786865234,102.753611342981,0.00325327045837668,8.0380865664691E-06,16.2706924542705,0.137102559687092,6.20734103952941E-11,0.000332173609194797,91.9237254094332,-6362518.4467727
-0.96,435.512786865234,435.512786865234,102.753647977486,0.00331802318305694,4.95294289642324E-06,16.2706924542705,0.0840625057780096,6.37901387713207E-11,0.000338785815074516,91.923760802485,-6362518.44661562
-0.76,435.512786865234,435.512786865234,102.754518572241,0.0310606517780196,0.000715658998860084,16.2706924542705,1.31875573896402,1.2107232282675E-10,0.00317060062434393,91.9246575497091,-6362518.42652435
-0.56,435.512817382813,435.512817382813,102.761890429072,0.0244624266228726,0.000796069945660022,16.2706935944027,1.86826346509674,8.41314362158944E-09,0.00249640895617631,91.9318333826959,-6362518.46054264
-0.36,435.512847900391,435.512847900391,102.765738940798,0.0104873876843722,0.000104214868269921,16.2706947345348,0.564299749465919,2.22337317250023E-09,0.00107076005906492,91.9355619205162,-6362518.4496483
-0.16,435.512878417969,435.512878417969,102.767269593664,0.00255924364117825,9.13331463113871E-05,16.270695874667,2.04085651702028,2.60303417837845E-10,0.000261144681530823,91.9370520934463,-6362518.4455995
0.04,435.512878417969,435.512878417969,102.767822521739,0.000410696497337704,1.76587613553083E-05,16.270695874667,177.533644761312,6.27080833318172E-12,1792.88917069933,91.9375896165147,-6362518.44615447
0.24,435.512878417969,435.512878417969,102.768576189876,0.0812249923214119,0.00697637766194064,16.3982116487582,4.91962553155521,2.00222856883721E-10,0.00826281700847176,91.9863455891609,-6362518.43399726
0.44,435.513732910156,435.513732910156,102.930450877175,1.40954111030551,0.0414706784372885,16.4235756722521,1.78445780668348,2.70438246022581E-06,0.143858669457927,92.2514505358413,-6362518.30804265
0.64,435.516357421875,435.516357421875,103.358876131475,2.74362177870364,0.042496362825976,16.44909332816,1.19688378901263,2.38286715607423E-05,0.280103518692613,92.9650886571035,-6362518.30102848
0.84,435.520690917969,435.520690917969,104.053910223767,4.07633051711382,0.0163006976764347,16.4747048163515,0.749212655158832,6.59360165205147E-05,0.416209955422119,94.1267233891413,-6362518.4234469
1.04,435.526763916016,435.526763916016,105.015188347548,5.40610152361659,0.0260737937773477,16.5003995724694,0.409596706898996,0.000128900391947023,0.551983188371196,95.7342661824077,-6362518.65155929
1.24,435.534545898438,435.534545898438,106.242046846077,6.73282958050482,0.0752602959277319,16.526174143034,0.1544718496495,0.000212517052356811,0.687412448745931,97.7855602409691,-6362518.9563309
1.44,435.544036865234,435.544036865234,107.734571752138,8.06399255584901,0.126999443690618,16.5520873849674,0.0440292252176616,0.000316887132596365,0.82327211233428,100.285533311777,-6362519.3099171
1.64,435.555267333984,435.555267333984,109.494520545937,9.40744994174282,0.178962840725132,16.5782036598653,0.192398117408954,0.000442851328334964,0.960374824825067,103.245330508798,-6362519.68274252
1.84,435.568267822266,435.568267822266,111.524658135138,10.7649763142869,0.230923365903411,16.6045350043114,0.309602513662642,0.000591436166829569,1.09890698455081,106.674754358828,-6362520.06614812
2.04,435.582977294922,435.582977294922,113.827390518039,12.1330968587587,0.282335164867918,16.6310561883015,0.397905217758794,0.000763103158190152,1.23851781843109,110.577796191908,-6362520.44209992
2.24,435.599487304688,435.599487304688,116.404118694365,13.5052160482711,0.333520253282717,16.6577183479434,0.462134309848583,0.000957709655040656,1.37853480501235,114.951211936772,-6362520.80707624
