MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-6.96,0,0,105.495443984866,0.00314391659242759,8.39239121917637E-06,0,89.9720434398171,0.128379836890777,6.00105155930583E-11,0.000321008191349392,94.5726227508858,-6362518.43324566
-6.9,0,0,105.495444496162,0.00316930272143324,1.69532151892627E-05,0,89.9720448924177,0.297254927874126,5.9916232808162E-11,0.000323596752423327,94.572622791864,-6362518.43372027
-6.86,0,0,105.495444496162,0.00317009443801713,1.29817177392058E-05,0,89.9720480989402,0.214549554567822,6.00326543099061E-11,0.000323679504845131,94.5726234484464,-6362518.43346794
-6.8,0,0,105.49544495251,0.0031571893556295,4.03690449426474E-06,0,89.9720370252235,0.076357552559108,6.01479926063408E-11,0.000322364284670584,94.5726235779002,-6362518.43318599
-6.76,0,0,105.49544495251,0.00314759140829856,5.60464747184133E-06,0,89.9720445906664,0.127990522235624,6.02493151754313E-11,0.000321384042990758,94.5726232668385,-6362518.43306197
-6.7,0,0,105.495443169959,0.00315275188292349,1.25017096910769E-05,0,89.9720481146652,0.203627171453998,6.02236166765492E-11,0.000321908926707692,94.5726232491434,-6362518.43287405
-6.66,0,0,105.495445006527,0.00315157832442845,1.28444793981395E-05,0,89.9720481146783,0.212859837858356,6.01232300515377E-11,0.0003217889585585,94.5726233599707,-6362518.43278788
-6.6,0,0,105.495443625376,0.00314193193713984,4.26924924149147E-06,0,89.972043439791,0.0586417037467318,6.00517505701119E-11,0.000320806398349305,94.5726233562455,-6362518.43294707
-6.56,0,0,105.49544495251,0.00315788995141097,2.53100930408553E-06,0,89.9720358597625,0.0428098133595215,6.00384829650328E-11,0.000322435979569491,94.5726235769689,-6362518.43293793
-6.5,0,0,105.495445006527,0.00314336767766352,4.4134333069552E-06,0,89.9720481146783,0.0837315241280193,6.00575242727712E-11,0.000320952973083877,94.5726232789457,-6362518.43284488
-6.46,0,0,105.495444496162,0.00315479201960895,1.1342513914455E-05,0,89.9720510040491,0.18117611345457,5.99539020824757E-11,0.000322117686891943,94.5726234475151,-6362518.43292807
-6.4,0,0,105.495445920154,0.00315874991684493,7.36689994714946E-06,0,89.9720405188348,0.106368099738587,5.9949305159866E-11,0.000322523011618614,94.5726235723123,-6362518.43303505
-6.36,0,0,105.49544413574,0.00314324140438524,4.86484969710044E-06,0,89.9720448924177,0.114097450149232,5.99821774924048E-11,0.000320940008919024,94.5726232910529,-6362518.43288373
-6.3,0,0,105.495444039814,0.00315434394119683,1.26119729855707E-05,0,89.9720521707025,0.211942250759984,5.98744848093227E-11,0.000322071441587468,94.5726232463494,-6362518.43271824
-6.26,0,0,105.495443528518,0.00314852696860078,9.41410937012669E-06,0,89.9720568454852,0.155385898492626,5.99910342274137E-11,0.000321478643286355,94.5726228905842,-6362518.43278393
-6.2,0,0,105.49544495251,0.00315480591427855,1.75255633888167E-05,0,89.9720419713879,0.322022465419005,5.99715678145196E-11,0.000322116217148505,94.5726227872074,-6362518.43370863
-6.16,0,0,105.49544495251,0.0031624550168024,2.31984223141772E-05,0,89.9720279624827,0.41197055258911,5.9963781794923E-11,0.000322893508496236,94.5726231699809,-6362518.4339829
-6.1,0,0,105.495445006527,0.00315909818866709,1.39108759570093E-05,0,89.9720480989402,0.227679628596026,6.01275927499396E-11,0.000322556322771561,94.5726232910529,-6362518.43340027
-6.06,0,0,105.495444550179,0.00315382326729186,1.1992046664418E-05,0,89.97204955147,0.191051531340873,6.01817033808905E-11,0.00032201852536673,94.5726234577596,-6362518.4330105
-6,0,0,105.495444898494,0.00314250782549613,4.09072285466529E-06,0,89.9720431380684,0.0628292735878784,6.02112223822994E-11,0.000320865215599042,94.5726234298199,-6362518.43290929
-5.96,0,0,105.495445006527,0.00314183353874037,7.58273228746618E-06,0,89.9720457554353,0.165624942075945,6.01309601298715E-11,0.000320795709853883,94.5726233106107,-6362518.43301441
-5.9,0,0,105.495444496162,0.00315652777682135,5.62100308540855E-06,0,89.9720358597495,0.100065641218954,6.00405108616291E-11,0.000322296482977436,94.5726234754547,-6362518.43281023
-5.86,0,0,105.495445462875,0.00315463558821489,6.80460640041451E-06,0,89.9720448924177,0.101312977791404,5.99718562572355E-11,0.00032210304993896,94.5726234726608,-6362518.43292886
-5.8,0,0,105.495447247289,0.00315425005581257,1.93408595395543E-06,0,89.9720419547016,0.0630939362996193,5.99289048578582E-11,0.000322064371175657,94.5726235406473,-6362518.43300431
-5.76,0,0,105.49544540979,0.00315550317553724,5.67235194817472E-06,0,89.9720329545456,0.112312053229001,6.00058307009394E-11,0.000322191860391285,94.5726235117763,-6362518.43278425
-5.7,0,0,105.495445006527,0.00315994407245754,4.96273343447431E-06,0,89.9720451938333,0.0864852563475462,6.00166676981179E-11,0.000322645416645173,94.5726233031601,-6362518.43284207
-5.66,0,0,105.495444039814,0.00315655245201365,8.37666225755827E-06,0,89.9720498525316,0.137866080669386,6.0061797055931E-11,0.000322298383593989,94.5726236244664,-6362518.43279332
-5.6,0,0,105.49544495251,0.00314878573069729,3.21893966237521E-06,0,89.9720358597495,0.0461951526551324,6.01020230631047E-11,0.000321506331488308,94.5726235611364,-6362518.43294081
-5.56,0,0,105.495442658663,0.00314338999126827,3.59979124920729E-06,0,89.9720358597495,0.0894736170355005,6.00863422019268E-11,0.000320955349934593,94.5726233711466,-6362518.43307926
-5.5,0,0,105.495444039814,0.00314936479509228,5.78082493850345E-06,0,89.9720498688053,0.0883106093834627,6.00203761551245E-11,0.000321565079048014,94.5726231895387,-6362518.43289167
